"class","isscaap","order","family","genus","species","comm_name","gentry","fao","fao_rank","fao_mt_yr","feed_group","feed_group_long","fcr","fm_perc","fo_perc","fmfo_perc","harvest_kg_m3","harvest_cm_ft","fish_juv_m3","bivalve_juv_ft","nstocked","nstocked_adj","rope_ft_req","lines_n","harvest_linf_prop","harvest_cm","harvest_g","harvest_yr","prod_mt_yr","edible_mt_yr","revenue_usd_yr","price_usd_mt_isscaap","price_usd_mt_spp","m","m_source","a","a_source","b","b_source","linf_cm","linf_source","k","k_source","sst_c_min","sst_c_q10","sst_c_q90","sst_c_max","sal_psu_min","sal_psu_q10","sal_psu_q90","sal_psu_max"
"Finfish","Miscellaneous coastal fishes","Perciformes","Siganidae","Siganus","Siganus guttatus","Goldlined spinefoot",TRUE,FALSE,NA,NA,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,109.69413498456,NA,19744944.2972208,45907899.6703894,NA,NA,0.52,17.816734243856,136.743865131088,0.818644364567613,3298.13545033816,2869.3778417942,34063434.1817103,10328.0883076581,NA,1.03065478889083,"FishLife",0.03748,"FB species-average",2.8478,"FB species-average",34.2629504689538,"FishLife",0.896566576217579,"FishLife",21.42,25.41,29.12,33.32,30.21,31.78,35.02,36.26
"Finfish","Miscellaneous coastal fishes","Perciformes","Lateolabracidae","Lateolabrax","Lateolabrax japonicus","Japanese seabass",TRUE,TRUE,10,131500.1854,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,4.60819057153627,NA,829474.302876528,2561290.85498918,NA,NA,0.52,48.3062634521209,3255.07371432326,3.9030376030957,691.768892479665,601.838936457309,7144650.21002084,10328.0883076581,2261.15428047691,0.288871037169685,"FishLife",0.02388,"FB species-average",3.049,"FB species-average",92.8966604848478,"FishLife",0.188050756799794,"FishLife",9.42,14.27,25.22,29.42,11.83,25.72,33.94,38.83
"Finfish","Miscellaneous coastal fishes","Perciformes","Siganidae","Siganus","Siganus javus","Streaked spinefoot",TRUE,FALSE,NA,NA,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,207.05752509378,NA,37270354.5168804,88799479.7274833,NA,NA,0.52,15.7102119416624,72.44363610164,0.961047540844964,2809.43437785203,2444.20790873127,29016086.3490264,10328.0883076581,NA,0.903371091010202,"FishLife",0.0232652941176471,"FB genus-average",2.92036794117647,"FB genus-average",30.2119460416584,"FishLife",0.763717863982968,"FishLife",21.42,26.6,28.97,33.17,26.36,31.78,35.13,39.65
"Finfish","Miscellaneous coastal fishes","Perciformes","Sparidae","Dentex","Dentex tumifrons","Yellowback seabream",TRUE,FALSE,NA,NA,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,46.909237405142,NA,8443662.73292557,43433545.0433587,NA,NA,0.52,24.323730777911,319.766443236951,3.46537287648962,779.136934532444,677.849133043226,8046995.06360913,10328.0883076581,NA,0.472623276232572,"FishLife",0.0317333333333333,"FB species-average",2.88833333333333,"FB species-average",46.7764053421366,"FishLife",0.211800923375294,"FishLife",12.09,17.5,26.47,30.67,11.83,32.85,34.22,35.07
"Finfish","Miscellaneous coastal fishes","Mugiliformes","Mugilidae","Planiliza","Planiliza macrolepis","Largescale mullet",TRUE,FALSE,NA,NA,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,485.623424493472,NA,87412216.4088249,5328699169.87242,NA,NA,0.52,11.96,30.8881310979711,7.339691750802,367.862860140546,320.040688322275,3799320.10463925,10328.0883076581,NA,0.56,"FB-species",0.027925,"FB species-average",2.824265,"FB species-average",23,"Gentry et al. 2017",0.1,"Gentry et al. 2017",18.32,23.63,28.91,33.11,14.99,31.13,35.38,38.72
"Finfish","Miscellaneous coastal fishes","Perciformes","Serranidae","Plectropomus","Plectropomus maculatus","Spotted coralgrouper",TRUE,TRUE,83,15.7616,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,22.1791402699482,NA,3992245.24859068,13326969.1535177,NA,NA,0.52,35.129663061659,676.311156222965,3.50125300074526,771.152498669846,670.902673842766,7964531.10493338,10328.0883076581,31888.4638415351,0.344287015583523,"FishLife",0.0156,"FB species-average",3,"FB species-average",67.5570443493442,"FishLife",0.20963043085546,"FishLife",24.6,25.46,28.77,32.97,33.44,34.15,35.2,36
"Finfish","Miscellaneous coastal fishes","Perciformes","Sparidae","Pagrus","Pagrus auriga","Redbanded seabream",FALSE,TRUE,69,66,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,31.246642908393,NA,5624395.72351073,22548366.1643157,NA,NA,0.52,29.3177725753898,480.051570467141,4.33064377842238,623.463886236238,542.413581025527,6439190.07368359,10328.0883076581,7675.16666666667,0.320633412737224,"FishLife",0.01905,"FB species-average",3,"FB species-average",56.3803318757496,"FishLife",0.169482694175225,"FishLife",12.67,19.5,27.86,32.06,17.55,25.93,37.21,39.21
"Finfish","Miscellaneous coastal fishes","Perciformes","Serranidae","Epinephelus","Epinephelus akaara","Hong Kong (redspotted) grouper",TRUE,FALSE,NA,NA,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,15.6898563730465,NA,2824174.14714836,9229782.91836189,NA,NA,0.52,36.7129567490241,956.031696107075,3.85564525238468,700.271893097549,609.236546994868,7232469.95128242,10328.0883076581,NA,0.30713913418291,"FishLife",0.0183791071428571,"FB genus-average",3.01386089285714,"FB genus-average",70.6018399019694,"FishLife",0.190362216188392,"FishLife",11.89,18.63,25.22,29.42,28.14,31.74,34.03,34.76
"Finfish","Miscellaneous coastal fishes","Perciformes","Serranidae","Epinephelus","Epinephelus areolatus","Areolate grouper",TRUE,TRUE,81,17.6,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,59.7638962548917,NA,10757501.3258805,35204789.2482523,NA,NA,0.52,22.2721809274594,250.987652077189,2.79007778649507,967.714955141724,841.9120109733,9994645.51334515,10328.0883076581,18883.8797584819,0.424926798920885,"FishLife",0.034968,"FB species-average",2.861024,"FB species-average",42.8311171681911,"FishLife",0.263064054569683,"FishLife",20.65,25.17,29.12,33.32,26,32.35,36.26,39.93
"Finfish","Miscellaneous coastal fishes","Perciformes","Sparidae","Rhabdosargus","Rhabdosargus sarba","Goldlined seabream",TRUE,TRUE,89,8.8,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,668.597834047774,NA,120347610.128599,410211916.024227,NA,NA,0.52,12.7887624613213,22.4350113568094,1.25172170162033,2157.02899175183,1876.6152228241,22277985.9089917,10328.0883076581,9829.41739130435,0.979682294057173,"FishLife",0.0136233333333333,"FB species-average",2.90618,"FB species-average",24.5937739640794,"FishLife",0.586367699888952,"FishLife",15.38,20.6,28.52,32.72,26.36,33.72,36.9,39.65
"Finfish","Miscellaneous coastal fishes","Perciformes","Serranidae","Epinephelus","Epinephelus tukula","Potato grouper",FALSE,TRUE,106,0.067,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,13.9587916627001,NA,2512582.49928601,8211459.2884795,NA,NA,0.52,36.7129567490241,1074.59158088033,3.85564525238468,700.271893097549,609.236546994868,7232469.95128242,10328.0883076581,18104.4776119403,0.30713913418291,"FishLife",0.106,"FB species-average",2.56,"FB species-average",70.6018399019694,"FishLife",0.190362216188392,"FishLife",21.47,24.16,29.04,33.24,28.14,33.7,36.8,38.86
"Finfish","Miscellaneous coastal fishes","Perciformes","Sparidae","Acanthopagrus","Acanthopagrus berda","Goldsilk seabream",TRUE,FALSE,NA,NA,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,98.9041922040139,NA,17802754.5967225,52148219.3329812,NA,NA,0.52,19.691346946038,151.661923177724,2.70868054577482,996.795286255382,867.211899042183,10294989.741103,10328.0883076581,NA,0.396775042184022,"FishLife",0.0151,"FB species-average",3.092,"FB species-average",37.8679748962269,"FishLife",0.270969264435813,"FishLife",15.19,21.15,28.53,32.73,26.3,34,35.65,39.5
"Finfish","Miscellaneous coastal fishes","Perciformes","Scaridae","Bolbometopon","Bolbometopon muricatum","Green humphead parrotfish",TRUE,TRUE,103,0.5375,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,7.09447040630918,NA,1277004.67313565,2193317.19706488,NA,NA,0.52,46.6016499611217,2114.32272473226,4.39474999338468,614.369418980431,534.501394512975,6345261.61275451,10328.0883076581,20546.1666666667,0.123078187379749,"FishLife",0.017375873015873,"FB family-average",3.04796253968254,"FB family-average",89.6185576175418,"FishLife",0.167010450238359,"FishLife",22.16,25.64,29.34,33.54,28.24,32.51,35.28,38.83
"Finfish","Miscellaneous coastal fishes","Mugiliformes","Mugilidae","Ellochelon","Ellochelon vaigiensis","Squaretail mullet",FALSE,TRUE,75,38,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,107.600691476068,NA,19368124.4656922,71960646.1682637,NA,NA,0.52,21.3230993415895,139.404308599041,2.41129092990223,1119.73215944933,974.166978720916,11564692.6237174,10328.0883076581,2330.84197994987,0.544310404995582,"FishLife",0.008195,"FB species-average",3.18375,"FB species-average",41.0059602722874,"FishLife",0.304388477548813,"FishLife",22.16,25.4,29.22,33.42,20.55,31.71,35.53,38.65
"Finfish","Miscellaneous coastal fishes","Perciformes","Ephippidae","Platax","Platax orbicularis","Orbicular batfish",TRUE,TRUE,79,18.36,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,38.1908609828699,NA,6874354.97691658,22326753.0072487,NA,NA,0.52,21.5289483925658,392.764122461866,2.10864524053563,1280.44298210834,1113.98539443425,13224528.192136,10328.0883076581,15742.3642336205,0.558646758394556,"FishLife",0.0425,"FB species-average",2.975,"FB species-average",41.4018238318573,"FishLife",0.348076177524181,"FishLife",19.3,25.22,28.97,33.17,28.81,33.06,36.34,39.49
"Finfish","Miscellaneous coastal fishes","Perciformes","Sparidae","Acanthopagrus","Acanthopagrus latus","Yellowfin seabream",TRUE,FALSE,NA,NA,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,53.7257310844226,NA,9670631.59519606,28453174.5804209,NA,NA,0.52,24.2986228019575,279.195828464941,3.53704754610349,763.348517317612,664.113210066323,7883930.8963762,10328.0883076581,NA,0.305103650031841,"FishLife",0.0234666666666667,"FB species-average",2.94133333333333,"FB species-average",46.7281207729951,"FishLife",0.20750899316826,"FishLife",17.5,23.57,26.42,30.62,32.45,33.52,34.52,35.02
"Finfish","Miscellaneous coastal fishes","Perciformes","Polynemidae","Polydactylus","Polydactylus sexfilis","Sixfinger threadfin",TRUE,TRUE,94,3.4525,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,130.270814932,NA,23448746.68776,72194554.0337316,NA,NA,0.52,19.2071791836919,115.144746794052,1.34021574213749,2014.60101915667,1752.70288666631,20806977.2305482,10328.0883076581,6650,0.839079508983859,"FishLife",0.01625,"FB species-average",3,"FB species-average",36.9368830455614,"FishLife",0.547650017831909,"FishLife",-1.37,11.22,28.91,29.41,29.79,33.72,35.56,36.38
"Finfish","Miscellaneous coastal fishes","Perciformes","Sparidae","Pagrus","Pagrus auratus","Silver seabream",TRUE,TRUE,14,62366.6,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,19.2311952574249,NA,3461615.14633648,11344007.7881834,NA,NA,0.52,37.9201241879487,779.982720741642,6.32110949094601,427.140204400402,371.61197782835,4411541.7507985,10328.0883076581,6756.54164034236,0.187776271331268,"FishLife",0.03036,"FB species-average",2.793,"FB species-average",72.9233157460552,"FishLife",0.116113979061982,"FishLife",7.92,15.25,25.04,29.24,33.56,34.92,35.92,36.42
"Finfish","Miscellaneous coastal fishes","Perciformes","Serranidae","Epinephelus","Epinephelus malabaricus","Malabar grouper",TRUE,TRUE,64,117.1968,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,2.57111952362646,NA,462801.514252764,1392663.39759972,NA,NA,0.52,64.8099945993942,5834.03449826521,3.28302960771851,822.41110273639,715.497659380659,8493934.49425993,10328.0883076581,14113.1718661747,0.335566586502993,"FishLife",0.0174233333333333,"FB species-average",3.04963,"FB species-average",124.634604998835,"FishLife",0.223564592093417,"FishLife",21.47,24.42,29.13,33.33,22.8,31.93,35.42,38.83
"Finfish","Miscellaneous coastal fishes","Perciformes","Serranidae","Cromileptes","Cromileptes altivelis","Humpback grouper",TRUE,TRUE,98,1.244,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,38.8042021325103,NA,6984756.38385186,18216861.7772975,NA,NA,0.52,27.2420744799969,386.556073199942,3.11896497277338,865.671792908647,753.134459830523,8940734.72260925,10328.0883076581,63273.7308991913,0.307351166096457,"FishLife",0.0180663323782235,"FB family-average",3.0171553008596,"FB family-average",52.3886047692249,"FishLife",0.23532459693754,"FishLife",21.45,25.18,29.21,33.41,22.8,31.82,35.24,37.35
"Finfish","Miscellaneous coastal fishes","Perciformes","Serranidae","Epinephelus","Epinephelus coioides","Orange-spotted grouper",TRUE,TRUE,46,489.3656,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,7.42635633730917,NA,1336744.14071565,4021960.90997207,NA,NA,0.52,48.1121618906081,2019.83305388158,4.79727453845241,562.819571479229,489.653027186929,5812850.23551578,10328.0883076581,10766.0712264901,0.229616348160996,"FishLife",0.01298,"FB species-average",3.086358,"FB species-average",92.5233882511695,"FishLife",0.152997117258371,"FishLife",18.4,24.17,29.11,33.31,21.09,31.13,35.45,38.83
"Finfish","Miscellaneous coastal fishes","Perciformes","Serranidae","Epinephelus","Epinephelus lanceolatus","Giant grouper",TRUE,TRUE,84,14.9218,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,17.5221368518486,NA,3153984.63333276,10307648.1749202,NA,NA,0.52,36.7129567490241,856.059972983115,3.85564525238468,700.271893097549,609.236546994868,7232469.95128242,10328.0883076581,18582.7367169101,0.30713913418291,"FishLife",0.0173,"FB species-average",3,"FB species-average",70.6018399019694,"FishLife",0.190362216188392,"FishLife",16,23.34,29.12,33.32,28.14,32.09,35.61,39
"Finfish","Miscellaneous coastal fishes","Perciformes","Sparidae","Acanthopagrus","Acanthopagrus schlegelii","Blackhead seabream",TRUE,TRUE,34,1441.956,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,73.7892298520506,NA,13282061.3733691,38194697.2898624,NA,NA,0.52,21.5859225262236,203.281698834307,3.33817557115531,808.825043035575,703.67778744095,8353616.4699168,10328.0883076581,10344.8615260204,0.316425039114782,"FishLife",0.01728,"FB species-average",3.051,"FB species-average",41.511389473507,"FishLife",0.219871351711492,"FishLife",11.95,13.45,26.49,27,32.4,33.5,34.43,34.5
"Finfish","Miscellaneous coastal fishes","Perciformes","Oplegnathidae","Oplegnathus","Oplegnathus fasciatus","Striped beakfish",FALSE,TRUE,42,714,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,80.1803944930478,NA,14432471.0087486,46757269.2307455,NA,NA,0.52,20.0673807871516,187.078151645919,2.08493227066948,1295.00609587333,1126.6553034098,13374937.3171354,10328.0883076581,18087.0896358543,0.563802072876551,"FishLife",0.02315,"FB species-average",3,"FB species-average",38.5911168983685,"FishLife",0.352035020708141,"FishLife",11.62,16.62,24.51,29.7,30.98,32.96,34.76,35.42
"Finfish","Miscellaneous demersal fishes","Scorpaeniformes","Sebastidae","Sebastes","Sebastes schlegelii","Korean rockfish",TRUE,TRUE,20,21501,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,108.088530694181,NA,19455935.5249527,34578564.7693629,NA,NA,0.52,19.7646191476794,138.775130938175,5.71834268129581,472.164777537985,410.783356458047,3592008.1254345,7607.5308797161,7607.5308797161,0.100567911877926,"FishLife",0.0161571428571429,"FB species-average",3.03571428571429,"FB species-average",38.0088829763065,"FishLife",0.128353478619067,"FishLife",2.9,11.96,21.42,23.54,32.83,33.33,34.33,34.83
"Finfish","Miscellaneous coastal fishes","Perciformes","Serranidae","Hyporthodus","Hyporthodus septemfasciatus","Convict grouper",FALSE,TRUE,59,183.4,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,8.18301972258934,NA,1472943.55006608,5225215.41958316,NA,NA,0.52,51.8878391050106,1833.06413873014,5.77884065527345,467.221742398474,406.482915886673,4825507.41474934,10328.0883076581,25551.0330847466,0.219115439847418,"FishLife",0.00332,"FB species-average",3.348,"FB species-average",99.7843059711743,"FishLife",0.12700976179546,"FishLife",13.27,17.67,23.04,24.6,30.98,32.96,34.22,34.96
"Finfish","Miscellaneous coastal fishes","Perciformes","Sciaenidae","Micropogonias","Micropogonias furnieri","Whitemouth croaker",FALSE,TRUE,92,4.377,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,42.2440994097089,NA,7603937.8937476,52983937.6582337,NA,NA,0.52,32.1913546915208,355.079175780762,4.16005302990539,649.030187978494,564.65626354129,6703241.09577784,10328.0883076581,623.087028140014,0.466658125171773,"FishLife",0.0103946153846154,"FB species-average",3.00683076923077,"FB species-average",61.9064513298477,"FishLife",0.176432648767675,"FishLife",14.22,17.64,28.23,32.43,6.21,27.03,36.77,37.27
"Finfish","Miscellaneous coastal fishes","Tetraodontiformes","Tetraodontidae","Takifugu","Takifugu rubripes","Tiger pufferfish",TRUE,TRUE,19,24425.6,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,30.9689553170771,NA,5574411.95707387,22443789.0729104,NA,NA,0.52,29.5035658700586,484.356021907159,1.87123923294738,1442.89407386315,1255.31784426094,14902337.4134552,10328.0883076581,5123.1445204289,0.744334055294394,"FishLife",0.02916,"FB genus-average",2.87125,"FB genus-average",56.7376266731896,"FishLife",0.392236953007943,"FishLife",10.37,14.5,24.59,28.05,30.7,32.27,34.52,35.5
"Finfish","Miscellaneous coastal fishes","Perciformes","Latidae","Psammoperca","Psammoperca waigiensis","Waigieu seaperch",FALSE,TRUE,38,908,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,36.7166286496941,NA,6608993.15694494,25345884.7945233,NA,NA,0.52,30.9555300198804,408.534240523877,2.47952423468528,1088.9185764876,947.35916154421,11246447.2178133,10328.0883076581,3114.12224669604,0.542114104577412,"FishLife",0.0140042424242424,"FB family-average",2.99513939393939,"FB family-average",59.5298654228469,"FishLife",0.296012099745966,"FishLife",17.99,24.16,28.85,33.05,30.21,33.2,35.36,36.67
"Finfish","Flounders, halibuts, soles","Pleuronectiformes","Soleidae","Solea","Solea senegalensis","Senegalese sole",TRUE,TRUE,37,1193.087,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,75.576191306771,NA,13603714.4352188,28587651.4128167,NA,NA,0.52,27.0518222315076,198.475204169969,3.6116214833164,747.586648399462,650.400384107532,8375135.8042812,11202.8964431238,11823.3360439392,0.205622871484895,"FishLife",0.00774333333333333,"FB species-average",3.07833333333333,"FB species-average",52.0227350605915,"FishLife",0.20322427986175,"FishLife",12.78,15.84,26.05,30.25,29.54,34.63,36.59,38
"Finfish","Miscellaneous coastal fishes","Perciformes","Sciaenidae","Argyrosomus","Argyrosomus japonicus","Japanese meagre",TRUE,TRUE,62,160.5,"Misc marine fish","Misc marine fish",1.6,8,3,11,5,400,1.04082899361284,NA,187349.21885031,541396.249509258,NA,NA,0.52,76.7633057969008,4803.86310400946,7.18070173315334,125.335939779353,109.042267608037,1294480.65416447,10328.0883076581,4762.41778089061,0.147781809276338,"FishLife",0.0301,"FB species-average",2.76,"FB species-average",147.621741917117,"FishLife",0.102214129253059,"FishLife",9.45,15.85,25.84,30.04,28.14,32.96,35.7,37.68
"Finfish","Miscellaneous coastal fishes","Mugiliformes","Mugilidae","Planiliza","Planiliza haematocheila","So-iuy mullet",FALSE,TRUE,39,901.7,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,21.452744079832,NA,3861493.93436975,50146386.6512326,NA,NA,0.52,42.952,699.211249814038,3.99983201678583,675.028348357903,587.274663071375,6971752.39201303,10328.0883076581,2600,0.641,"FB-genus",0.009066,"FB species-average",2.9928,"FB species-average",82.6,"FB species-average",0.1835,"FB species-average",7.75,10.01,25.58,29.78,24.32,30.98,33.86,34.76
"Finfish","Tunas, bonitos, billfishes","Perciformes","Scombridae","Thunnus","Thunnus orientalis","Pacific bluefin tuna",TRUE,TRUE,21,21218.605562,"Tuna","Tuna",6,8,6,14,5,400,0.31962982211543,NA,57533.3679807774,201484.340517348,NA,NA,0.52,95.1776718194078,15643.096025609,4.12799285111517,218.023633388044,189.680561047598,3107723.79551913,14254.0684568261,19605.7273684809,0.303621303820316,"FishLife",0.0310116666666667,"FB genus-average",2.88233333333333,"FB genus-average",183.033984268092,"FishLife",0.177802918162012,"FishLife",4.1,15.97,28.48,32.68,28.88,33.38,35.65,37.16
"Bivalves","Mussels","Mytiloida","Mytilidae","Aulacomya","Aulacomya ater","Cholga mussel",TRUE,TRUE,27,1705.1814,"Non-fed","Non-fed mariculture species",0,0,0,0,NA,400,NA,94.7642738687515,371495285.452404,19151793395.8381,3920203.9997365,1858.79753425154,0.67,4.221,4.03773630174959,3.16760749863318,473.543518459042,80.5023981380372,1287297.27295976,2718.43499653158,3257.82808378992,1.24466666666667,"FB-family",0.0798614705882353,"FB family-average",2.72427058823529,"FB family-average",6.3,"Gentry et al. 2017",0.35,"Gentry et al. 2017",5.89,6.6,17.92,26.27,27.6,33.26,35.07,36.04
"Bivalves","Mussels","Mytiloida","Mytilidae","Choromytilus","Choromytilus chorus","Choro mussel",TRUE,TRUE,31,1092.396,"Non-fed","Non-fed mariculture species",0,0,0,0,NA,400,NA,119.402985074627,697252099.432966,35945619436.0382,5839486.33275109,2768.84131472314,0.67,3.35,2.15130223518848,3.16760749863318,473.543518459042,80.5023981380372,1287297.27295976,2718.43499653158,2400,1.24466666666667,"FB-family",0.0798614705882353,"FB family-average",2.72427058823529,"FB family-average",5,"Gentry et al. 2017",0.35,"Gentry et al. 2017",0.26,6.81,18.51,28.89,30.27,32.43,34.94,37.47
"Bivalves","Mussels","Mytiloida","Mytilidae","Mytilus","Mytilus chilensis","Chilean mussel",TRUE,TRUE,5,265626,"Non-fed","Non-fed mariculture species",0,0,0,0,NA,400,NA,58.5308750365818,48779422.7896774,770576847.08381,833396.438361638,395.161895856633,0.67,6.834,30.7506713736151,2.21732524904322,676.490740655775,115.003425911482,1838996.10422822,2718.43499653158,8458,1.24466666666667,"FB-family",0.09212,"FB genus-average",3.02333333333333,"FB genus-average",10.2,"Gentry et al. 2017",0.5,"Gentry et al. 2017",3.25,6.51,13.61,14.64,25.39,32.71,35.01,35.51
"Bivalves","Mussels","Mytiloida","Mytilidae","Mytilus","Mytilus coruscus","Korean mussel",TRUE,TRUE,13,54046.2,"Non-fed","Non-fed mariculture species",0,0,0,0,NA,400,NA,59.7014925373134,56492058.6055314,40341090761.1962,946241.981642651,448.668554595852,0.67,6.7,26.5524046569818,5.27934583105529,284.126111075425,48.3014388828223,772378.363775854,2718.43499653158,385.546153473685,1.24466666666667,"FB-family",0.12915,"FB species-average",2.8,"FB species-average",10,"Gentry et al. 2017",0.21,"Gentry et al. 2017",8.13,13.27,22.06,27.1,28.16,28.66,33.63,35.5
"Bivalves","Mussels","Mytiloida","Mytilidae","Mytilus","Mytilus edulis","Blue mussel",TRUE,TRUE,7,172050.798,"Non-fed","Non-fed mariculture species",0,0,0,0,NA,400,NA,67.944006438374,78617590.893328,5142593207.54607,1157093.83379732,548.645724892044,0.67,5.88720066666667,19.0796993771441,3.35890514397579,446.574087598233,75.9175948916995,1213982.62827119,2718.43499653158,1812.03809054687,1.24466666666667,"FB-family",0.073605,"FB species-average",3.135,"FB species-average",8.78686666666667,"FB species-average",0.330066666666667,"FB species-average",-1.66,5.65,15.81,28.86,3.76,10.63,35.23,39.21
"Bivalves","Mussels","Mytiloida","Mytilidae","Mytilus","Mytilus galloprovincialis","Mediterranean mussel",TRUE,TRUE,10,102064.32,"Non-fed","Non-fed mariculture species",0,0,0,0,NA,400,NA,85.8191076243125,155135634.170978,1674825566.06245,1807705.0492078,857.13847757601,0.67,4.66096666666667,9.66895844411106,1.91148728365795,784.729259160699,133.403974057319,2133235.48090474,2718.43499653158,976.028384478711,1.24466666666667,"FB-family",0.09212,"FB genus-average",3.02333333333333,"FB genus-average",6.95666666666667,"FB species-average",0.58,"FB species-average",9.64,12.66,20.2,24.73,13.88,17.66,38.39,39.25
"Bivalves","Mussels","Mytiloida","Mytilidae","Mytilus","Mytilus planulatus","Australian mussel",TRUE,TRUE,22,3417.5378,"Non-fed","Non-fed mariculture species",0,0,0,0,NA,400,NA,99.502487562189,242638974.957868,4872638007.5575,2438521.69832657,1156.24547099411,0.67,4.02,6.18202413796242,2.41013614026437,622.371481403313,105.803151838563,1691876.41588997,2718.43499653158,2417.10114540431,1.24466666666667,"FB-family",0.09212,"FB genus-average",3.02333333333333,"FB genus-average",6,"Gentry et al. 2017",0.46,"Gentry et al. 2017",4.64,9.15,19.81,24.66,32.82,34.36,35.55,37.13
"Bivalves","Mussels","Mytiloida","Mytilidae","Mytilus","Mytilus platensis","River Plata mussel",TRUE,TRUE,51,5.144,"Non-fed","Non-fed mariculture species",0,0,0,0,NA,400,NA,66.334991708126,71216067.6347172,471544533.700046,1073582.21959336,509.047994117289,0.67,6.03,21.0626625397772,1.51871592400221,987.676481357431,167.905001830763,2684934.31217321,2718.43499653158,3006.21685909854,1.24466666666667,"FB-family",0.09212,"FB genus-average",3.02333333333333,"FB genus-average",9,"Gentry et al. 2017",0.73,"Gentry et al. 2017",9.11,13.29,17.28,21.49,13.52,20.33,35.47,35.97
"Bivalves","Mussels","Mytiloida","Mytilidae","Perna","Perna canaliculus","New Zealand mussel",TRUE,TRUE,11,90312.6,"Non-fed","Non-fed mariculture species",0,0,0,0,NA,400,NA,34.6396823541128,11768797.8235263,117367589.374999,339749.011068198,161.094836921858,0.67,11.54745,127.455669006518,1.84777104086935,811.78888878693,138.004111093778,2206795.32507387,2718.43499653158,5424.63729490036,1.24466666666667,"FB-genus",0.13502,"FB species-average",2.8,"FB species-average",17.235,"FB species-average",0.6,"FB species-average",4.27,10.44,17.9,24,33.18,34.36,35.59,36.7
"Bivalves","Mussels","Mytiloida","Mytilidae","Perna","Perna perna","South American rock mussel",TRUE,TRUE,18,18114.93,"Non-fed","Non-fed mariculture species",0,0,0,0,NA,400,NA,57.5753903938603,67217890.112739,2594489627.83776,1167476.06317415,553.568545838859,0.67,6.94741272727271,22.3154876995421,2.9350875739441,511.058004986318,86.879860847674,1389277.96601241,2718.43499653158,1323.62471075234,1.24466666666667,"FB-genus",0.1280125,"FB species-average",2.6625,"FB species-average",10.3692727272727,"FB species-average",0.377727272727273,"FB species-average",7.11,10,28,31.59,31.28,33.91,35.9,37.65
"Bivalves","Mussels","Mytiloida","Mytilidae","Perna","Perna viridis","Green mussel",TRUE,TRUE,8,149204.9088,"Non-fed","Non-fed mariculture species",0,0,0,0,NA,400,NA,50.5836254397194,49790349.92589,153167303.152953,984317.543336732,466.722400823486,0.67,7.90769733333331,30.1263197031686,0.90281972680913,1661.46125905058,282.448414038599,4516574.43198452,2718.43499653158,441.764239402605,1.24466666666667,"FB-species",0.10777625,"FB species-average",2.72415,"FB species-average",11.8025333333333,"FB species-average",1.228,"FB species-average",21.42,24.17,29.42,33.62,28.18,30.56,34.4,37.3
"Bivalves","Oysters","Ostreoida","Ostreidae","Crassostrea","Crassostrea corteziensis","Cortez oyster",FALSE,TRUE,20,4721.20257,"Non-fed","Non-fed mariculture species",0,0,0,0,NA,400,NA,52.2923238953859,33702806.642911,53701631.9728743,644507.723740402,305.598731029114,0.67,7.64930625,44.5066790992467,0.67191674213431,2232.41944416406,379.51130550789,6668253.66760406,2987.00752004112,880.809775386479,0.693333333333333,"FB-genus",0.13801,"FB species-average",2.8389,"FB species-average",11.416875,"FB genus-average",1.65,"FB genus-average",12.16,19.32,27.64,31.84,27.2,30.96,34.08,37.45
