"class","isscaap","order","family","genus","species","comm_name","gentry","fao","fao_rank","fao_mt_yr","price_usd_mt","linf_cm_fl","k_fl","linf_cm_fb_spp","k_fb_spp","linf_cm_fb_gen","k_fb_gen","linf_cm_fb_fam","k_fb_fam","linf_cm_gentry","k_gentry","temp_c_min","temp_c_max","a_spp","b_spp","a_gen","b_gen","a_fam","b_fam"
"Actinopterygii","Miscellaneous coastal fishes","Perciformes","Latidae","Psammoperca","Psammoperca waigiensis","Waigieu seaperch",FALSE,TRUE,38,908,3114.12224669604,59.5298654228469,0.296012099745966,NA,NA,NA,NA,105.082352941176,0.308264705882353,NA,NA,NA,NA,NA,NA,NA,NA,0.0140042424242424,2.99513939393939
"Actinopterygii","Flounders, halibuts, soles","Pleuronectiformes","Soleidae","Solea","Solea senegalensis","Senegalese sole",TRUE,TRUE,37,1193.087,11823.3360439392,52.0227350605915,0.20322427986175,52.9,0.182,38.3886445454545,0.324436363636364,33.3628692708333,0.34359375,60,0.18,15,21,0.00774333333333333,3.07833333333333,0.00732789473684211,3.10695789473684,0.0124127631578947,3.05816578947368
"Actinopterygii","Miscellaneous coastal fishes","Perciformes","Sciaenidae","Argyrosomus","Argyrosomus japonicus","Japanese meagre",TRUE,TRUE,62,160.5,4762.41778089061,147.621741917117,0.102214129253059,139.5,0.148,136.985712857143,0.134857142857143,56.7575451046025,0.409405857740586,200,0.14,12,28,0.0301,2.76,0.015985,2.9288975,0.0132230526315789,3.06909361403509
"Actinopterygii","Miscellaneous coastal fishes","Mugiliformes","Mugilidae","Planiliza","Planiliza haematocheila","So-iuy mullet",FALSE,TRUE,39,901.7,2600,NA,NA,82.6,0.1835,47.42,0.328142857142857,50.046895112782,0.307323308270677,NA,NA,NA,NA,0.009066,2.9928,0.016192,2.9314424,0.0162280459770115,2.95286965517241
"Actinopterygii","Tunas, bonitos, billfishes","Perciformes","Scombridae","Thunnus","Thunnus orientalis","Pacific bluefin tuna",TRUE,TRUE,21,21218.605562,19605.7273684809,183.033984268092,0.177802918162012,NA,NA,210.166765783133,0.214192771084337,97.967334281768,0.600909392265193,50,0.16,13.6,29,NA,NA,0.0310116666666667,2.88233333333333,0.0120863313609467,3.08036112426036
"Actinopterygii","Miscellaneous coastal fishes","Perciformes","Gobiidae","Boleophthalmus","Boleophthalmus pectinirostris","Great blue spotted mudskipper",FALSE,TRUE,93,3.8675,33758.6205619799,16.5167630493109,0.86304877420445,16,1.23,16.2666666666667,1.08333333333333,14.0154666666667,1.55416666666667,NA,NA,NA,NA,0.0111966666666667,2.90266666666667,0.0111966666666667,2.90266666666667,0.014065785440613,3.01380823754789
"Bivalvia","Clams, cockles, arkshells","Arcoida","Arcidae","Anadara","Anadara broughtonii","Inflated ark",TRUE,TRUE,24,3100.6,4546.63578390473,NA,NA,10.93,0.264775,8.80833333333333,0.478508333333333,5.83865853658537,1.20156341463415,17.8,0.26,22,25,0.397875,2.81045,0.357371666666667,2.81206666666667,0.354875384615385,2.74558846153846
"Bivalvia","Clams, cockles, arkshells","Arcoida","Arcidae","Anadara","Anadara grandis","Grand ark",FALSE,TRUE,54,2.2,2000,NA,NA,NA,NA,8.80833333333333,0.478508333333333,5.83865853658537,1.20156341463415,NA,NA,NA,NA,NA,NA,0.357371666666667,2.81206666666667,0.354875384615385,2.74558846153846
"Bivalvia","Clams, cockles, arkshells","Arcoida","Arcidae","Anadara","Anadara tuberculosa","Black ark",TRUE,TRUE,50,5.4,1500,NA,NA,7.43733333333333,0.7135,8.80833333333333,0.478508333333333,5.83865853658537,1.20156341463415,63.2,0.71,22,31,NA,NA,0.357371666666667,2.81206666666667,0.354875384615385,2.74558846153846
"Bivalvia","Clams, cockles, arkshells","Arcoida","Arcidae","Tegillarca","Tegillarca granosa","Blood cockle",TRUE,TRUE,4,425103.678,2249.47458460253,NA,NA,3.64521739130435,1.80521739130435,3.64521739130435,1.80521739130435,5.83865853658537,1.20156341463415,9,1.8,25,32.8,0.40404,2.85391111111111,0.40404,2.85391111111111,0.354875384615385,2.74558846153846
"Bivalvia","Clams, cockles, arkshells","Veneroida","Cardiidae","Cerastoderma","Cerastoderma edule","Common edible cockle",TRUE,TRUE,23,3407.922,3906.73343862186,NA,NA,3.28,0.58,3.42933333333333,0.548333333333333,21.5968275862069,0.375701379310345,5.6,0.58,6.8,12,1.157,2.26,0.71934,2.5715,0.357669130434783,2.9674
"Bivalvia","Clams, cockles, arkshells","Veneroida","Cardiidae","Cerastoderma","Cerastoderma glaucum","Olive green cockle",FALSE,TRUE,64,0.316,3306.96202531646,NA,NA,3.57866666666667,0.516666666666667,3.42933333333333,0.548333333333333,21.5968275862069,0.375701379310345,NA,NA,NA,NA,0.50051,2.72725,0.71934,2.5715,0.357669130434783,2.9674
"Bivalvia","Clams, cockles, arkshells","Veneroida","Cardiidae","Tridacna","Tridacna crocea","Crocus giant clam",TRUE,TRUE,57,1.52,4600,NA,NA,NA,NA,42.1823076923077,0.140256923076923,21.5968275862069,0.375701379310345,15,0.17,26.8,28.4,NA,NA,0.11665,3.09896666666667,0.357669130434783,2.9674
"Bivalvia","Clams, cockles, arkshells","Veneroida","Cardiidae","Tridacna","Tridacna derasa","Smooth giant clam",TRUE,TRUE,56,1.564,3032.00635574327,NA,NA,46.91,0.109,42.1823076923077,0.140256923076923,21.5968275862069,0.375701379310345,60,0.11,28.5,28.5,NA,NA,0.11665,3.09896666666667,0.357669130434783,2.9674
"Bivalvia","Clams, cockles, arkshells","Veneroida","Cardiidae","Tridacna","Tridacna maxima","Elongate giant clam",FALSE,TRUE,58,1.516,11011.7032242599,NA,NA,18.365,0.27,42.1823076923077,0.140256923076923,21.5968275862069,0.375701379310345,NA,NA,NA,NA,0.11665,3.14845,0.11665,3.09896666666667,0.357669130434783,2.9674
"Bivalvia","Clams, cockles, arkshells","Veneroida","Cardiidae","Tridacna","Tridacna squamosa","Fluted giant clam",TRUE,TRUE,65,0.3044,4589.89898989899,NA,NA,17.25,0.215,42.1823076923077,0.140256923076923,21.5968275862069,0.375701379310345,45,0.22,24.5,28.9,NA,NA,0.11665,3.09896666666667,0.357669130434783,2.9674
"Bivalvia","Freshwater molluscs","Veneroida","Corbiculidae","Polymesoda","Polymesoda expansa","Broad geloina",FALSE,TRUE,42,35.0833333333333,1246.0290541508,NA,NA,NA,NA,NA,NA,3.664,0.8955,NA,NA,NA,NA,NA,NA,0.374,2.905,0.374,2.905
"Bivalvia","Clams, cockles, arkshells","Myoida","Hiatellidae","Panopea","Panopea generosa","Pacific geoduck",TRUE,TRUE,33,745.8,31556,NA,NA,13.5444444444444,0.228444444444444,12.4140625,0.2395,11.7563888888889,0.224555555555556,12.5,0.47,8.5,10.2,NA,NA,NA,NA,0.4399075,2.78425
"Bivalvia","Clams, cockles, arkshells","Veneroida","Mactridae","Mactra","Mactra glabrata","Smooth mactra",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.26415384615385,0.333569230769231,27.6,0.02,10,30,NA,NA,0.11685,3.14,0.201928888888889,2.97177777777778
"Bivalvia","Clams, cockles, arkshells","Veneroida","Mactridae","Mactra","Mactra quadrangularis","Globose clam",TRUE,TRUE,45,12.4,901.076923076923,NA,NA,NA,NA,NA,NA,7.26415384615385,0.333569230769231,27.6,0.02,10,30,NA,NA,0.11685,3.14,0.201928888888889,2.97177777777778
"Bivalvia","Clams, cockles, arkshells","Veneroida","Mactridae","Tresus","Tresus nuttallii","Pacific horse clam",TRUE,TRUE,61,0.5,2845,NA,NA,NA,NA,NA,NA,7.26415384615385,0.333569230769231,22.5,0.47,2,20,NA,NA,NA,NA,0.201928888888889,2.97177777777778
"Bivalvia","Clams, cockles, arkshells","Myoida","Myidae","Mya","Mya arenaria","Sand gaper",TRUE,TRUE,34,711.6,670,NA,NA,6.68285714285714,0.285714285714286,6.70625,0.26,6.70625,0.26,10,0.29,4.7,23.6,0.182125625,2.92411875,0.182125625,2.92411875,0.182125625,2.92411875
"Bivalvia","Mussels","Mytiloida","Mytilidae","Aulacomya","Aulacomya ater","Cholga mussel",TRUE,TRUE,27,1705.1814,3257.82808378992,NA,NA,NA,NA,NA,NA,9.37926984126984,0.591796825396825,6.3,0.35,0,25.6,NA,NA,NA,NA,0.0798614705882353,2.72427058823529
"Bivalvia","Mussels","Mytiloida","Mytilidae","Choromytilus","Choromytilus chorus","Choro mussel",TRUE,TRUE,31,1092.396,2400,NA,NA,NA,NA,NA,NA,9.37926984126984,0.591796825396825,5,0.35,20,26.3,NA,NA,NA,NA,0.0798614705882353,2.72427058823529
"Bivalvia","Mussels","Mytiloida","Mytilidae","Mytilus","Mytilus chilensis","Chilean mussel",TRUE,TRUE,5,265626,8458,NA,NA,NA,NA,8.26395238095238,0.40147619047619,9.37926984126984,0.591796825396825,10.2,0.5,12,16,NA,NA,0.09212,3.02333333333333,0.0798614705882353,2.72427058823529
"Bivalvia","Mussels","Mytiloida","Mytilidae","Mytilus","Mytilus coruscus","Korean mussel",TRUE,TRUE,13,54046.2,385.546153473685,NA,NA,NA,NA,8.26395238095238,0.40147619047619,9.37926984126984,0.591796825396825,10,0.21,2.9,20,0.12915,2.8,0.09212,3.02333333333333,0.0798614705882353,2.72427058823529
"Bivalvia","Mussels","Mytiloida","Mytilidae","Mytilus","Mytilus edulis","Blue mussel",TRUE,TRUE,7,172050.798,1812.03809054687,NA,NA,8.78686666666667,0.330066666666667,8.26395238095238,0.40147619047619,9.37926984126984,0.591796825396825,11,0.31,-1.4,23.4,0.073605,3.135,0.09212,3.02333333333333,0.0798614705882353,2.72427058823529
"Bivalvia","Mussels","Mytiloida","Mytilidae","Mytilus","Mytilus galloprovincialis","Mediterranean mussel",TRUE,TRUE,10,102064.32,976.028384478711,NA,NA,6.95666666666667,0.58,8.26395238095238,0.40147619047619,9.37926984126984,0.591796825396825,15,0.58,7.6,9,NA,NA,0.09212,3.02333333333333,0.0798614705882353,2.72427058823529
"Bivalvia","Mussels","Mytiloida","Mytilidae","Mytilus","Mytilus planulatus","Australian mussel",TRUE,TRUE,22,3417.5378,2417.10114540431,NA,NA,NA,NA,8.26395238095238,0.40147619047619,9.37926984126984,0.591796825396825,6,0.46,12.3,21.3,NA,NA,0.09212,3.02333333333333,0.0798614705882353,2.72427058823529
"Bivalvia","Mussels","Mytiloida","Mytilidae","Mytilus","Mytilus platensis","River Plata mussel",TRUE,TRUE,51,5.144,3006.21685909854,NA,NA,NA,NA,8.26395238095238,0.40147619047619,9.37926984126984,0.591796825396825,9,0.73,13.7,20.9,NA,NA,0.09212,3.02333333333333,0.0798614705882353,2.72427058823529
"Bivalvia","Mussels","Mytiloida","Mytilidae","Perna","Perna canaliculus","New Zealand mussel",TRUE,TRUE,11,90312.6,5424.63729490036,NA,NA,17.235,0.6,11.6275,0.849107142857143,9.37926984126984,0.591796825396825,15,0.6,18.2,18.2,0.13502,2.8,0.116098461538462,2.71101538461538,0.0798614705882353,2.72427058823529
"Bivalvia","Mussels","Mytiloida","Mytilidae","Perna","Perna perna","South American rock mussel",TRUE,TRUE,18,18114.93,1323.62471075234,NA,NA,10.3692727272727,0.377727272727273,11.6275,0.849107142857143,9.37926984126984,0.591796825396825,17,0.38,10,30,0.1280125,2.6625,0.116098461538462,2.71101538461538,0.0798614705882353,2.72427058823529
"Bivalvia","Mussels","Mytiloida","Mytilidae","Perna","Perna viridis","Green mussel",TRUE,TRUE,8,149204.9088,441.764239402605,NA,NA,11.8025333333333,1.228,11.6275,0.849107142857143,9.37926984126984,0.591796825396825,16.5,1.24,23.6,23.6,0.10777625,2.72415,0.116098461538462,2.71101538461538,0.0798614705882353,2.72427058823529
"Bivalvia","Oysters","Ostreoida","Ostreidae","Crassostrea","Crassostrea corteziensis","Cortez oyster",FALSE,TRUE,20,4721.20257,880.809775386479,NA,NA,NA,NA,11.416875,1.65,11.416875,1.65,NA,NA,NA,NA,0.13801,2.8389,0.1639725,2.723375,0.24054125,2.38663
"Bivalvia","Oysters","Ostreoida","Ostreidae","Crassostrea","Crassostrea gigas","Pacific cupped oyster",TRUE,TRUE,3,593925.19459,2107.34813241119,NA,NA,10.14,2.52,11.416875,1.65,11.416875,1.65,45,1.15,15,30,0.1914,2.8644,0.1639725,2.723375,0.24054125,2.38663
"Bivalvia","Oysters","Ostreoida","Ostreidae","Crassostrea","Crassostrea iredalei","Slipper cupped oyster",TRUE,TRUE,17,21428.48,200.613731436005,NA,NA,NA,NA,11.416875,1.65,11.416875,1.65,9,1.58,14,34,NA,NA,0.1639725,2.723375,0.24054125,2.38663
"Bivalvia","Oysters","Ostreoida","Ostreidae","Crassostrea","Crassostrea madrasensis","Indian backwater oyster",TRUE,TRUE,21,4235.056,1048.69272640211,NA,NA,13.32,1.205,11.416875,1.65,11.416875,1.65,11.6,1.44,30,45,0.3055,2.7002,0.1639725,2.723375,0.24054125,2.38663
"Bivalvia","Oysters","Ostreoida","Ostreidae","Crassostrea","Crassostrea rhizophorae","Mangrove cupped oyster",TRUE,TRUE,29,1162.06,1000,NA,NA,8.69,2.79,11.416875,1.65,11.416875,1.65,12,2.79,24.8,24.8,NA,NA,0.1639725,2.723375,0.24054125,2.38663
"Bivalvia","Oysters","Ostreoida","Ostreidae","Crassostrea","Crassostrea tulipa","Gasar cupped oyster",TRUE,TRUE,37,189.406,2503.6357904303,NA,NA,NA,NA,11.416875,1.65,11.416875,1.65,15.4,1.58,18,26,NA,NA,0.1639725,2.723375,0.24054125,2.38663
"Bivalvia","Oysters","Ostreoida","Ostreidae","Crassostrea","Crassostrea virginica","American cupped oyster",TRUE,TRUE,9,108275.8,1167.95101997355,NA,NA,9.085,0.55,11.416875,1.65,11.416875,1.65,30,0.88,-1.6,24.3,0.02098,2.49,0.1639725,2.723375,0.24054125,2.38663
"Bivalvia","Oysters","Ostreoida","Ostreidae","Ostrea","Ostrea chilensis","Chilean flat oyster",TRUE,TRUE,35,254.192,3000,NA,NA,NA,NA,NA,NA,11.416875,1.65,10,1.01,14,14,NA,NA,NA,NA,0.24054125,2.38663
"Bivalvia","Oysters","Ostreoida","Ostreidae","Ostrea","Ostrea conchaphila","Olympia oyster",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.416875,1.65,12.5,0.47,6,20,NA,NA,NA,NA,0.24054125,2.38663
"Bivalvia","Oysters","Ostreoida","Ostreidae","Ostrea","Ostrea edulis","European flat oyster",TRUE,TRUE,25,2324.8546,7398.69069103829,NA,NA,NA,NA,NA,NA,11.416875,1.65,12,1.01,8.4,11.9,NA,NA,NA,NA,0.24054125,2.38663
"Bivalvia","Oysters","Ostreoida","Ostreidae","Saccostrea","Saccostrea cucullata","Hooded oyster",TRUE,TRUE,52,3,10562.3333333333,NA,NA,NA,NA,NA,NA,11.416875,1.65,20,1.58,18.7,25.6,NA,NA,NA,NA,0.24054125,2.38663
"Bivalvia","Oysters","Ostreoida","Ostreidae","Saccostrea","Saccostrea glomerata","Sydney cupped oyster",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.416875,1.65,22.4,0.93,10.8,19.7,NA,NA,NA,NA,0.24054125,2.38663
"Bivalvia","Scallops, pectens","Ostreoida","Pectinidae","Aequipecten","Aequipecten opercularis","Queen scallop",TRUE,TRUE,48,7.7414,5098.53642881557,NA,NA,6.87333333333333,0.796666666666667,6.87333333333333,0.796666666666667,10.5103,0.6041,11,0.74,4.9,19.2,0.15101,2.986,0.15101,2.986,0.129892,3.0898
"Bivalvia","Scallops, pectens","Ostreoida","Pectinidae","Argopecten","Argopecten purpuratus","Peruvian calico scallop",TRUE,TRUE,15,39816.326,10411.4800639186,NA,NA,NA,NA,NA,NA,10.5103,0.6041,12,2.32,16,20,NA,NA,NA,NA,0.129892,3.0898
"Bivalvia","Scallops, pectens","Ostreoida","Pectinidae","Argopecten","Argopecten ventricosus","Pacific calico scallop",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5103,0.6041,17.5,0.6,20,29,NA,NA,NA,NA,0.129892,3.0898
"Bivalvia","Scallops, pectens","Ostreoida","Pectinidae","Mimachlamys","Mimachlamys varia","Variegated scallop",TRUE,TRUE,62,0.395,18796.9379663849,NA,NA,NA,NA,NA,NA,10.5103,0.6041,9,0.57,3.5,19.2,NA,NA,NA,NA,0.129892,3.0898
"Bivalvia","Scallops, pectens","Ostreoida","Pectinidae","Mizuhopecten","Mizuhopecten yessoensis","Yesso scallop",TRUE,TRUE,6,195203.2,2146.03461741808,NA,NA,13.35,0.925,13.35,0.925,10.5103,0.6041,25,0.93,5,23,0.14439,2.98,0.14439,2.98,0.129892,3.0898
"Bivalvia","Scallops, pectens","Ostreoida","Pectinidae","Nodipecten","Nodipecten subnodosus","Pacific lion's paw",TRUE,TRUE,46,10,2998.85,NA,NA,NA,NA,NA,NA,10.5103,0.6041,17.8,0.55,15.5,25.1,NA,NA,NA,NA,0.129892,3.0898
"Bivalvia","Scallops, pectens","Ostreoida","Pectinidae","Pecten","Pecten fumatus","Southern Australia scallop",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,12.4775,0.53,10.5103,0.6041,8.6,1.6,12,21,NA,NA,0.10303,3.031,0.129892,3.0898
"Bivalvia","Scallops, pectens","Ostreoida","Pectinidae","Pecten","Pecten jacobaeus","Great Mediterranean scallop",FALSE,TRUE,69,0.0415,15493.8446969697,NA,NA,12.7625,0.475,12.4775,0.53,10.5103,0.6041,NA,NA,NA,NA,NA,NA,0.10303,3.031,0.129892,3.0898
"Bivalvia","Scallops, pectens","Ostreoida","Pectinidae","Pecten","Pecten maximus","Great Atlantic scallop",TRUE,TRUE,40,55.5704,6959.85858678113,NA,NA,12.335,0.5575,12.4775,0.53,10.5103,0.6041,17,0.56,7.9,15.9,0.10303,3.031,0.10303,3.031,0.129892,3.0898
"Bivalvia","Clams, cockles, arkshells","Veneroida","Pharidae","Ensis","Ensis ensis","Pod razor shell",FALSE,TRUE,47,8.4946,32937.3938962087,NA,NA,NA,NA,14.9566666666667,0.383333333333333,13.4015,0.3191675,NA,NA,NA,NA,0.00721,3.077,0.00917333333333333,3.06233333333333,0.0259271428571429,3.17095714285714
"Bivalvia","Clams, cockles, arkshells","Veneroida","Psammobiidae","Asaphis","Asaphis violascens","Pacific asaphis",FALSE,TRUE,66,0.3,3000,NA,NA,NA,NA,NA,NA,8.138,0.65,NA,NA,NA,NA,NA,NA,NA,NA,0.02155,3.11366666666667
"Bivalvia","Clams, cockles, arkshells","Veneroida","Psammobiidae","Soletellina","Soletellina diphos","Diphos sanguin",TRUE,TRUE,39,71.3726,4431.49211604513,NA,NA,NA,NA,NA,NA,8.138,0.65,12,0.87,21.8,28.3,NA,NA,NA,NA,0.02155,3.11366666666667
"Bivalvia","Pearls, mother-of-pearl, shells","Pterioida","Pteriidae","Pinctada","Pinctada margaritifera","Blacklip pearl oyster",FALSE,TRUE,26,1751.872,1098.20009398048,NA,NA,30.9614285714286,0.558428571428571,20.689,0.579746153846154,20.689,0.579746153846154,NA,NA,NA,NA,NA,NA,0.10327,2.82355,0.10327,2.82355
"Bivalvia","Pearls, mother-of-pearl, shells","Pterioida","Pteriidae","Pteria","Pteria penguin","Penguin wing oyster",FALSE,TRUE,14,40598.465,587.499998054712,NA,NA,NA,NA,NA,NA,20.689,0.579746153846154,NA,NA,NA,NA,NA,NA,NA,NA,0.10327,2.82355
"Bivalvia","Clams, cockles, arkshells","Veneroida","Semelidae","Scrobicularia","Scrobicularia plana","Peppery furrow",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.79666666666667,0.203666666666667,17.8,0.55,9.6,12.3,NA,NA,NA,NA,0.0776116666666667,3.026
"Bivalvia","Clams, cockles, arkshells","Veneroida","Solecurtidae","Sinonovacula","Sinonovacula constricta","Constricted tagelus",TRUE,TRUE,2,772791,1620.8,NA,NA,NA,NA,NA,NA,6.5272,0.596,25.6,0.87,15,20,NA,NA,NA,NA,NA,NA
"Bivalvia","Clams, cockles, arkshells","Veneroida","Tridacnidae","Hippopus","Hippopus hippopus","Bear paw clam",TRUE,TRUE,55,1.8748,4600.68287037037,NA,NA,29.6875,0.15,24.622,0.146,37.3044444444444,0.141852222222222,40,0.15,24.7,29.2,NA,NA,NA,NA,0.11665,3.09896666666667
"Bivalvia","Clams, cockles, arkshells","Veneroida","Veneridae","Chamelea","Chamelea gallina","Striped venus",TRUE,FALSE,NA,NA,NA,NA,NA,3.59588888888889,0.429388888888889,3.59588888888889,0.429388888888889,7.56058666666667,0.402481578947368,5,0.43,6.5,13.1,0.388458,2.7036,0.388458,2.7036,0.247299130434783,3.09213597122302
"Bivalvia","Clams, cockles, arkshells","Veneroida","Veneridae","Cyclina","Cyclina sinensis","Oriental cyclina",TRUE,TRUE,41,36.4,5110.18132513591,NA,NA,NA,NA,NA,NA,7.56058666666667,0.402481578947368,5,0.87,20,35,0.29659,3.061,0.29659,3.061,0.247299130434783,3.09213597122302
"Bivalvia","Clams, cockles, arkshells","Veneroida","Veneridae","Leukoma","Leukoma staminea","Pacific littleneck clam",TRUE,TRUE,43,21.4,3042,NA,NA,5.64057333333333,0.198356666666667,6.32593777777778,0.199015555555556,7.56058666666667,0.402481578947368,7.5,0.17,9.2,10.2,0.298124117647059,3.0427568627451,0.298124117647059,3.0427568627451,0.247299130434783,3.09213597122302
"Bivalvia","Clams, cockles, arkshells","Veneroida","Veneridae","Mercenaria","Mercenaria mercenaria","Northern quahog(=Hard clam)",TRUE,TRUE,16,25816.678,2708.32734155958,NA,NA,8.18,0.5,8.905,0.57,7.56058666666667,0.402481578947368,13,0.33,9.2,24.4,0.06151,3.09,0.06151,3.09,0.247299130434783,3.09213597122302
"Bivalvia","Clams, cockles, arkshells","Veneroida","Veneridae","Meretrix","Meretrix lusoria","Japanese hard clam",TRUE,TRUE,12,54288.3546,2580.22119507579,NA,NA,NA,NA,8.14,0.97,7.56058666666667,0.402481578947368,5,0.47,5.5,15.9,NA,NA,NA,NA,0.247299130434783,3.09213597122302
"Bivalvia","Clams, cockles, arkshells","Veneroida","Veneridae","Paphia","Paphia gallus","Rooster venus",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,6.53875,0.86,7.56058666666667,0.402481578947368,7.5,0.87,21.8,28.3,NA,NA,0.1909,2.97,0.247299130434783,3.09213597122302
"Bivalvia","Clams, cockles, arkshells","Veneroida","Veneridae","Ruditapes","Ruditapes decussatus","Grooved carpet shell",TRUE,TRUE,19,5430.9495,8256.47502598014,NA,NA,5.26,0.563333333333333,5.435,0.49403875,7.56058666666667,0.402481578947368,6,0.87,11.8,11.8,0.19275,3.605,0.23500775,3.07997,0.247299130434783,3.09213597122302
"Bivalvia","Clams, cockles, arkshells","Veneroida","Veneridae","Ruditapes","Ruditapes philippinarum","Japanese carpet shell",TRUE,TRUE,1,3968960.8431,1629.51911928815,NA,NA,5.54,0.452462,5.435,0.49403875,7.56058666666667,0.402481578947368,8,0.56,10.2,24.7,0.236091282051282,3.06650769230769,0.23500775,3.07997,0.247299130434783,3.09213597122302
"Bivalvia","Clams, cockles, arkshells","Veneroida","Veneridae","Saxidomus","Saxidomus gigantea","Butter clam",TRUE,TRUE,32,1007,2269.28594848933,NA,NA,NA,NA,NA,NA,7.56058666666667,0.402481578947368,13,0.47,9,11.8,0.202532142857143,3.17885714285714,0.202532142857143,3.17885714285714,0.247299130434783,3.09213597122302
"Bivalvia","Clams, cockles, arkshells","Veneroida","Veneridae","Tapes","Tapes aureus","Golden carpet shell",TRUE,TRUE,53,2.34275,3157.48706845026,NA,NA,NA,NA,NA,NA,7.56058666666667,0.402481578947368,4.5,0.55,7.2,10,NA,NA,NA,NA,0.247299130434783,3.09213597122302
"Bivalvia","Clams, cockles, arkshells","Veneroida","Veneridae","Venerupis","Venerupis corrugata","Pullet carpet shell",TRUE,TRUE,36,198.9916,13939.6651571513,NA,NA,NA,NA,NA,NA,7.56058666666667,0.402481578947368,5,0.47,10.3,12.3,NA,NA,0.08166,3.611,0.247299130434783,3.09213597122302
"Bivalvia","Clams, cockles, arkshells","Veneroida","Veneridae","Venerupis","Venerupis rhomboides","Banded carpet shell",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.56058666666667,0.402481578947368,4.5,0.55,7.2,10,0.08166,3.611,0.08166,3.611,0.247299130434783,3.09213597122302
"Bivalvia","Clams, cockles, arkshells","Veneroida","Veneridae","Venus","Venus verrucosa","Warty venus",TRUE,TRUE,63,0.3258,19031.1814913723,NA,NA,5.735,0.2215,5.735,0.2215,7.56058666666667,0.402481578947368,17.8,0.25,9.6,15.9,0.1394,3.27,0.1394,3.27,0.247299130434783,3.09213597122302
