"class","isscaap","order","family","genus","species","comm_name","fao","gentry","feed_group","feed_group_long","fcr","fm_perc","fo_perc","fmfo_perc","harvest_kg_m3","harvest_cm_ft","fish_juv_m3","bivalve_juv_ft","nstocked","harvest_linf_prop","harvest_cm","harvest_g","harvest_yr","prod_mt_yr","edible_mt_yr","revenue_usd_yr","price_usd_mt_isscaap","price_usd_mt_spp","a","a_source","b","b_source","linf_cm","linf_source","k","k_source","sst_c_min_froehlich","sst_c_max_froehlich","sst_c_min","sst_c_q10","sst_c_q90","sst_c_max","sal_psu_min","sal_psu_q10","sal_psu_q90","sal_psu_max"
"Actinopterygii","Miscellaneous pelagic fishes","Perciformes","Coryphaenidae","Coryphaena","Coryphaena hippurus","Common dolphinfish",FALSE,TRUE,"Misc marine fish","Misc marine fish",1.6,8,3,11,5,400,1.88607226392228,NA,407391.609007213,0.52,75.2414779144517,2651.01189156029,0.586182994243074,1842.42806530848,1602.91241681838,14756249.6523133,8009.13204165863,NA,0.01782,"FB species-average",2.75652631578947,"FB species-average",144.695149835484,"FishLife",1.25211611781396,"FishLife",21,30,7.79,20.63,27.96,32.16,21.03,33.55,36.07,39.25
"Actinopterygii","Cods, hakes, haddocks","Gadiformes","Gadidae","Pollachius","Pollachius pollachius","Pollack",FALSE,TRUE,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,23.023059726478,NA,4972980.90091926,0.52,40.880599678732,651.520700471841,3.56104710677728,909.844745898959,791.564928932095,3299847.60110712,3626.82492368162,NA,0.007724,"FB species-average",3.0568,"FB species-average",78.6165378437153,"FishLife",0.206110493085961,"FishLife",6.5,12.3,6.33,9.6,12.53,19.3,6.4,33.88,35.25,38.08
"Actinopterygii","River eels","Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",TRUE,TRUE,"Eel","Eel (Anguilla spp and others)",1.5,25,2,27,15,400,114.261793505351,NA,24680547.3971557,0.52,38.0414332536197,131.27747727238,5.02305128423292,645.026263253608,561.172849030639,10947096.3306928,16971.5513217617,12288.2586435234,0.00148104166666667,"FB species-average",3.13089791666667,"FB species-average",73.1566024108071,"FishLife",0.146120183439912,"FishLife",4,33,1.7,8.98,23.34,26,3.5,7.59,37.15,39.375
"Actinopterygii","Miscellaneous coastal fishes","Perciformes","Moronidae","Dicentrarchus","Dicentrarchus labrax","European seabass",TRUE,TRUE,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,20.8791536104965,NA,4509897.17986724,0.52,38.65237719535,718.419926392952,4.21126501696358,769.365021424398,669.347568639226,7946069.88209447,10328.0883076581,5824.28193210075,0.012041875,"FB species-average",3.00891875,"FB species-average",74.3314946064423,"FishLife",0.174287101885934,"FishLife",8,24,0.64,10.19,20,29.58,3.58,31.02,37.97,39.25
"Actinopterygii","Cods, hakes, haddocks","Gadiformes","Gadidae","Gadus","Gadus morhua","Atlantic cod",TRUE,TRUE,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,9.11943927701343,NA,1969798.8838349,0.52,55.0423834121164,1644.83797132234,4.35618258091991,743.770477893009,647.080315766918,2697525.30672095,3626.82492368162,3626.82492368162,0.0066725,"FB species-average",3.09751428571429,"FB species-average",105.850737330993,"FishLife",0.168489075342018,"FishLife",0,15,-0.57,4.15,12.15,19.38,3.58,27.18,35.12,39.76
"Actinopterygii","Miscellaneous pelagic fishes","Perciformes","Carangidae","Caranx","Caranx hippos","Crevalle jack",FALSE,TRUE,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,49.6425770124639,NA,10722796.6346922,0.52,26.4930463084254,302.159978444187,1.99550103124872,1623.65238066177,1412.57757117574,13004046.3064735,8009.13204165863,NA,0.02745,"FB species-average",2.84,"FB species-average",50.9481659777412,"FishLife",0.367811974830656,"FishLife",9.6,27.8,8.72,19.5,28.08,32.28,17.86,29.02,36.24,40.28
"Actinopterygii","Miscellaneous diadromous fishes","Gonorynchiformes","Chanidae","Chanos","Chanos chanos","Milkfish",TRUE,TRUE,"Milkfish","Milkfish (Chanos chanos)",1.6,1,0.5,1.5,15,400,107.772456529895,NA,23278850.6104574,0.52,26.2503986047849,139.182129488151,1.32935152495191,2437.27858221489,2120.43236652696,7947104.27692244,3260.64666341935,1545.15814022677,0.00795,"FB species-average",2.99,"FB species-average",50.4815357784325,"FishLife",0.55212572544102,"FishLife",15,42.5,13.27,21.09,29,33.2,25.97,32.22,35.73,38.86
"Actinopterygii","Miscellaneous pelagic fishes","Perciformes","Scombridae","Scomber","Scomber japonicus","Pacific chub mackerel",TRUE,FALSE,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,86.2339032550741,NA,18626523.103096,0.52,22.8828915245348,173.945506741484,2.52920687816494,1281.03399843305,1114.49957863675,10259970.4433042,8009.13204165863,13779.018641832,0.00757923076923077,"FB species-average",3.20761538461538,"FB species-average",44.0055606241054,"FishLife",0.290197366382591,"FishLife",NA,NA,3.29,11.77,27.48,31.68,24.32,31.48,34.75,36.37
"Actinopterygii","Tunas, bonitos, billfishes","Perciformes","Scombridae","Thunnus","Thunnus albacares","Yellowfin tuna",TRUE,TRUE,"Tuna","Tuna",6,8,6,14,5,400,0.299969461345771,NA,64793.4036506865,0.52,100.687736049689,16668.3634312913,2.24939989124928,480.128057354971,417.711409898824,6843778.19758066,14254.0684568261,6952.58965412036,0.03632,"FB species-average",2.82666666666667,"FB species-average",193.630261634018,"FishLife",0.326295550175636,"FishLife",15,31,2.39,19.21,28.34,32.54,4.31,33.84,36.26,39.01
"Actinopterygii","Tunas, bonitos, billfishes","Perciformes","Scombridae","Thunnus","Thunnus maccoyii","Southern bluefin tuna",TRUE,TRUE,"Tuna","Tuna",6,8,6,14,5,400,0.18122114626544,NA,39143.767593335,0.52,115.561165982426,27590.5991273025,4.81355365400404,224.366461377579,195.198821398494,3198134.89989183,14254.0684568261,13512.2475271964,0.0123725,"FB species-average",3.0775,"FB species-average",222.233011504666,"FishLife",0.152479691271264,"FishLife",5,30,0.17,9.25,23.35,30.13,28.98,34.18,35.7,37.65
"Actinopterygii","Tunas, bonitos, billfishes","Perciformes","Scombridae","Thunnus","Thunnus thynnus","Atlantic bluefin tuna",TRUE,TRUE,"Tuna","Tuna",6,8,6,14,5,400,0.0419762212655966,NA,9066.86379336887,0.52,182.574675440603,119115.057269292,7.49069359913453,144.178904891369,125.435647255491,2055135.98035178,14254.0684568261,16945.7092775066,0.0290314285714286,"FB species-average",2.92428571428571,"FB species-average",351.105145078083,"FishLife",0.0979841406361893,"FishLife",2.8,31,2.66,11.6,27.36,31.56,3.58,33.13,36.73,39.25
"Actinopterygii","Miscellaneous coastal fishes","Perciformes","Lutjanidae","Lutjanus","Lutjanus guttatus","Spotted rose snapper",TRUE,FALSE,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,28.3488728147968,NA,6123356.52799611,0.52,33.3517624211311,529.121566772514,3.44103542167159,941.577055439339,819.172038232225,9724690.97704221,10328.0883076581,4500,0.0226,"FB species-average",2.86875,"FB species-average",64.1380046560214,"FishLife",0.213298930449153,"FishLife",NA,NA,18.9,23.44,29,33.2,28.46,31.06,34.64,37.69
"Actinopterygii","Miscellaneous coastal fishes","Perciformes","Lutjanidae","Lutjanus","Lutjanus malabaricus","Malabar blood snapper",TRUE,FALSE,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,12.8717324140553,NA,2780294.20143594,0.52,42.5391972467063,1165.34430001208,3.75728710971168,862.324306179685,750.222146376326,8906161.58406381,10328.0883076581,6619.09090909091,0.01658,"FB species-average",2.97575,"FB species-average",81.8061485513582,"FishLife",0.195345512240219,"FishLife",NA,NA,21.33,25.25,28.84,33.04,20.55,32.16,35.3,38.65
"Actinopterygii","Miscellaneous coastal fishes","Perciformes","Lutjanidae","Lutjanus","Lutjanus russellii","Russell's snapper",TRUE,TRUE,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,35.5957683786035,NA,7688685.96977835,0.52,30.3880821063143,421.39840445238,3.15659808180705,1026.42145627396,892.986666958349,10600971.4412726,10328.0883076581,11218.9512820513,0.0131166666666667,"FB species-average",3.03963,"FB species-average",58.4386194352198,"FishLife",0.232519046156179,"FishLife",23.3,26.4,19.72,24.13,29.21,33.41,21.09,31.28,35.45,38.83
"Actinopterygii","Miscellaneous coastal fishes","Perciformes","Lutjanidae","Lutjanus","Lutjanus sebae","Emperor red snapper",TRUE,FALSE,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,9.69896661605043,NA,2094976.78906689,0.52,44.2774003743746,1546.5565140906,3.95801013924473,818.593153128775,712.176043222034,8454502.3735583,10328.0883076581,9733.33333333333,0.0129033333333333,"FB species-average",3.08511666666667,"FB species-average",85.1488468737973,"FishLife",0.185438932508712,"FishLife",NA,NA,20.37,24.61,28.94,33.14,21.09,32.13,35.38,38.82
"Actinopterygii","Salmons, trouts, smelts","Salmoniformes","Salmonidae","Coregonus","Coregonus lavaretus","European whitefish",TRUE,TRUE,"Salmon","Salmon",1.3,8,6,14,15,400,184.12372904984,NA,39770725.4747654,0.52,19.7338249400395,81.4669574497901,2.43416181857601,1331.0536609663,1158.01668504068,10430205.8457944,7836.05210793861,9764.13596829521,0.00927333333333333,"FB species-average",3.04486666666667,"FB species-average",37.9496633462298,"FishLife",0.301528505409543,"FishLife",4,29.8,1.18,6.22,10.76,18.53,3.56,5.63,34.97,38.07
"Actinopterygii","Salmons, trouts, smelts","Salmoniformes","Salmonidae","Salmo","Salmo salar","Atlantic salmon",TRUE,TRUE,"Salmon","Salmon",1.3,8,6,14,15,400,4.11242475631019,NA,888283.747363001,0.52,70.64668734522,3647.48314895821,2.57543958332715,1258.03766509418,1094.49276863193,9858048.69742739,7836.05210793861,6193.03124831272,0.01072,"FB species-average",2.99163,"FB species-average",135.859014125423,"FishLife",0.284987921996603,"FishLife",2,28,-0.82,2.17,11.57,20.23,0,0,35.15,37.88
"Actinopterygii","Salmons, trouts, smelts","Salmoniformes","Salmonidae","Salmo","Salmo trutta","Sea trout",TRUE,TRUE,"Salmon","Salmon",1.3,8,6,14,15,400,67.1420486643109,NA,14502682.5114912,0.52,27.5755371276338,223.406945400121,2.95485062022846,1096.5021303681,953.956853420245,8592247.83003012,7836.05210793861,8248.10680170363,0.00706272727272727,"FB species-average",3.12394954545455,"FB species-average",53.0298790916034,"FishLife",0.248394680277764,"FishLife",0,24,1.18,6.9,14,21.17,3.56,6.46,35.72,39.11
"Actinopterygii","Salmons, trouts, smelts","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus mykiss","Rainbow trout",TRUE,TRUE,"Salmon","Salmon",1.3,8,6,14,15,400,39.7352781245947,NA,8582820.07491247,0.52,29.8798896949893,377.498301458107,1.55691479219219,2081.03874165006,1810.50370523555,16307128.0182089,7836.05210793861,6411.4021118431,0.01265,"FB species-average",3.033,"FB species-average",57.4613263365179,"FishLife",0.471425397690998,"FishLife",0,29,0.775,5.4,15.43,23.92,29.5,30.27,33.47,38.04
"Actinopterygii","Salmons, trouts, smelts","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus gorbuscha","Pink salmon",FALSE,TRUE,"Salmon","Salmon",1.3,8,6,14,15,400,5.75440516518914,NA,1242951.51568085,0.52,38.5163149526834,2606.69861947529,1.94953069443961,1661.93843946188,1445.88644233184,13023036.2118095,7836.05210793861,NA,0.02198,"FB species-average",3.2,"FB species-average",74.069836447468,"FishLife",0.376485057236393,"FishLife",0.3,21,-1.79,3.88,10.68,19.95,19.4,31.17,32.88,35.06
"Actinopterygii","Salmons, trouts, smelts","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus keta","Chum salmon",FALSE,TRUE,"Salmon","Salmon",1.3,8,6,14,15,400,3.44287836688112,NA,743661.727246322,0.52,54.6069356175933,4356.81961474242,2.1335518800672,1518.59442944409,1321.17715361635,11899785.0799492,7836.05210793861,NA,0.017935,"FB species-average",3.1,"FB species-average",105.013337726141,"FishLife",0.344012808845822,"FishLife",0,23.7,-0.33,3.26,10.44,20.48,28.76,31.44,32.88,34.43
"Actinopterygii","Salmons, trouts, smelts","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus nerka","Sockeye salmon",FALSE,TRUE,"Salmon","Salmon",1.3,8,6,14,15,400,11.8366424466817,NA,2556714.76848324,0.52,41.7730332522893,1267.25125537649,1.90363859854475,1702.00373247151,1480.74324725021,13336989.9355528,7836.05210793861,NA,0.017385,"FB species-average",3,"FB species-average",80.3327562544025,"FishLife",0.385561196143684,"FishLife",0,24.9,0,4.6,10.69,24.9,30.22,31.29,32.75,34.06
"Actinopterygii","Salmons, trouts, smelts","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus tshawytscha","Chinook(=Spring=King) salmon",TRUE,TRUE,"Salmon","Salmon",1.3,8,6,14,15,400,19.693682031984,NA,4253835.31890855,0.52,38.5163149526834,761.665592835249,1.94953069443961,1661.93843946188,1445.88644233184,13023036.2118095,7836.05210793861,10959.16148458,0.01333,"FB species-average",3,"FB species-average",74.069836447468,"FishLife",0.376485057236393,"FishLife",0,24.9,-1.75,3.69,10.78,19.95,28.76,31.29,32.88,34.2
"Actinopterygii","Salmons, trouts, smelts","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus kisutch","Coho(=Silver) salmon",TRUE,TRUE,"Salmon","Salmon",1.3,8,6,14,15,400,16.0571501146027,NA,3468344.42475417,0.52,43.6919662616381,934.163278847268,1.62869290126045,1989.32530343354,1730.71301398718,15588456.737346,7836.05210793861,5412.98621862352,0.0112,"FB species-average",3,"FB species-average",84.0230120416117,"FishLife",0.450649213557803,"FishLife",0,24.8,-1.75,4.63,11.38,26.81,28.76,31.04,32.75,34.79
"Actinopterygii","Salmons, trouts, smelts","Salmoniformes","Salmonidae","Salvelinus","Salvelinus fontinalis","Brook trout",FALSE,TRUE,"Trout","Trout",1.3,8,4,12,15,400,277.603408205442,NA,59962336.1723755,0.52,16.7954050553735,54.0339187366862,2.81464187920252,1151.12335389467,1001.47731788836,9020262.58378369,7836.05210793861,NA,0.010447,"FB species-average",3.0311,"FB species-average",32.2988558757182,"FishLife",0.260768227923958,"FishLife",0,25,-0.92,1.31,10.91,12.66,28.9,29.5,32.47,33.98
"Actinopterygii","Salmons, trouts, smelts","Salmoniformes","Salmonidae","Salvelinus","Salvelinus alpinus","Arctic char",TRUE,TRUE,"Trout","Trout",1.3,8,4,12,15,400,73.2754508866039,NA,15827497.3915064,0.52,32.032,204.707031052091,13.3448940923673,242.789487692761,211.226854292702,1902511.07682019,7836.05210793861,7863.54092221211,0.00912,"FB species-average",2.89,"FB species-average",61.6,"FB species-average",0.055,"FB species-average",4,22,-1.45,-0.47,10.23,21.27,3.92,24.2,34.41,40.22
"Actinopterygii","Miscellaneous coastal fishes","Perciformes","Lutjanidae","Lutjanus","Lutjanus johnii","John's snapper",TRUE,TRUE,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,14.42927942577,NA,3116724.35596633,0.52,39.3922133893911,1039.55295045508,3.77078714344111,859.23704434912,747.536228583734,8874276.07124887,10328.0883076581,5677.4903701572,0.0286,"FB species-average",2.8585,"FB species-average",75.7542565180598,"FishLife",0.194646143407183,"FishLife",20.8,26.8,21.47,25.69,29.21,33.41,17.92,29.87,35.37,38.86
"Actinopterygii","River eels","Anguilliformes","Anguillidae","Anguilla","Anguilla japonica","Japanese eel",TRUE,FALSE,"Eel","Eel (Anguilla spp and others)",1.5,25,2,27,15,400,51.3949729210903,NA,11101314.1509555,0.52,48.0237664515229,291.857338324321,7.13118732600754,454.342292788141,395.277794725683,7710893.53970082,16971.5513217617,21654.844,0.00149794520547945,"FB genus-average",3.14588904109589,"FB genus-average",92.3533970221595,"FishLife",0.102923838840049,"FishLife",NA,NA,8.35,17.73,28.83,33.03,13.61,30.35,34.56,36.3
"Actinopterygii","River eels","Anguilliformes","Anguillidae","Anguilla","Anguilla rostrata","American eel",FALSE,TRUE,"Eel","Eel (Anguilla spp and others)",1.5,25,2,27,15,400,65.5488295341994,NA,14158547.1793871,0.52,46.6203978264409,228.837038076689,6.39081925147019,506.977254794782,441.07021167146,8604190.4987155,16971.5513217617,NA,0.00132111111111111,"FB species-average",3.13955555555556,"FB species-average",89.6546112046941,"FishLife",0.114847431322886,"FishLife",4,25,2.56,8.06,27.83,32.03,18.94,28.55,36.55,37.09
"Actinopterygii","Miscellaneous demersal fishes","Anguilliformes","Muraenesocidae","Muraenesox","Muraenesox cinereus","Daggertooth pike conger",FALSE,TRUE,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,187.771996655298,NA,40558751.2775444,0.52,39.8777016643221,79.8841162004374,3.94680650781495,820.916858625974,714.197667004598,6245150.35167664,7607.5308797161,NA,0.002164,"FB family-average",2.8532,"FB family-average",76.6878878160041,"FishLife",0.185965330103437,"FishLife",10,27.9,13.27,18.4,29.17,33.37,11.83,28.28,36.75,39.37
"Actinopterygii","Miscellaneous coastal fishes","Perciformes","Polynemidae","Eleutheronema","Eleutheronema tetradactylum","Fourfinger threadfin",TRUE,TRUE,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,143.832516665101,NA,31067823.5996617,0.52,23.9774919317515,104.287961775194,1.75490151959555,1846.25744739609,1606.2439792346,19068309.9553783,10328.0883076581,6929.95605795139,0.00673333333333333,"FB species-average",3.03666666666667,"FB species-average",46.1105614072144,"FishLife",0.418239523349069,"FishLife",27.6,27.7,18.1,24.64,29.12,33.32,14.99,28.74,35.47,38.69
"Actinopterygii","Miscellaneous coastal fishes","Perciformes","Centropomidae","Centropomus","Centropomus undecimalis","Common snook",FALSE,TRUE,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,48.3896572840945,NA,10452165.9733644,0.52,33.9733753650908,309.983596534594,2.00431590286137,1616.51164637997,1406.36513235058,16695475.0341702,10328.0883076581,NA,0.00957285714285714,"FB species-average",2.94571428571429,"FB species-average",65.3334141636361,"FishLife",0.366194357901557,"FishLife",25,31,17.03,23.93,28.24,32.44,7.84,32.72,36.33,38.16
"Actinopterygii","Miscellaneous diadromous fishes","Perciformes","Latidae","Lates","Lates calcarifer","Barramundi(=Giant seaperch)",TRUE,TRUE,"Misc freshwater fish","Misc freshwater fish",1.7,15,2,17,15,400,5.87201770535138,NA,1268355.8243559,0.52,57.0737492656926,2554.4882104715,3.49922056998934,925.920482917679,805.55082013838,3019099.53321717,3260.64666341935,4383.97742418771,0.01515,"FB species-average",2.97585,"FB species-average",109.757210126332,"FishLife",0.209752189208935,"FishLife",15,38,18.4,24.95,28.89,33.09,14.69,30.58,35.35,36.79
"Actinopterygii","Miscellaneous diadromous fishes","Perciformes","Moronidae","Morone","Morone saxatilis","Striped bass",TRUE,TRUE,"Misc freshwater fish","Misc freshwater fish",1.7,15,2,17,15,400,10.0653405284013,NA,2174113.55413469,0.52,53.2615054239445,1490.2625457802,4.05055324488424,799.890731986315,695.904936828094,2608161.04635124,3260.64666341935,3852.80442584358,0.00677,"FB species-average",3.09466666666667,"FB species-average",102.425971969124,"FishLife",0.18120220392293,"FishLife",6.4,25,5.78,8.24,23.84,26.81,18.28,22.23,35.02,36.45
"Actinopterygii","Miscellaneous pelagic fishes","Perciformes","Pomatomidae","Pomatomus","Pomatomus saltatrix","Bluefish",FALSE,TRUE,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,8.83754387142971,NA,1908909.47622882,0.52,51.9239736868415,1697.30416258441,3.95780253539875,818.636091877072,712.213399933053,6556564.55391086,8009.13204165863,NA,0.01608625,"FB species-average",2.9284125,"FB species-average",99.8537955516183,"FishLife",0.185448659582066,"FishLife",6.1,27.4,3.91,14.04,27.44,31.64,13.03,29.75,36.53,40.53
"Actinopterygii","Miscellaneous pelagic fishes","Perciformes","Carangidae","Trachurus","Trachurus japonicus","Japanese jack mackerel",TRUE,TRUE,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,96.6433034657458,NA,20874953.5486011,0.52,26.9170806106412,155.209926214045,2.43024441532209,1333.19923690498,1159.88333610733,10677768.7262105,8009.13204165863,9479.65924613298,0.008225,"FB species-average",2.99,"FB species-average",51.7636165589253,"FishLife",0.302014550657006,"FishLife",10,29,11.35,13.7,23.54,26.73,33,33.66,34.66,35.28
"Actinopterygii","Miscellaneous pelagic fishes","Perciformes","Carangidae","Trachinotus","Trachinotus carolinus","Florida pompano",TRUE,TRUE,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,199.213262010313,NA,43030064.5942276,0.52,24.3635961281864,75.2961918731268,1.68692167562592,1920.65823020373,1670.97266027725,15382805.3726001,8009.13204165863,7399.67417443561,0.02156,"FB species-average",2.555,"FB species-average",46.8530694772816,"FishLife",0.435093807664701,"FishLife",13.2,25.9,10.91,21.1,27.69,31.89,31.28,32.7,36.22,38.72
"Actinopterygii","Miscellaneous pelagic fishes","Perciformes","Carangidae","Seriola","Seriola quinqueradiata","Japanese amberjack",TRUE,TRUE,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,7.82442539599341,NA,1690075.88553458,0.52,61.7549062451547,1917.07368156145,2.63559614897619,1229.32339283414,1069.5113517657,9845813.37510839,8009.13204165863,7708.22139217948,0.00814,"FB species-average",3,"FB species-average",118.759435086836,"FishLife",0.27848317177323,"FishLife",18,29,7.42,13.33,24.41,25.41,32.6,33.58,34.59,35.68
"Actinopterygii","Miscellaneous pelagic fishes","Perciformes","Carangidae","Seriola","Seriola lalandi","Yellowtail amberjack",TRUE,FALSE,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,4.97674891541512,NA,1074977.76572967,0.52,62.5239229323961,3014.01582738855,3.49240853099052,927.726516313675,807.122069192898,7430284.1677042,8009.13204165863,10019.745,0.0321433333333333,"FB species-average",2.76833333333333,"FB species-average",120.238313331531,"FishLife",0.210161316629252,"FishLife",NA,NA,9.33,17.9,27.94,32.14,29.5,33.5,35.6,38.63
"Actinopterygii","Miscellaneous coastal fishes","Perciformes","Moronidae","Dicentrarchus","Dicentrarchus punctatus","Spotted seabass",TRUE,TRUE,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,46.8176122400694,NA,10112604.243855,0.52,31.047593712651,320.392247325293,4.65294724910393,696.332845944893,605.809575972057,7191787.12444176,10328.0883076581,3036.81558100668,0.00364,"FB species-average",3.314,"FB species-average",59.7069109858673,"FishLife",0.157742853246735,"FishLife",10.5,23.5,8.27,15.11,24.68,25.45,29.27,33.57,38.59,39.21
"Actinopterygii","Miscellaneous coastal fishes","Perciformes","Sciaenidae","Argyrosomus","Argyrosomus regius","Meagre",TRUE,TRUE,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,4.09889811399782,NA,885361.992623529,0.52,70.9642745079502,3659.52009121054,5.82170797014872,556.537706221845,484.187804413005,5747970.57640071,10328.0883076581,3941.23237851944,0.01949,"FB species-average",2.849,"FB species-average",136.469758669135,"FishLife",0.126074543560702,"FishLife",11.9,23,5.66,12.66,27.63,31.83,5.21,27.97,38.54,39.93
"Actinopterygii","Miscellaneous coastal fishes","Perciformes","Sciaenidae","Larimichthys","Larimichthys crocea","Large yellow croaker",TRUE,TRUE,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,81.6615452625984,NA,17638893.7767213,0.52,21.3675198229173,183.684988469966,2.10654740630006,1538.06175465604,1338.11372655075,15885237.6247192,10328.0883076581,2143.6,0.02695,"FB genus-average",2.882875,"FB genus-average",41.091384274841,"FishLife",0.348422813977561,"FishLife",9,30,14.65,18.4,26.63,30.83,24.32,28.14,33.63,37.13
"Actinopterygii","Miscellaneous coastal fishes","Perciformes","Sparidae","Dentex","Dentex dentex","Common dentex",TRUE,TRUE,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,7.75147904847383,NA,1674319.47447035,0.52,44.5317739943481,1935.11456409771,6.83624934744785,473.944093512267,412.331361355673,4894936.45068768,10328.0883076581,10137.5594672742,0.0238666666666667,"FB species-average",2.9775,"FB species-average",85.6380269122078,"FishLife",0.107364307206584,"FishLife",9.7,17.6,10.13,16.03,22.45,25.16,15.57,34.95,38.76,40.19
"Actinopterygii","Miscellaneous coastal fishes","Perciformes","Sparidae","Pagrus","Pagrus major","Japanese seabream",TRUE,TRUE,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,35.0732079614158,NA,7575812.91966582,0.52,35.7117428589389,427.676875651111,4.86052782466254,666.594270597546,579.937015419865,6884644.49211041,10328.0883076581,9474.36226627081,0.0128933333333333,"FB species-average",2.91133333333333,"FB species-average",68.6764285748825,"FishLife",0.151006063859157,"FishLife",7.7,22,15.84,21.08,26.88,31.08,30.7,33.56,34.56,35.27
"Actinopterygii","Miscellaneous coastal fishes","Scorpaeniformes","Hexagrammidae","Pleurogrammus","Pleurogrammus azonus","Okhotsk atka mackerel",FALSE,TRUE,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,155.371766392209,NA,33560301.5407171,0.52,19.1297989207805,96.5426367241981,1.93479941911534,1674.59219182598,1456.8952068886,17295336.0364935,10328.0883076581,NA,0.00904357142857143,"FB family-average",3.14297142857143,"FB family-average",36.7880748476549,"FishLife",0.379351558527858,"FishLife",10,29,0.7,5.9,20.45,29.1,32.4,32.9,34.43,34.93
"Actinopterygii","Miscellaneous demersal fishes","Scorpaeniformes","Anoplopomatidae","Anoplopoma","Anoplopoma fimbria","Sablefish ",FALSE,TRUE,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,24.2058211851676,NA,5228457.37599621,0.52,38.6202097919962,619.685648557604,3.44582896998623,940.267212395323,818.032474783931,7153111.853482,7607.5308797161,NA,0.00357,"FB species-average",3.3019,"FB species-average",74.2696342153773,"FishLife",0.213002206863196,"FishLife",1.8,14.6,2.28,4.72,12.85,20.56,24.18,30.34,32.86,34.16
"Actinopterygii","Flounders, halibuts, soles","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes","Pseudopleuronectes americanus","Winter flounder",FALSE,TRUE,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,47.3604616276388,NA,10229859.71157,0.52,24.5903801637923,316.719885839252,2.32664115403842,1392.56541318211,1211.53190946843,15600766.1141551,11202.8964431238,NA,0.0213,"FB species-average",3,"FB species-average",47.2891926226775,"FishLife",0.315462989987188,"FishLife",0.8,23.9,0.67,4.47,27.48,29.35,29.32,29.94,32.12,35.97
"Actinopterygii","Flounders, halibuts, soles","Pleuronectiformes","Soleidae","Solea","Solea solea","Common sole",TRUE,TRUE,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,222.305838099978,NA,48018061.0295952,0.52,18.8446870368371,67.4746112302009,2.26545224668972,1430.17801621477,1244.25487410685,16022136.2108863,11202.8964431238,12999.0637629499,0.00725,"FB species-average",3.112325,"FB species-average",36.2397827631482,"FishLife",0.323983511968825,"FishLife",5.7,27,6.965,9.76,18.98,25,7.59,33.43,37.81,39.09
"Actinopterygii","Miscellaneous coastal fishes","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","Flathead grey mullet",TRUE,TRUE,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,38.6973168305895,NA,8358620.43540733,0.52,31.0421245325873,387.62377416676,2.96612018669036,1092.33604711589,950.332360990825,11281743.1562511,10328.0883076581,3928.02521125657,0.0163917391304348,"FB species-average",2.93158695652174,"FB species-average",59.6963933318987,"FishLife",0.247450922040746,"FishLife",8,24,2.66,15.81,27.83,32.03,15.57,31.11,36.75,39.25
