"","ID","LABEL","sumareafish","fishphiavg"
"83",83,"Dominican Republic",270755.70489,3.41392538654593
"84",84,"USA Caribbean Territories",212242.65502,3.3891072516583
"85",85,"British Caribbean Territories",906461.92065,3.38593284939485
"86",86,"Saint Kitts and Nevis",10266.39724,3.36552381651124
"87",87,"Antigua and Barbuda",108513.26882,3.34871589193087
"88",88,"Saint Lucia",15512.25027,3.41459567635626
"89",89,"Dominica",28771.41234,3.37376378515759
"90",90,"Barbados",187192.33137,3.40266893497233
"91",91,"Grenada",26205.68632,3.38454277646497
"92",92,"Trinidad and Tobago",77783.9403,3.41292297916
"93",93,"Saint Vincent and the Grenadines",36397.85391,3.42165640867932
"94",94,"Netherlands Caribbean Territories",81463.98436,3.36841116735258
"95",95,"Panama",332542.71897,3.49843434357722
"96",96,"Costa Rica",575953.96738,3.53029060188176
"97",97,"Nicaragua",149663.56691,3.49104045489868
"98",98,"Colombia",801804.22718,3.42120936261597
"99",99,"Honduras",218644.74401,3.49275396377609
"100",100,"El Salvador",94405.26887,3.52860785446672
"101",101,"Mexico",3284009.66486999,3.46044725850679
"102",102,"Guatemala",118528.15854,3.5155539945965
"103",103,"Ecuador",1077806.65839,3.41322023615937
"104",104,"Peru",831252.43927,3.33963016083627
"105",105,"Venezuela",460617.68379,3.37591593858689
"106",106,"French Caribbean Territories",143947.88386,3.3622934040877
"107",107,"Iceland",741876.447509999,3.06910148053234
"108",108,"British Pacific Territories (Pitcairn)",839850.852609999,3.33662356299028
"109",109,"French Polynesia",5055289.79922999,3.44186976289952
"110",110,"Jarvis Island",318703.69234,3.41356899927164
"111",111,"USA Pacific Inhabited Territories",1820641.97832,3.53159790463703
"112",112,"Samoa",132235.31838,3.52536388037437
"113",113,"Tonga",668010.08615,3.42943273743547
"114",114,"USA Pacific Uninhabited Territories",1203119.40694,3.45808979362417
"115",115,"New Zealand",6712726.97589999,3.34807759515468
"116",116,"United States",7941561.28017998,3.33854578605127
"117",117,"Belize",36388.24772,3.48355475530251
"118",118,"Jamaica",246346.3761,3.47360743274254
"119",119,"Guyana",136408.77129,3.4033461888328
"120",120,"Suriname",128758.75089,3.36690465537614
"121",121,"French Guiana",134470.06749,3.36173371883159
"122",122,"Brazil",3656707.13133,3.41889812414247
"123",123,"Argentina",1078377.79005,3.29501421717676
"124",124,"Uruguay",131420.53881,3.24439083006893
"125",125,"Finland",74916.05594,2.76896398458803
"126",126,"Denmark",1291589.79697,3.07953205705718
"127",127,"Germany",55949.94372,3.36774563764008
"128",128,"Netherlands",64031.36938,3.31783746648034
"129",129,"Poland",30538.9513,3.44144282888159
"130",130,"France",333060.57994,3.21831613973764
"131",131,"United Kingdom",784576.83535,3.26292166110598
"132",132,"Ireland",409265.61192,3.22175900384845
"133",133,"Spain",1005657.18517,3.24895273888628
"134",134,"Portugal",1723942.57662,3.24850984851297
"135",135,"Italy",536528.41704,3.26406281257893
"136",136,"Monaco",281.19938,3.21192713591943
"137",137,"Serbia and Montenegro",7491.08162,3.21968923135035
"138",138,"Croatia",55279.257,3.21553481262865
"139",139,"Slovenia",1.74658,3.21745383365053
"140",140,"Lithuania",5761.09413,3.44243184925065
"141",141,"Qatar",31910.0166,3.48843422030319
"142",142,"Iran",164812.52854,3.46727798594843
"143",143,"Iraq",565.89192,3.44490375960284
"144",144,"Guinea-Bissau",105919.59752,3.53605939558134
"145",145,"Guinea",109973.4097,3.54217136627638
"146",146,"Ivory Coast",175371.47793,3.53782305411667
"147",147,"Nigeria",182308.89369,3.52319853980367
"148",148,"Cameroon",14834.57723,3.52055655095508
"149",149,"Gabon",193604.89984,3.51804034724302
"150",150,"Democratic Republic of the Congo",835.73853,3.49568303537032
"151",151,"Angola",505133.64154,3.50473722904355
"152",152,"Tanzania",242971.98354,3.54007983070616
"153",153,"India",2298617.17415,3.51848468616188
"154",154,"Bangladesh",77483.52854,3.50064579219059
"155",155,"Myanmar",518115.97068,3.52531410383149
"156",156,"Malaysia",474236.64134,3.48249661641286
"157",157,"Vietnam",647107.89,3.52233995309138
"158",158,"Singapore",595.58378,3.4030018687699
"159",159,"China",874222.67372,3.43774706447437
"160",160,"Japan",4039897.17713999,3.43264188602995
"161",161,"Kiribati",3460029.99726999,3.51361110745367
"162",162,"Antarctica",503613.24365,1.95610756170635
"163",163,"Egypt",255090.62887,3.3812441810809
"164",164,"Jordan",0,NA
"165",165,"Indonesia",5963073.88093999,3.49783843117569
"166",166,"Canada",1956276.14138,3.09411356499436
"167",167,"Saint Pierre and Miquelon",12312.51571,3.41565997642633
"168",168,"Sweden",152543.67733,3.15494927813748
"169",169,"Norway",2074720.46408,3.08200424557559
"170",170,"Chile",3589115.35862,3.2680317440071
"171",171,"East Timor",42193.00635,3.49666564707211
"172",172,"Bosnia and Herzegovina",15.71922,3.21121160630933
"173",173,"Deleted",NA,NA
"174",174,"Disputed",0,NA
"175",175,"Arctic",0,NA
"176",176,"Atlantic",0,NA
"177",177,"Atlantic",0,NA
"178",178,"Atlantic",0,NA
"179",179,"Indian",0,NA
"180",180,"Pacific",0,NA
"181",181,"Pacific",0,NA
"182",182,"Pacific",0,NA
"183",183,"Atlantic",0,NA
"184",184,"Indian",0,NA
"185",185,"Pacific",0,NA
"186",186,"Unclaimed",0,NA
