"","ID","LABEL","sumareafish","fishphiavg"
"142",142,"Iran",164812.52854,3.49987328614782
"143",143,"Iraq",565.89192,3.51745662772483
"144",144,"Guinea-Bissau",105919.59752,3.53328614267758
"145",145,"Guinea",109973.4097,3.5260807005351
"146",146,"Ivory Coast",175371.47793,3.49009120281894
"147",147,"Nigeria",182308.89369,3.46333515308002
"148",148,"Cameroon",14834.57723,3.41734689813043
"149",149,"Gabon",193604.89984,3.41725003487546
"150",150,"Democratic Republic of the Congo",835.73853,3.42466908375558
"151",151,"Angola",505133.64154,3.44581263917036
"152",152,"Tanzania",242971.98354,3.49419776260556
"153",153,"India",2298617.17415,3.4652506270493
"154",154,"Bangladesh",77483.52854,3.43529685175521
"155",155,"Myanmar",518115.97068,3.46861573654216
"156",156,"Malaysia",474236.64134,3.39969801139575
"157",157,"Vietnam",647107.89,3.45961883334022
"158",158,"Singapore",595.58378,3.41905588817349
"159",159,"China",874222.67372,3.42455875026869
"160",160,"Japan",4039897.17713999,3.45836268428088
"161",161,"Kiribati",3460029.99726999,3.50819072667152
"162",162,"Antarctica",605040.63741,2.08496291613479
"163",163,"Egypt",255090.62887,3.41381653596898
"164",164,"Jordan",0,NA
"165",165,"Indonesia",5963073.88093999,3.40706952402805
"166",166,"Canada",2008740.78471,3.14230401175417
"167",167,"Saint Pierre and Miquelon",12312.51571,3.34969668973681
"168",168,"Sweden",154250.08599,3.36863476904033
"169",169,"Norway",2285206.05962,3.04876936008685
"170",170,"Chile",3589115.35862,3.27183818232848
"171",171,"East Timor",42193.00635,3.40277449035977
"172",172,"Bosnia and Herzegovina",15.71922,3.21541718370309
"173",173,"Deleted",NA,NA
"174",174,"Disputed",0,NA
"175",175,"Arctic",0,NA
"176",176,"Atlantic",0,NA
"177",177,"Atlantic",0,NA
"178",178,"Atlantic",0,NA
"179",179,"Indian",0,NA
"180",180,"Pacific",0,NA
"181",181,"Pacific",0,NA
"182",182,"Pacific",0,NA
"183",183,"Atlantic",0,NA
"184",184,"Indian",0,NA
"185",185,"Pacific",0,NA
"186",186,"Unclaimed",0,NA
