"","ID","LABEL","sumareafish","fishphiavg"
"37",37,"Kuwait",11709.07232,3.503602477553
"38",38,"Bahrain",7664.86633,3.4842954749689
"39",39,"Pakistan",222853.12852,3.38111528779674
"40",40,"United Arab Emirates",53882.86629,3.47678168051073
"41",41,"Cape Verde",800961.50233,3.3291153137408
"42",42,"Belgium",3439.88931,3.28404816661989
"43",43,"Gibraltar",461.09712,3.2615741152518
"44",44,"Tunisia",101526.07553,3.27761043144711
"45",45,"Morocco",274444.48185,3.25400891703956
"46",46,"Western Sahara",301623.88652,3.27418607532175
"47",47,"Mauritania",156519.7667,3.32516870726598
"48",48,"Gambia",22344.87123,3.34561893386479
"49",49,"Senegal",157689.10201,3.35988019911824
"50",50,"Libya",354512.0755,3.31666052668765
"51",51,"Malta",55608.48733,3.30524822236783
"52",52,"Latvia",27730.45066,3.41249821258621
"53",53,"Estonia",32597.29583,3.32804940667285
"54",54,"Bulgaria",35090.53878,3.23254781772785
"55",55,"Romania",29056.10488,3.27979127646741
"56",56,"Russia",2317164.98046,2.8264527022435
"57",57,"Georgia",23066.20877,3.23191526853151
"58",58,"Ukraine",130452.0602,3.28563323490725
"59",59,"Turkey",254853.96728,3.2377256790444
"60",60,"Syria",10354.59953,3.32055497562263
"61",61,"Lebanon",19294.46926,3.33842391152535
"62",62,"Israel",27395.98059,3.34277496133624
"63",63,"Greece",493973.86863,3.26449405882665
"64",64,"Cyprus",78887.77886,3.33110558046693
"65",65,"Albania",11144.92698,3.20653285648872
"66",66,"Algeria",127318.69568,3.23153582678858
"67",67,"French Southern Ocean Territories",1651118.05023,3.35015926498267
"68",68,"British Southern Ocean Territories",3075416.48876,3.22366608631329
"69",69,"Sierra Leone",160655.66814,3.51756177370651
"70",70,"Liberia",248264.12094,3.5388280260107
"71",71,"Togo",15555.04148,3.52406177569782
"72",72,"Benin",30494.41351,3.52652708923338
"73",73,"Republic of the Congo",40909.27005,3.54074524684845
"74",74,"Namibia",562616.20921,3.28354662053652
"75",75,"South Africa",1543644.8698,3.30895751099651
"76",76,"Sao Tome and Principe",131701.73819,3.54161729557852
"77",77,"Equatorial Guinea",310565.50283,3.54405847052425
"78",78,"Ghana",227366.29124,3.52038652846274
"79",79,"Clipperton Island",434035.60948,3.48354441735049
"80",80,"Bahamas",598002.7933,3.4178855300154
"81",81,"Cuba",366241.23349,3.50896353655078
"82",82,"Haiti",124083.15623,3.40711742792667
"83",83,"Dominican Republic",270755.70489,3.3463352247226
"84",84,"USA Caribbean Territories",212242.65502,3.3436256032741
"85",85,"British Caribbean Territories",906461.92065,3.3565205586455
"86",86,"Saint Kitts and Nevis",10266.39724,3.34669874535816
"87",87,"Antigua and Barbuda",108513.26882,3.35045878159563
"88",88,"Saint Lucia",15512.25027,3.34491724553211
"89",89,"Dominica",28771.41234,3.34737889223018
"90",90,"Barbados",187192.33137,3.34869552844264
"91",91,"Grenada",26205.68632,3.34579637529442
"92",92,"Trinidad and Tobago",77783.9403,3.35462430282903
"93",93,"Saint Vincent and the Grenadines",36397.85391,3.34642192539403
"94",94,"Netherlands Caribbean Territories",81463.98436,3.3455904247338
"95",95,"Panama",332542.71897,3.41040264746239
"96",96,"Costa Rica",575953.96738,3.4370052195163
"97",97,"Nicaragua",149663.56691,3.42460667456413
"98",98,"Colombia",801804.22718,3.36407892849713
"99",99,"Honduras",218644.74401,3.39113302935187
"100",100,"El Salvador",94405.26887,3.54021561583823
"101",101,"Mexico",3284009.66486999,3.44536838895372
"102",102,"Guatemala",118528.15854,3.54076692875489
"103",103,"Ecuador",1077806.65839,3.35847973315772
"104",104,"Peru",831252.43927,3.31957966252971
"105",105,"Venezuela",460617.68379,3.34628851668655
"106",106,"French Caribbean Territories",143947.88386,3.34926865812319
"107",107,"Iceland",684931.826479999,3.07862311039591
"108",108,"British Pacific Territories (Pitcairn)",839850.852609999,3.32959309753631
"109",109,"French Polynesia",5055289.79922999,3.41008622382434
"110",110,"Jarvis Island",318703.69234,3.36408287254916
"111",111,"USA Pacific Inhabited Territories",1820641.97832,3.4977766596213
"112",112,"Samoa",132235.31838,3.54759624467985
"113",113,"Tonga",668010.08615,3.40425271979988
"114",114,"USA Pacific Uninhabited Territories",1203119.40694,3.40451561742695
"115",115,"New Zealand",6712726.97589999,3.34458010964316
"116",116,"United States",7874400.03943999,3.31854647085748
"117",117,"Belize",36388.24772,3.38358267737943
"118",118,"Jamaica",246346.3761,3.38933430806802
"119",119,"Guyana",136408.77129,3.35839947327693
"120",120,"Suriname",128758.75089,3.3587761058655
"121",121,"French Guiana",134470.06749,3.35557246555422
"122",122,"Brazil",3656707.13133,3.37118466809324
"123",123,"Argentina",1078377.79005,3.30952131163848
"124",124,"Uruguay",131420.53881,3.23665323526617
"125",125,"Finland",60492.7983,3.08001483525951
"126",126,"Denmark",1237392.54628,3.14032271448829
"127",127,"Germany",55949.94372,3.42028652333531
"128",128,"Netherlands",64031.36938,3.34879504257471
"129",129,"Poland",30538.9513,3.50340194809024
"130",130,"France",333060.57994,3.22010668828911
"131",131,"United Kingdom",784576.83535,3.27067749958438
"132",132,"Ireland",409265.61192,3.22561671497719
"133",133,"Spain",1005657.18517,3.24178684035686
"134",134,"Portugal",1723942.57662,3.23945524254944
"135",135,"Italy",536528.41704,3.22244873406127
"136",136,"Monaco",281.19938,3.22524818210605
"137",137,"Serbia and Montenegro",7491.08162,3.20903559869428
"138",138,"Croatia",55279.257,3.23215497580084
"139",139,"Slovenia",1.74658,3.26273397612141
"140",140,"Lithuania",5761.09413,3.49993653213635
"141",141,"Qatar",31910.0166,3.48921040299196
"142",142,"Iran",164812.52854,3.46570540672397
"143",143,"Iraq",565.89192,3.52137543195844
"144",144,"Guinea-Bissau",105919.59752,3.43648297606057
"145",145,"Guinea",109973.4097,3.47208229211658
"146",146,"Ivory Coast",175371.47793,3.52663060024022
"147",147,"Nigeria",182308.89369,3.53567999881311
"148",148,"Cameroon",14834.57723,3.54341358310732
"149",149,"Gabon",193604.89984,3.54209838035717
"150",150,"Democratic Republic of the Congo",835.73853,3.53817279858216
"151",151,"Angola",505133.64154,3.50305026836645
"152",152,"Tanzania",242971.98354,3.52506743001932
"153",153,"India",2298617.17415,3.50707728248206
"154",154,"Bangladesh",77483.52854,3.52797096412153
"155",155,"Myanmar",518115.97068,3.52956229716357
"156",156,"Malaysia",474236.64134,3.52594466806398
"157",157,"Vietnam",647107.89,3.53117224820462
"158",158,"Singapore",595.58378,3.48759920276377
"159",159,"China",874222.67372,3.42479862027046
"160",160,"Japan",4039897.17713999,3.39155859044685
"161",161,"Kiribati",3460029.99726999,3.47735227619855
"162",162,"Antarctica",406242.28194,1.97280816343704
"163",163,"Egypt",255090.62887,3.37384665581764
"164",164,"Jordan",0,NA
"165",165,"Indonesia",5963073.88093999,3.53255482728836
"166",166,"Canada",1910743.67407,3.04966406261287
"167",167,"Saint Pierre and Miquelon",12312.51571,3.44936068289185
"168",168,"Sweden",138025.23108,3.37661081315365
"169",169,"Norway",1966852.55657,3.03937012307496
"170",170,"Chile",3589115.35862,3.26630906030172
"171",171,"East Timor",42193.00635,3.53224579217081
"172",172,"Bosnia and Herzegovina",15.71922,3.22827314216377
"173",173,"Deleted",NA,NA
"174",174,"Disputed",0,NA
"175",175,"Arctic",0,NA
"176",176,"Atlantic",0,NA
"177",177,"Atlantic",0,NA
"178",178,"Atlantic",0,NA
"179",179,"Indian",0,NA
"180",180,"Pacific",0,NA
"181",181,"Pacific",0,NA
"182",182,"Pacific",0,NA
"183",183,"Atlantic",0,NA
"184",184,"Indian",0,NA
"185",185,"Pacific",0,NA
"186",186,"Unclaimed",0,NA
