"rcp","year","eez_code","eez_name","eez_type","ter1_name","ter1_iso","ter1_continent","sov1_name","sov1_iso","sov1_continent","ncells","area_sqkm","prod_mt","profits_usd"
"RCP 2.6","2100",48952,"Saint-Barthélemy Exclusive Economic Zone","200NM","Saint-Barthélemy","BLM","Americas","France","FRA","Europe",41,4100,6651849.10763471,35916762752.8682
"RCP 2.6","2100",48954,"Overlapping claim Senkaku Islands: Japan / China / Taiwan","Overlapping claim","Taiwan","TWN","Asia","Taiwan","TWN","Asia",737,73700,119571043.715287,626935273826.339
"RCP 2.6","2100",48955,"Overlapping claim Liancourt Rocks: Japan / South Korea","Overlapping claim","Japan","JPN","Asia","Japan","JPN","Asia",15,1500,2433603.33206148,11861871143.342
"RCP 2.6","2100",48957,"Guam Exclusive Economic Zone","200NM","Guam","GUM","Oceania","United States","USA","Americas",2094,209400,379225664.141965,815667868051.786
"RCP 2.6","2100",48962,"Joint regime area Peru / Ecuador","Joint regime","Peru","PER","Americas","Peru","PER","Americas",155,15500,25147234.431302,131385054187.868
"RCP 2.6","2100",48964,"Joint regime area Senegal / Guinea Bissau","Joint regime","Senegal","SEN","Africa","Senegal","SEN","Africa",644,64400,104482703.056506,539438206638.418
"RCP 2.6","2100",48966,"Joint regime area Spain / France","Joint regime","France","FRA","Europe","France","FRA","Europe",25,2500,4056005.5534358,17080100204.2367
"RCP 2.6","2100",48967,"Joint regime area United Kingdom / Denmark (Faeroe Islands)","Joint regime","United Kingdom","GBR","Europe","United Kingdom","GBR","Europe",82,8200,15657693.7602117,38231477251.164
"RCP 2.6","2100",48968,"Joint regime area Costa Rica / Ecuador (Galapagos)","Joint regime","Costa Rica","CRI","Americas","Costa Rica","CRI","Americas",87,8700,14114899.3259566,62886968612.1838
"RCP 2.6","2100",48972,"Joint regime area Honduras / Cayman Islands","Joint regime","Honduras","HND","Americas","Honduras","HND","Americas",20,2000,3684856.13061697,12956332328.6266
"RCP 2.6","2100",48974,"Joint regime area Ecuador / Colombia","Joint regime","Ecuador","ECU","Americas","Ecuador","ECU","Americas",182,18200,29527720.4290126,161841809650.683
"RCP 2.6","2100",48975,"Joint regime area Iceland / Norway (Jan Mayen)","Joint regime","Iceland","ISL","Europe","Iceland","ISL","Europe",323,32300,53680611.5946188,127015132105.446
"RCP 2.6","2100",48976,"Joint regime area Italy / France","Joint regime","France","FRA","Europe","France","FRA","Europe",1,100,162240.222137432,894579181.289469
"RCP 2.6","2100",48978,"Joint regime area United States / Russia","Joint regime","United States","USA","Americas","United States","USA","Americas",78,7800,15516737.3667816,16601786551.2986
"RCP 2.6","2100",48980,"Northern Mariana Exclusive Economic Zone","200NM","Northern Mariana Islands","MNP","Oceania","United States","USA","Americas",7678,767800,1286869263.55568,4303272339559.71
"RCP 2.6","2100",48982,"Overlapping claim: Puerto Rico / Dominican Republic","Overlapping claim","Puerto Rico","PRI","Americas","United States","USA","Americas",186,18600,30176681.3175624,84808580455.8413
"RCP 2.6","2100",48984,"Colombian Exclusive Economic Zone (Serranilla)","200NM","Serranilla Bank","COL","Americas","Colombia","COL","Americas",16,1600,2595843.55419891,12786962132.6315
"RCP 2.6","2100",48985,"Colombian Exclusive Economic Zone (Bajo Nuevo)","200NM","Bajo Nuevo Bank","COL","Americas","Colombia","COL","Americas",15,1500,2433603.33206148,12342993831.342
"RCP 2.6","2100",49003,"Overlapping claim South China Sea","Overlapping claim","China","CHN","Asia",NA,NA,"Asia",3409,340900,611009721.974371,2104022458710.72
"RCP 8.5","2021",3293,"Belgian Exclusive Economic Zone","200NM","Belgium","BEL","Europe","Belgium","BEL","Europe",38,3800,5623954.33223842,22289932373.5949
"RCP 8.5","2021",5668,"Dutch Exclusive Economic Zone","200NM","Netherlands","NLD","Europe","Netherlands","NLD","Europe",640,64000,109751083.454321,331732892214.11
"RCP 8.5","2021",5669,"German Exclusive Economic Zone","200NM","Germany","DEU","Europe","Germany","DEU","Europe",371,37100,68361324.4980071,214570271110.084
"RCP 8.5","2021",5670,"Albanian Exclusive Economic Zone","200NM","Albania","ALB","Europe","Albania","ALB","Europe",89,8900,14439379.7702314,81129044414.7628
"RCP 8.5","2021",5672,"Bulgarian Exclusive Economic Zone","200NM","Bulgaria","BGR","Europe","Bulgaria","BGR","Europe",272,27200,21740881.0867297,86605943078.0388
"RCP 8.5","2021",5673,"Croatian Exclusive Economic Zone","200NM","Croatia","HRV","Europe","Croatia","HRV","Europe",248,24800,39315082.1936772,178801454095.135
"RCP 8.5","2021",5674,"Danish Exclusive Economic Zone","200NM","Denmark","DNK","Europe","Denmark","DNK","Europe",211,21100,38586124.397137,90534862507.3668
"RCP 8.5","2021",5675,"Estonian Exclusive Economic Zone","200NM","Estonia","EST","Europe","Estonia","EST","Europe",187,18700,23525304.3372611,87128845777.8921
"RCP 8.5","2021",5676,"Finnish Exclusive Economic Zone","200NM","Finland","FIN","Europe","Finland","FIN","Europe",158,15800,19876995.108488,68999617291.3527
"RCP 8.5","2021",5677,"French Exclusive Economic Zone","200NM","France","FRA","Europe","France","FRA","Europe",2764,276400,427146453.978888,1817177080548.98
"RCP 8.5","2021",5678,"Georgian Exclusive Economic Zone","200NM","Georgia","GEO","Asia","Georgia","GEO","Asia",180,18000,13848570.3856392,53304055317.7004
"RCP 8.5","2021",5679,"Greek Exclusive Economic Zone","200NM","Greece","GRC","Europe","Greece","GRC","Europe",4722,472200,759335418.089731,3934260687659.25
"RCP 8.5","2021",5680,"Icelandic Exclusive Economic Zone","200NM","Iceland","ISL","Europe","Iceland","ISL","Europe",4478,447800,776168991.114664,1473765100796.65
"RCP 8.5","2021",5681,"Irish Exclusive Economic Zone","200NM","Ireland","IRL","Europe","Ireland","IRL","Europe",3934,393400,570599400.446491,1705383444428.14
"RCP 8.5","2021",5682,"Italian Exclusive Economic Zone","200NM","Italy","ITA","Europe","Italy","ITA","Europe",5096,509600,823775948.695006,4128124938726.88
"RCP 8.5","2021",5683,"Latvian Exclusive Economic Zone","200NM","Latvia","LVA","Europe","Latvia","LVA","Europe",197,19700,24783342.0023553,90954391115.3195
"RCP 8.5","2021",5684,"Lithuanian Exclusive Economic Zone","200NM","Lithuania","LTU","Europe","Lithuania","LTU","Europe",65,6500,8177244.82311214,30756448565.278
"RCP 8.5","2021",5685,"Maltese Exclusive Economic Zone","200NM","Malta","MLT","Europe","Malta","MLT","Europe",524,52400,85013876.4000144,442083643443.682
"RCP 8.5","2021",5686,"Norwegian Exclusive Economic Zone","200NM","Norway","NOR","Europe","Norway","NOR","Europe",5304,530400,923293444.521031,1905997517695.94
"RCP 8.5","2021",5687,"Polish Exclusive Economic Zone","200NM","Poland","POL","Europe","Poland","POL","Europe",149,14900,18744761.2099032,70907330551.668
"RCP 8.5","2021",5688,"Portuguese Exclusive Economic Zone","200NM","Portugal","PRT","Europe","Portugal","PRT","Europe",3171,317100,514463744.397797,2369524529980.91
"RCP 8.5","2021",5689,"Romanian Exclusive economic Zone","200NM","Romania","ROU","Europe","Romania","ROU","Europe",187,18700,14387125.9006362,43989980171.1666
"RCP 8.5","2021",5690,"Russian Exclusive economic Zone","200NM","Russia","RUS","Europe","Russia","RUS","Europe",48292,4829200,9180462795.5928,31139367348266.5
"RCP 8.5","2021",5691,"Montenegrin Exclusive economic Zone","200NM","Montenegro","MNE","Europe","Montenegro","MNE","Europe",15,1500,2531766.93259679,11887558790.2684
"RCP 8.5","2021",5693,"Spanish Exclusive Economic Zone","200NM","Spain","ESP","Europe","Spain","ESP","Europe",5552,555200,884472001.34217,4249825937433.05
"RCP 8.5","2021",5694,"Swedish Exclusive Economic Zone","200NM","Sweden","SWE","Europe","Sweden","SWE","Europe",471,47100,61593694.4686216,200595727408.569
"RCP 8.5","2021",5695,"Overlapping claim Ukrainian Exclusive Economic Zone","Overlapping claim","Ukraine","UKR","Europe","Ukraine","UKR","Europe",686,68600,67507122.6065988,268025540889.827
"RCP 8.5","2021",5696,"United Kingdom Exclusive Economic Zone","200NM","United Kingdom","GBR","Europe","United Kingdom","GBR","Europe",6624,662400,1028560121.1999,3262830950447.74
"RCP 8.5","2021",5697,"Turkish Exclusive Economic Zone","200NM","Turkey","TUR","Asia","Turkey","TUR","Asia",2589,258900,274115060.005757,1271930191352.21
"RCP 8.5","2021",8308,"Cocos Islands Exclusive Economic Zone","200NM","Cocos Islands","CCK","Indian Ocean","Australia","AUS","Oceania",4707,470700,763664725.600893,2553118557817.53
"RCP 8.5","2021",8309,"Christmas Island Exclusive Economic Zone","200NM","Christmas Island","CXR","Oceania","Australia","AUS","Oceania",2641,264100,460072137.853904,1208774689414
"RCP 8.5","2021",8310,"Norfolk Island Exclusive Economic Zone","200NM","Norfolk Island","NFK","Oceania","Australia","AUS","Oceania",4326,432600,701851200.966531,2309718001746.24
"RCP 8.5","2021",8311,"Australian Exclusive Economic Zone (Macquarie Island)","200NM","Macquarie Island","AUS","Oceania","Australia","AUS","Oceania",3734,373400,650178069.833398,1254778966703.4
"RCP 8.5","2021",8312,"New Caledonian Exclusive Economic Zone","200NM","New Caledonia","NCL","Oceania","France","FRA","Europe",11813,1181300,1982287466.27701,5264088021134.78
"RCP 8.5","2021",8313,"Vanuatu Exclusive Economic Zone","200NM","Vanuatu","VUT","Oceania","Vanuatu","VUT","Oceania",6271,627100,1141128965.06802,4113792024075.34
"RCP 8.5","2021",8314,"Solomon Islands Exclusive Economic Zone","200NM","Solomon Islands","SLB","Oceania","Solomon Islands","SLB","Oceania",16141,1614100,2842683732.06087,11568581524929.5
"RCP 8.5","2021",8315,"Palau Exclusive Economic Zone","200NM","Palau","PLW","Oceania","Palau","PLW","Oceania",6184,618400,1139357515.58677,3630703696414.54
"RCP 8.5","2021",8316,"Micronesian Exclusive Economic Zone","200NM","Micronesia","FSM","Oceania","Micronesia",NA,"Oceania",30331,3033100,5456055035.26712,17913084395028.8
"RCP 8.5","2021",8317,"Nauruan Exclusive Economic Zone","200NM","Nauru","NRU","Oceania","Nauru","NRU","Oceania",3111,311100,504729331.069551,2445216291039.54
"RCP 8.5","2021",8318,"Marshall Islands Exclusive Economic Zone","200NM","Marshall Islands","MHL","Oceania","Marshall Islands","MHL","Oceania",20141,2014100,3455252346.02389,13575382833783.6
"RCP 8.5","2021",8319,"Wake Island Exclusive Economic Zone","200NM","Wake Island","UMI","Oceania","United States","USA","Americas",4088,408800,663436051.357363,2063615919630.83
"RCP 8.5","2021",8321,"Taiwanese Exclusive Economic Zone","200NM","Taiwan","TWN","Asia","Taiwan","TWN","Asia",3477,347700,613703077.594611,2323172659820.44
"RCP 8.5","2021",8322,"Philippines Exclusive Economic Zone","200NM","Philippines","PHL","Asia","Philippines","PHL","Asia",18333,1833300,3297171910.66574,13082676919486.8
"RCP 8.5","2021",8323,"Australian Exclusive Economic Zone","200NM","Australia","AUS","Oceania","Australia","AUS","Oceania",52054,5205400,8709295018.02012,27999818585904.7
"RCP 8.5","2021",8324,"Papua New Guinean Exclusive Economic Zone","200NM","Papua New Guinea","PNG","Oceania","Papua New Guinea","PNG","Oceania",23451,2345100,4182017769.10761,16390283387030.3
"RCP 8.5","2021",8325,"Fijian Exclusive Economic Zone","200NM","Fiji","FJI","Oceania","Fiji","FJI","Oceania",12900,1290000,2154770132.88716,10530645252134.7
"RCP 8.5","2021",8326,"Tuvaluan Exclusive Economic Zone","200NM","Tuvalu","TUV","Oceania","Tuvalu","TUV","Oceania",7582,758200,1230105364.24601,5766188332312.76
"RCP 8.5","2021",8327,"South Korean Exclusive Economic Zone","200NM","South Korea","KOR","Asia","South Korea","KOR","Asia",3478,347800,539947881.86412,2484507118573.85
"RCP 8.5","2021",8328,"North Korean Exclusive Economic Zone","200NM","North Korea","PRK","Asia","North Korea","PRK","Asia",1079,107900,170130544.159614,658706220818.733
"RCP 8.5","2021",8331,"Cambodian Exclusive Economic Zone","200NM","Cambodia","KHM","Asia","Cambodia","KHM","Asia",482,48200,78199787.0702422,435025848133.524
"RCP 8.5","2021",8332,"Thailand Exclusive Economic Zone","200NM","Thailand","THA","Asia","Thailand","THA","Asia",2179,217900,356337774.839822,1943432590326.31
"RCP 8.5","2021",8333,"Indian Exclusive Economic Zone (Andaman and Nicobar Islands)","200NM","Andaman and Nicobar","IND","Asia","India","IND","Asia",6666,666600,1081493320.76812,5841970784267.6
"RCP 8.5","2021",8334,"Comoran Exclusive Economic Zone","200NM","Comores","COM","Africa","Comores",NA,"Africa",1654,165400,268345327.415313,1407124239068.78
"RCP 8.5","2021",8337,"Seychellois Exclusive Economic Zone","200NM","Seychelles","SYC","Africa","Seychelles","SYC","Africa",13505,1350500,2191054199.96602,10501390485682.3
"RCP 8.5","2021",8338,"Réunion Exclusive Economic Zone","200NM","Réunion","REU","Africa","France","FRA","Europe",3167,316700,513814783.509247,1992732100103.75
"RCP 8.5","2021",8339,"Juan de Nova Exclusive Economic Zone","200NM","Juan de Nova Island","ATF","Africa","France","FRA","Europe",631,63100,102373580.16872,470351104225.655
"RCP 8.5","2021",8340,"Bassas da India Exclusive Economic Zone","200NM","Bassas da India","ATF","Africa","France","FRA","Europe",471,47100,76415144.6267305,281639131859.34
"RCP 8.5","2021",8341,"Ile Europa Exclusive Economic Zone","200NM","Europa Island","ATF","Africa","France","FRA","Europe",1120,112000,181709048.793924,732150806308.206
"RCP 8.5","2021",8343,"Mauritian Exclusive Economic Zone","200NM","Republic of Mauritius","MUS","Africa","Republic of Mauritius","MUS","Africa",12837,1283700,2082677731.57822,9909632493252.92
"RCP 8.5","2021",8344,"Overlapping claim Chagos Archipelago Exclusive Economic Zone: UK / Mauritius","Overlapping claim","Chagos Archipelago","IOT","Indian Ocean","United Kingdom","GBR","Europe",6416,641600,1040933265.23376,3747312415377.23
"RCP 8.5","2021",8345,"Maldives Exclusive Economic Zone","200NM","Maldives","MDV","Asia","Maldives","MDV","Asia",9296,929600,1508185104.98957,7760897486610.91
"RCP 8.5","2021",8346,"Sri Lankan Exclusive Economic Zone","200NM","Sri Lanka","LKA","Asia","Sri Lanka","LKA","Asia",5304,530400,860522138.216939,4580707025815.34
"RCP 8.5","2021",8347,"Mozambican Exclusive Economic Zone","200NM","Mozambique","MOZ","Africa","Mozambique","MOZ","Africa",3018,301800,486855050.243604,2680619755849.28
"RCP 8.5","2021",8348,"Madagascan Exclusive Economic Zone","200NM","Madagascar","MDG","Africa","Madagascar","MDG","Africa",9748,974800,1600197879.5457,8361685994352.38
"RCP 8.5","2021",8349,"Kenyan Exclusive Economic Zone","200NM","Kenya","KEN","Africa","Kenya","KEN","Africa",742,74200,120382244.825975,638727048516.786
"RCP 8.5","2021",8350,"Somali Exclusive Economic Zone","200NM","Federal Republic of Somalia","SOM","Africa","Federal Republic of Somalia","SOM","Africa",6813,681300,1105342633.42232,5480933395981.15
"RCP 8.5","2021",8353,"Yemeni Exclusive Economic Zone","200NM","Yemen","YEM","Asia","Yemen","YEM","Asia",3872,387200,628194140.116137,3405005364288.82
"RCP 8.5","2021",8354,"Omani Exclusive Economic Zone","200NM","Oman","OMN","Asia","Oman","OMN","Asia",5405,540500,876908400.65282,4572400751861.58
"RCP 8.5","2021",8356,"Saudi Arabian Exclusive Economic Zone","200NM","Saudi Arabia","SAU","Asia","Saudi Arabia","SAU","Asia",490,49000,80667879.0900472,292063414151.698
"RCP 8.5","2021",8359,"Pakistani Exclusive Economic Zone","200NM","Pakistan","PAK","Asia","Pakistan","PAK","Asia",2256,225600,366013941.142047,1996390884893.04
"RCP 8.5","2021",8361,"Portuguese Exclusive Economic Zone (Azores)","200NM","Azores","PRT","Europe","Portugal","PRT","Europe",9632,963200,1544598781.3415,6478717000028.09
"RCP 8.5","2021",8362,"Cape Verdean Exclusive Economic Zone","200NM","Cape Verde","CPV","Africa","Cape Verde","CPV","Africa",8083,808300,1311387715.53686,6891309762426.78
"RCP 8.5","2021",8363,"Portuguese Exclusive Economic Zone (Madeira)","200NM","Madeira","PRT","Europe","Portugal","PRT","Europe",4538,453800,736246128.059667,3337148843475.61
"RCP 8.5","2021",8364,"Spanish Exclusive Economic Zone (Canary Islands)","200NM","Canary Islands","ESP","Europe","Spain","ESP","Europe",4106,410600,666158352.096296,3043303670566.56
"RCP 8.5","2021",8365,"Overlapping claim Gibraltarian Exclusive Economic Zone","Overlapping claim","Gibraltar","GIB","Europe","United Kingdom","GBR","Europe",3,300,486720.666412296,2625879047.86841
"RCP 8.5","2021",8366,"Tunisian Exclusive Economic Zone","200NM","Tunisia","TUN","Africa","Tunisia","TUN","Africa",820,82000,133036982.152694,751362472145.365
"RCP 8.5","2021",8367,"Moroccan Exclusive Economic Zone","200NM","Morocco","MAR","Africa","Morocco","MAR","Africa",1788,178800,290085517.181728,1552283045265.57
"RCP 8.5","2021",8368,"Overlapping claim Western Saharan Exclusive Economic Zone","Overlapping claim","Western Sahara","ESH","Africa","Western Sahara","ESH","Africa",2348,234800,386858736.780519,1863973490252.03
"RCP 8.5","2021",8369,"Mauritanian Exclusive Economic Zone","200NM","Mauritania","MRT","Africa","Mauritania","MRT","Africa",1664,166400,269967729.636687,1437030711969.68
"RCP 8.5","2021",8370,"Gambian Exclusive Economic Zone","200NM","Gambia","GMB","Africa","Gambia","GMB","Africa",246,24600,39911094.6458083,213643081925.209
"RCP 8.5","2021",8371,"Senegalese Exclusive Economic Zone","200NM","Senegal","SEN","Africa","Senegal","SEN","Africa",1215,121500,197121869.89698,1067822616690.71
"RCP 8.5","2021",8372,"Libyan Exclusive Economic Zone","200NM","Libya","LBY","Africa","Libya","LBY","Africa",1886,188600,305985058.951197,1697405795879.94
"RCP 8.5","2021",8373,"Syrian Exclusive Economic Zone","200NM","Syria","SYR","Asia","Syria","SYR","Asia",81,8100,13141457.993132,73378065940.447
"RCP 8.5","2021",8374,"Lebanese Exclusive Economic Zone","200NM","Lebanon","LBN","Asia","Lebanon","LBN","Asia",127,12700,20604508.2114539,114776110839.763
"RCP 8.5","2021",8375,"Israeli Exclusive Economic Zone","200NM","Israel","ISR","Asia","Israel","ISR","Asia",63,6300,10221133.9946582,47335591973.2366
"RCP 8.5","2021",8376,"Cypriote Exclusive Economic Zone","200NM","Cyprus","CYP","Asia","Cyprus","CYP","Asia",986,98600,159968859.027508,820795323247.417
"RCP 8.5","2021",8378,"Algerian Exclusive Economic Zone","200NM","Algeria","DZA","Africa","Algeria","DZA","Africa",962,96200,156075093.69621,884128542448.469
"RCP 8.5","2021",8379,"Ascension Exclusive Economic Zone","200NM","Ascension","ASC","S Atlantic Ocean","United Kingdom","GBR","Europe",4489,448900,827065958.516978,1462140547963.43
"RCP 8.5","2021",8380,"St. Helena Exclusive Economic Zone","200NM","Saint Helena","SHN","Africa","United Kingdom","GBR","Europe",4526,452600,754475615.28278,2286636381942.82
"RCP 8.5","2021",8381,"Brazilian Exclusive Economic Zone (Trindade)","200NM","Trindade","BRA","Americas","Brazil","BRA","Americas",4751,475100,770803295.37494,3683833395522.27
"RCP 8.5","2021",8382,"Tristan Da Cunha Exclusive Economic Zone","200NM","Tristan da Cunha","TAA","S Atlantic Ocean","United Kingdom","GBR","Europe",7589,758900,1240119398.11605,4190634404454.46
"RCP 8.5","2021",8383,"Overlapping claim South Georgia and South Sandwich Exclusive Economic Zone: UK / Argentina","Overlapping claim","South Georgia and the South Sandwich Islands","SGS","S Atlantic Ocean","United Kingdom","GBR","Europe",7879,787900,1548957526.13368,2863079546135.19
"RCP 8.5","2021",8384,"South African Exclusive Economic Zone (Prince Edward Islands)","200NM","Prince Edward Islands","ZAF","Africa","South Africa","ZAF","Africa",4743,474300,764246725.621368,2965361344748.97
"RCP 8.5","2021",8385,"Crozet Islands Exclusive Economic Zone","200NM","Crozet Islands","ATF","Indian Ocean","France","FRA","Europe",5752,575200,979785784.573756,2330573283899.93
"RCP 8.5","2021",8386,"Amsterdam Island & St. Paul Island Exclusive Economic Zone","200NM","Amsterdam and Saint Paul Islands","ATF","Indian Ocean","France","FRA","Europe",5124,512400,831318898.232202,3035970991935.24
"RCP 8.5","2021",8387,"Kerguelen Exclusive Economic Zone","200NM","Kerguélen","ATF","Indian Ocean","France","FRA","Europe",5502,550200,1021558652.23491,2180973487486.74
"RCP 8.5","2021",8388,"Heard and McDonald Islands Exclusive Economic Zone","200NM","Heard and McDonald Islands","HMD","Indian Ocean","Australia","AUS","Oceania",4012,401200,798117311.737535,1328190008911.21
"RCP 8.5","2021",8389,"Overlapping claim Falkland / Malvinas Islands Exclusive Economic Zone: UK / Argentina","Overlapping claim","Falkland / Malvinas Islands","FLK","Americas","United Kingdom","GBR","Europe",5378,537800,1069697479.77736,2134147226058.7
"RCP 8.5","2021",8390,"Sierra Leonian Exclusive Economic Zone","200NM","Sierra Leone","SLE","Africa","Sierra Leone","SLE","Africa",1618,161800,298104860.966913,1007499792336.29
"RCP 8.5","2021",8391,"Liberian Exclusive Economic Zone","200NM","Liberia","LBR","Africa","Liberia","LBR","Africa",2546,254600,469082185.42754,1627043277574.96
"RCP 8.5","2021",8392,"Togolese Exclusive Economic Zone","200NM","Togo","TGO","Africa","Togo","TGO","Africa",156,15600,25815534.094488,132531344255.82
"RCP 8.5","2021",8393,"Beninese Exclusive Economic Zone","200NM","Benin","BEN","Africa","Benin","BEN","Africa",354,35400,57455041.2210444,311955155320.414
"RCP 8.5","2021",8394,"Congolese Exclusive Economic Zone","200NM","Republic of the Congo","COG","Africa","Republic of the Congo","COG","Africa",100,10000,18424280.6530848,61680297739.1329
"RCP 8.5","2021",8395,"Namibian Exclusive Economic Zone","200NM","Namibia","NAM","Africa","Namibia","NAM","Africa",4012,401200,655550316.522388,3320421170881.08
"RCP 8.5","2021",8396,"South African Exclusive Economic Zone","200NM","South Africa","ZAF","Africa","South Africa","ZAF","Africa",4234,423400,686925100.529887,3385052829323.61
"RCP 8.5","2021",8397,"Sao Tome and Principe Exclusive Economic Zone","200NM","Sao Tome and Principe","STP","Africa","Sao Tome and Principe","STP","Africa",1320,132000,230395000.503751,1014033305995.19
"RCP 8.5","2021",8398,"Equatorial Guinean Exclusive Economic Zone","200NM","Equatorial Guinea","GNQ","Africa","Equatorial Guinea","GNQ","Africa",3043,304300,535061854.623828,2143046701098.55
"RCP 8.5","2021",8399,"Bouvet Exclusive Economic Zone","200NM","Bouvet","BVT","S Atlantic Ocean","Norway","NOR","Europe",3074,307400,605822066.842362,710370710091.819
"RCP 8.5","2021",8400,"Ghanaian Exclusive Economic Zone","200NM","Ghana","GHA","Africa","Ghana","GHA","Africa",2285,228500,406121065.873039,1594104780792.89
"RCP 8.5","2021",8401,"Clipperton Exclusive Economic Zone","200NM","Clipperton Island","CPT","Americas","France","FRA","Europe",4385,438500,711423374.072639,2579720471554.32
"RCP 8.5","2021",8402,"Bermudian Exclusive Economic Zone","200NM","Bermuda","BMU","Americas","United Kingdom","GBR","Europe",4543,454300,737057329.170354,2507838857206.06
"RCP 8.5","2021",8403,"Ecuadorian Exclusive Economic Zone (Galapagos)","200NM","Galapagos","ECU","Americas","Ecuador","ECU","Americas",8386,838600,1360546502.84451,7376382885205.49
"RCP 8.5","2021",8404,"Bahamas Exclusive Economic Zone","200NM","Bahamas","BHS","Americas","Bahamas","BHS","Americas",6127,612700,1002626848.94948,4696927566889.9
"RCP 8.5","2021",8405,"Turks and Caicos Exclusive Economic Zone","200NM","Turks and Caicos Islands","TCA","Americas","United Kingdom","GBR","Europe",734,73400,119084323.048875,482755862810.47
"RCP 8.5","2021",8406,"Cuban Exclusive Economic Zone","200NM","Cuba","CUB","Americas","Cuba","CUB","Americas",3383,338300,548858671.490933,2996268199934.27
"RCP 8.5","2021",8407,"Cayman Islands Exclusive Economic Zone","200NM","Cayman Islands","CYM","Americas","United Kingdom","GBR","Europe",1191,119100,193228104.565682,913001987635.758
"RCP 8.5","2021",8408,"Haitian Exclusive Economic Zone","200NM","Haiti","HTI","Americas","Haiti","HTI","Americas",967,96700,156886294.806897,882811475794.917
"RCP 8.5","2021",8409,"Dominican Republic Exclusive Economic Zone","200NM","Dominican Republic","DOM","Americas","Dominican Republic","DOM","Americas",2942,294200,477310733.528325,2476560332985.62
"RCP 8.5","2021",8411,"British Virgin Islands Exclusive Economic Zone","200NM","British Virgin Islands","VGB","Americas","United Kingdom","GBR","Europe",819,81900,132874741.930557,497234703396.075
"RCP 8.5","2021",8412,"Anguilla Exclusive Economic Zone","200NM","Anguilla","AIA","Americas","United Kingdom","GBR","Europe",900,90000,146016199.923689,533051979384.522
"RCP 8.5","2021",8413,"Saint Kitts and Nevis Exclusive Economic Zone","200NM","Saint Kitts and Nevis","KNA","Americas","Saint Kitts and Nevis","KNA","Americas",94,9400,15250580.8809186,84471815201.2101
"RCP 8.5","2021",8414,"Antigua and Barbuda Exclusive Economic Zone","200NM","Antigua and Barbuda","ATG","Americas","Antigua and Barbuda","ATG","Americas",1125,112500,182520249.904611,901204084742.653
"RCP 8.5","2021",8415,"Montserrat Exclusive Economic Zone","200NM","Montserrat","MSR","Americas","United Kingdom","GBR","Europe",73,7300,11843536.2160325,60851660138.1313
"RCP 8.5","2021",8416,"Saint Lucia Exclusive Economic Zone","200NM","Saint Lucia","LCA","Americas","Saint Lucia","LCA","Americas",111,11100,18008664.657255,101059704739.131
"RCP 8.5","2021",8417,"Dominican Exclusive Economic Zone","200NM","Dominica","DMA","Americas","Dominica","DMA","Americas",208,20800,33745966.2045859,182512193932.21
"RCP 8.5","2021",8418,"Barbados Exclusive Economic Zone","200NM","Barbados","BRB","Americas","Barbados","BRB","Americas",1824,182400,295926165.178676,1428684191279.99
"RCP 8.5","2021",8420,"Trinidad and Tobago Exclusive Economic Zone","200NM","Trinidad and Tobago","TTO","Americas","Trinidad and Tobago","TTO","Americas",90,9000,14601619.9923689,74353676012.0522
"RCP 8.5","2021",8421,"Saint Vincent and the Grenadines Exclusive Economic Zone","200NM","Saint Vincent and the Grenadines","VCT","Americas","Saint Vincent and the Grenadines","VCT","Americas",62,6200,10058893.7725208,56443088695.9471
"RCP 8.5","2021",8423,"Panamanian Exclusive Economic Zone","200NM","Panama","PAN","Americas","Panama","PAN","Americas",3320,332000,538637537.496274,2856944505433.04
"RCP 8.5","2021",8424,"Costa Rican Exclusive Economic Zone","200NM","Costa Rica","CRI","Americas","Costa Rica","CRI","Americas",5848,584800,948780819.059703,4763058885652.82
"RCP 8.5","2021",8425,"Nicaraguan Exclusive Economic Zone","200NM","Nicaragua","NIC","Americas","Nicaragua","NIC","Americas",1827,182700,304487834.317472,1541567676042.52
"RCP 8.5","2021",8426,"Colombian Exclusive Economic Zone","200NM","Colombia","COL","Americas","Colombia","COL","Americas",3974,397400,645006673.786876,3459025941099.65
"RCP 8.5","2021",8427,"Honduran Exclusive Economic Zone","200NM","Honduras","HND","Americas","Honduras","HND","Americas",1559,155900,258477157.579397,1328052128671.63
"RCP 8.5","2021",8428,"El Salvador Exclusive Economic Zone","200NM","El Salvador","SLV","Americas","El Salvador","SLV","Americas",955,95500,163190381.288779,735575117509.64
"RCP 8.5","2021",8429,"Mexican Exclusive Economic Zone","200NM","Mexico","MEX","Americas","Mexico","MEX","Americas",28747,2874700,4807596541.87377,22714604833444.7
"RCP 8.5","2021",8430,"Guatemalan Exclusive Economic Zone","200NM","Guatemala","GTM","Americas","Guatemala","GTM","Americas",1112,111200,188310054.814061,869122808909.017
"RCP 8.5","2021",8431,"Ecuadorian Exclusive Economic Zone","200NM","Ecuador","ECU","Americas","Ecuador","ECU","Americas",2156,215600,349789918.928303,1918236583020.1
"RCP 8.5","2021",8432,"Peruvian Exclusive Economic Zone","200NM","Peru","PER","Americas","Peru","PER","Americas",3698,369800,603594767.889137,3019218259686.86
"RCP 8.5","2021",8433,"Venezuelan Exclusive Economic Zone","200NM","Venezuela","VEN","Americas","Venezuela","VEN","Americas",393,39300,63760407.3000108,337891626950.761
