"rcp","year","eez_code","eez_name","eez_type","ter1_name","ter1_iso","ter1_continent","sov1_name","sov1_iso","sov1_continent","ncells","area_sqkm","prod_mt","profits_usd"
"RCP 8.5","2021",8372,"Libyan Exclusive Economic Zone","200NM","Libya","LBY","Africa","Libya","LBY","Africa",11,1100,10443799.1711241,65773583413.539
"RCP 8.5","2021",8378,"Algerian Exclusive Economic Zone","200NM","Algeria","DZA","Africa","Algeria","DZA","Africa",14,1400,13292108.0359761,83661422299.4133
"RCP 8.5","2021",8382,"Tristan Da Cunha Exclusive Economic Zone","200NM","Tristan da Cunha","TAA","S Atlantic Ocean","United Kingdom","GBR","Europe",2992,299200,3327680960.36405,28184100598142.3
"RCP 8.5","2021",8383,"Overlapping claim South Georgia and South Sandwich Exclusive Economic Zone: UK / Argentina","Overlapping claim","South Georgia and the South Sandwich Islands","SGS","S Atlantic Ocean","United Kingdom","GBR","Europe",5043,504300,675092340.564972,3746536429941.98
"RCP 8.5","2021",8384,"South African Exclusive Economic Zone (Prince Edward Islands)","200NM","Prince Edward Islands","ZAF","Africa","South Africa","ZAF","Africa",2732,273200,2593859939.59192,16102680865461.5
"RCP 8.5","2021",8385,"Crozet Islands Exclusive Economic Zone","200NM","Crozet Islands","ATF","Indian Ocean","France","FRA","Europe",3474,347400,3418944266.13079,22477238977977.6
"RCP 8.5","2021",8387,"Kerguelen Exclusive Economic Zone","200NM","Kerguélen","ATF","Indian Ocean","France","FRA","Europe",3659,365900,2998600307.84282,18039813819300.8
"RCP 8.5","2021",8388,"Heard and McDonald Islands Exclusive Economic Zone","200NM","Heard and McDonald Islands","HMD","Indian Ocean","Australia","AUS","Oceania",1760,176000,285733609.288892,1594737457979.15
"RCP 8.5","2021",8389,"Overlapping claim Falkland / Malvinas Islands Exclusive Economic Zone: UK / Argentina","Overlapping claim","Falkland / Malvinas Islands","FLK","Americas","United Kingdom","GBR","Europe",3340,334000,2932368368.48428,17653518790907
"RCP 8.5","2021",8395,"Namibian Exclusive Economic Zone","200NM","Namibia","NAM","Africa","Namibia","NAM","Africa",130,13000,123426717.476921,764855111150.552
"RCP 8.5","2021",8396,"South African Exclusive Economic Zone","200NM","South Africa","ZAF","Africa","South Africa","ZAF","Africa",1954,195400,1968965333.00448,14126855415047
"RCP 8.5","2021",8399,"Bouvet Exclusive Economic Zone","200NM","Bouvet","BVT","S Atlantic Ocean","Norway","NOR","Europe",1528,152800,209571023.678259,844387589197.085
"RCP 8.5","2021",8401,"Clipperton Exclusive Economic Zone","200NM","Clipperton Island","CPT","Americas","France","FRA","Europe",3050,305000,2895780679.26623,17332672179188.2
"RCP 8.5","2021",8403,"Ecuadorian Exclusive Economic Zone (Galapagos)","200NM","Galapagos","ECU","Americas","Ecuador","ECU","Americas",8386,838600,7961972713.54971,49881965706552.6
"RCP 8.5","2021",8418,"Barbados Exclusive Economic Zone","200NM","Barbados","BRB","Americas","Barbados","BRB","Americas",196,19600,186089512.503666,1137580813967.79
"RCP 8.5","2021",8420,"Trinidad and Tobago Exclusive Economic Zone","200NM","Trinidad and Tobago","TTO","Americas","Trinidad and Tobago","TTO","Americas",70,7000,66460540.1798808,412049224457.066
"RCP 8.5","2021",8423,"Panamanian Exclusive Economic Zone","200NM","Panama","PAN","Americas","Panama","PAN","Americas",2996,299600,2844511119.6989,17768052600266.4
"RCP 8.5","2021",8424,"Costa Rican Exclusive Economic Zone","200NM","Costa Rica","CRI","Americas","Costa Rica","CRI","Americas",5501,550100,5222849021.85034,32344982432347.5
"RCP 8.5","2021",8425,"Nicaraguan Exclusive Economic Zone","200NM","Nicaragua","NIC","Americas","Nicaragua","NIC","Americas",510,51000,457615650.445607,2991497340947.76
"RCP 8.5","2021",8426,"Colombian Exclusive Economic Zone","200NM","Colombia","COL","Americas","Colombia","COL","Americas",2745,274500,2586254968.90518,16278437831107.8
"RCP 8.5","2021",8428,"El Salvador Exclusive Economic Zone","200NM","El Salvador","SLV","Americas","El Salvador","SLV","Americas",372,37200,348124231.321797,2182344629117.58
"RCP 8.5","2021",8430,"Guatemalan Exclusive Economic Zone","200NM","Guatemala","GTM","Americas","Guatemala","GTM","Americas",42,4200,39876324.1079284,246088918594.24
"RCP 8.5","2021",8431,"Ecuadorian Exclusive Economic Zone","200NM","Ecuador","ECU","Americas","Ecuador","ECU","Americas",2156,215600,2046984637.54033,12846216140401.6
"RCP 8.5","2021",8432,"Peruvian Exclusive Economic Zone","200NM","Peru","PER","Americas","Peru","PER","Americas",2504,250400,2377388465.86316,14733822573923.1
"RCP 8.5","2021",8439,"Pitcairn Islands Exclusive Economic Zone","200NM","Pitcairn","PCN","Oceania","United Kingdom","GBR","Europe",69,6900,65511103.8915967,368971272695.108
"RCP 8.5","2021",8440,"French Polynesian Exclusive Economic Zone","200NM","French Polynesia","PYF","Oceania","France","FRA","Europe",16430,1643000,15599238216.5063,94367976464403.5
"RCP 8.5","2021",8441,"Kiribati Exclusive Economic Zone (Line Islands)","200NM","Line Group","KIR","Oceania","Kiribati","KIR","Oceania",15967,1596700,15159649215.0308,94212727847624.9
"RCP 8.5","2021",8442,"Jarvis Island Exclusive Economic Zone","200NM","Jarvis Island","UMI","Oceania","United States","USA","Americas",3259,325900,3094212863.51759,18285289721613.4
"RCP 8.5","2021",8443,"Palmyra Atoll Exclusive Economic Zone","200NM","Palmyra Atoll","UMI","Oceania","United States","USA","Americas",3561,356100,3380942622.57936,19954831760684.8
"RCP 8.5","2021",8446,"Cook Islands Exclusive Economic Zone","200NM","Cook Islands","COK","Oceania","New Zealand","NZL","Oceania",5921,592100,5621612262.92963,33797653812049.9
"RCP 8.5","2021",8449,"Tokelau Exclusive Economic Zone","200NM","Tokelau","TKL","Oceania","New Zealand","NZL","Oceania",2126,212600,2018501548.89181,12239557700194.9
"RCP 8.5","2021",8450,"Kiribati Exclusive Economic Zone (Phoenix Islands)","200NM","Phoenix Group","KIR","Oceania","Kiribati","KIR","Oceania",7512,751200,7132165397.58949,44425975215977.2
"RCP 8.5","2021",8451,"Howland and Baker Islands Exclusive Economic Zone","200NM","Howland and Baker islands","UMI","Oceania","United States","USA","Americas",4371,437100,4149986016.08941,24391951012382.8
"RCP 8.5","2021",8455,"New Zealand Exclusive Economic Zone","200NM","New Zealand","NZL","Oceania","New Zealand","NZL","Oceania",11730,1173000,12086734864.3908,89079278461672
"RCP 8.5","2021",8456,"United States Exclusive Economic Zone","200NM","United States","USA","Americas","United States","USA","Americas",2959,295900,2551118461.27987,15640507990413.5
"RCP 8.5","2021",8460,"Guyanese Exclusive Economic Zone","200NM","Guyana","GUY","Americas","Guyana","GUY","Americas",337,33700,319960029.151712,1979919626243.88
"RCP 8.5","2021",8461,"Surinamese Exclusive Economic Zone","200NM","Suriname","SUR","Americas","Suriname","SUR","Americas",387,38700,367431843.565912,2268400802821.78
"RCP 8.5","2021",8462,"French Guiana Exclusive Economic Zone","200NM","French Guiana","GUF","Americas","France","FRA","Europe",430,43000,408257603.962125,2409649110921.98
"RCP 8.5","2021",8463,"United States Exclusive Economic Zone (Alaska)","200NM","Alaska","USA","Americas","United States","USA","Americas",7779,777900,1376600642.62743,7125366804626.57
"RCP 8.5","2021",8465,"Chilean Exclusive Economic Zone","200NM","Chile","CHL","Americas","Chile","CHL","Americas",15208,1520800,15092484672.697,105356861202102
"RCP 8.5","2021",8466,"Argentinean Exclusive Economic Zone","200NM","Argentina","ARG","Americas","Argentina","ARG","Americas",6550,655000,6182125411.98912,38241255570923.8
"RCP 8.5","2021",8467,"Uruguayan Exclusive Economic Zone","200NM","Uruguay","URY","Americas","Uruguay","URY","Americas",18,1800,17089853.1891122,103089398307.246
"RCP 8.5","2021",8482,"Myanmar Exclusive Economic Zone","200NM","Myanmar","MMR","Asia","Myanmar","MMR","Asia",42,4200,39876324.1079284,251970524642.24
"RCP 8.5","2021",8486,"Chinese Exclusive Economic Zone","200NM","China","CHN","Asia","China","CHN","Asia",1198,119800,941494675.862008,5974782961260.28
"RCP 8.5","2021",8487,"Japanese Exclusive Economic Zone","200NM","Japan","JPN","Asia","Japan","JPN","Asia",1853,185300,1289831971.12999,8020029971485.04
"RCP 8.5","2021",8488,"Kiribati Exclusive Economic Zone (Gilbert Islands)","200NM","Gilbert Islands","KIR","Oceania","Kiribati","KIR","Oceania",10619,1061900,10082063945.2879,62926507162437
"RCP 8.5","2021",8489,"Antarctic 200NM zone beyond the coastline","200NM","Antarctica","ATA","Antarctica","Antarctica","ATA","Antarctica",443,44300,28999638.600125,78634453309.2722
"RCP 8.5","2021",8492,"Indonesian Exclusive Economic Zone","200NM","Indonesia","IDN","Asia","Indonesia","IDN","Asia",1813,181300,1126656279.38775,9358875664726.34
"RCP 8.5","2021",8493,"Canadian Exclusive Economic Zone","200NM","Canada","CAN","Americas","Canada","CAN","Americas",4969,496900,1603061109.57607,9032414208221.14
"RCP 8.5","2021",21788,"Guernsey Exclusive Economic Zone","200NM","Guernsey","GGY","Europe","United Kingdom","GBR","Europe",1,100,949436.288284011,5874710865.95809
"RCP 8.5","2021",21789,"Jersey Exclusive Economic Zone","200NM","Jersey","JEY","Europe","United Kingdom","GBR","Europe",12,1200,11393235.4594081,71387211095.4971
"RCP 8.5","2021",21796,"Joint regime area Japan / Korea","Joint regime","South Korea","KOR","Asia","South Korea","KOR","Asia",99,9900,93994192.5401171,577499062193.851
"RCP 8.5","2021",22756,"Chilean Exclusive Economic Zone (San Felix and San Ambrosio islands)","200NM","Islas San Félix and San Ambrosio","CHL","Americas","Chile","CHL","Americas",2689,268900,2553034179.1957,15756750813417.3
"RCP 8.5","2021",33185,"Overlapping claim: Trinidad and Tobago / Venezuela / Guyana","Overlapping claim","Guyana","GUY","Americas","Guyana","GUY","Americas",32,3200,30381961.2250883,188423182462.659
"RCP 8.5","2021",48950,"Overlapping claim Kuril Islands: Japan / Russia","Overlapping claim","Japan","JPN","Asia","Japan","JPN","Asia",997,99700,147218058.994027,764010654275.27
"RCP 8.5","2021",48955,"Overlapping claim Liancourt Rocks: Japan / South Korea","Overlapping claim","Japan","JPN","Asia","Japan","JPN","Asia",15,1500,14241544.3242602,87891413565.3714
"RCP 8.5","2021",48962,"Joint regime area Peru / Ecuador","Joint regime","Peru","PER","Americas","Peru","PER","Americas",155,15500,147162624.684022,917023658775.504
"RCP 8.5","2021",48968,"Joint regime area Costa Rica / Ecuador (Galapagos)","Joint regime","Costa Rica","CRI","Americas","Costa Rica","CRI","Americas",87,8700,82600957.0807089,503858314762.354
"RCP 8.5","2021",48974,"Joint regime area Ecuador / Colombia","Joint regime","Ecuador","ECU","Americas","Ecuador","ECU","Americas",182,18200,172797404.46769,1084333590796.37
"RCP 8.5","2051",3293,"Belgian Exclusive Economic Zone","200NM","Belgium","BEL","Europe","Belgium","BEL","Europe",38,3800,10396739.7070364,87311877491.2617
"RCP 8.5","2051",5668,"Dutch Exclusive Economic Zone","200NM","Netherlands","NLD","Europe","Netherlands","NLD","Europe",580,58000,363385363.377766,2393865195966.12
"RCP 8.5","2051",5669,"German Exclusive Economic Zone","200NM","Germany","DEU","Europe","Germany","DEU","Europe",251,25100,117839399.551704,716422807259.034
"RCP 8.5","2051",5673,"Croatian Exclusive Economic Zone","200NM","Croatia","HRV","Europe","Croatia","HRV","Europe",248,24800,235460199.494435,1478183622005.61
"RCP 8.5","2051",5674,"Danish Exclusive Economic Zone","200NM","Denmark","DNK","Europe","Denmark","DNK","Europe",11,1100,10405338.5150288,61618620638.9635
"RCP 8.5","2051",5677,"French Exclusive Economic Zone","200NM","France","FRA","Europe","France","FRA","Europe",1726,172600,1582632489.9581,9740515934582.59
"RCP 8.5","2051",5679,"Greek Exclusive Economic Zone","200NM","Greece","GRC","Europe","Greece","GRC","Europe",16,1600,15190980.6125442,95665293007.3295
"RCP 8.5","2051",5681,"Irish Exclusive Economic Zone","200NM","Ireland","IRL","Europe","Ireland","IRL","Europe",491,49100,466173217.547449,2847591720905.42
"RCP 8.5","2051",5682,"Italian Exclusive Economic Zone","200NM","Italy","ITA","Europe","Italy","ITA","Europe",470,47000,426243787.667865,2674648078898.52
"RCP 8.5","2051",5688,"Portuguese Exclusive Economic Zone","200NM","Portugal","PRT","Europe","Portugal","PRT","Europe",758,75800,719672706.51928,4419543387460.23
"RCP 8.5","2051",5690,"Russian Exclusive economic Zone","200NM","Russia","RUS","Europe","Russia","RUS","Europe",6155,615500,549470936.037695,2158000942022.58
"RCP 8.5","2051",5691,"Montenegrin Exclusive economic Zone","200NM","Montenegro","MNE","Europe","Montenegro","MNE","Europe",3,300,2848308.86485203,17856228237.8743
"RCP 8.5","2051",5693,"Spanish Exclusive Economic Zone","200NM","Spain","ESP","Europe","Spain","ESP","Europe",1380,138000,1310222077.83193,8182819407942.17
"RCP 8.5","2051",5696,"United Kingdom Exclusive Economic Zone","200NM","United Kingdom","GBR","Europe","United Kingdom","GBR","Europe",1836,183600,1568123015.67974,9834167648535.83
"RCP 8.5","2051",5697,"Turkish Exclusive Economic Zone","200NM","Turkey","TUR","Asia","Turkey","TUR","Asia",112,11200,81547692.1840398,524205682684.778
"RCP 8.5","2051",8311,"Australian Exclusive Economic Zone (Macquarie Island)","200NM","Macquarie Island","AUS","Oceania","Australia","AUS","Oceania",2049,204900,1155516852.43731,6190718207217.64
"RCP 8.5","2051",8314,"Solomon Islands Exclusive Economic Zone","200NM","Solomon Islands","SLB","Oceania","Solomon Islands","SLB","Oceania",2,200,1265614.08658615,10956638443.5623
"RCP 8.5","2051",8316,"Micronesian Exclusive Economic Zone","200NM","Micronesia","FSM","Oceania","Micronesia",NA,"Oceania",7552,755200,6519786379.90947,43193589449792.1
"RCP 8.5","2051",8317,"Nauruan Exclusive Economic Zone","200NM","Nauru","NRU","Oceania","Nauru","NRU","Oceania",2324,232400,2206489933.97204,13652284340102.6
"RCP 8.5","2051",8318,"Marshall Islands Exclusive Economic Zone","200NM","Marshall Islands","MHL","Oceania","Marshall Islands","MHL","Oceania",6798,679800,6454267887.7547,39941072310727.1
"RCP 8.5","2051",8323,"Australian Exclusive Economic Zone","200NM","Australia","AUS","Oceania","Australia","AUS","Oceania",5491,549100,4999131160.44123,39271683571735.8
"RCP 8.5","2051",8324,"Papua New Guinean Exclusive Economic Zone","200NM","Papua New Guinea","PNG","Oceania","Papua New Guinea","PNG","Oceania",10396,1039600,7216036692.24156,57727600144793
"RCP 8.5","2051",8326,"Tuvaluan Exclusive Economic Zone","200NM","Tuvalu","TUV","Oceania","Tuvalu","TUV","Oceania",1597,159700,1516249752.38957,9365507828087.07
"RCP 8.5","2051",8327,"South Korean Exclusive Economic Zone","200NM","South Korea","KOR","Asia","South Korea","KOR","Asia",2539,253900,2337160751.11521,14902826702706.5
"RCP 8.5","2051",8328,"North Korean Exclusive Economic Zone","200NM","North Korea","PRK","Asia","North Korea","PRK","Asia",831,83100,744485428.664958,4672552236786.56
"RCP 8.5","2051",8361,"Portuguese Exclusive Economic Zone (Azores)","200NM","Azores","PRT","Europe","Portugal","PRT","Europe",100,10000,109591717.974005,903275545734.563
"RCP 8.5","2051",8363,"Portuguese Exclusive Economic Zone (Madeira)","200NM","Madeira","PRT","Europe","Portugal","PRT","Europe",1775,177500,1685249411.70412,10386150058547.6
"RCP 8.5","2051",8364,"Spanish Exclusive Economic Zone (Canary Islands)","200NM","Canary Islands","ESP","Europe","Spain","ESP","Europe",3852,385200,3657228582.47001,22411026845342.6
"RCP 8.5","2051",8365,"Overlapping claim Gibraltarian Exclusive Economic Zone","Overlapping claim","Gibraltar","GIB","Europe","United Kingdom","GBR","Europe",3,300,2848308.86485203,17831787541.8743
"RCP 8.5","2051",8366,"Tunisian Exclusive Economic Zone","200NM","Tunisia","TUN","Africa","Tunisia","TUN","Africa",196,19600,186089512.503666,1173395157459.79
"RCP 8.5","2051",8367,"Moroccan Exclusive Economic Zone","200NM","Morocco","MAR","Africa","Morocco","MAR","Africa",1774,177400,1684299975.41583,10531304993557.7
"RCP 8.5","2051",8368,"Overlapping claim Western Saharan Exclusive Economic Zone","Overlapping claim","Western Sahara","ESH","Africa","Western Sahara","ESH","Africa",970,97000,867759486.477013,5605415433501.62
"RCP 8.5","2051",8369,"Mauritanian Exclusive Economic Zone","200NM","Mauritania","MRT","Africa","Mauritania","MRT","Africa",294,29400,279134268.755499,1756176754567.68
"RCP 8.5","2051",8371,"Senegalese Exclusive Economic Zone","200NM","Senegal","SEN","Africa","Senegal","SEN","Africa",13,1300,12342671.7476921,77938365829.4552
"RCP 8.5","2051",8372,"Libyan Exclusive Economic Zone","200NM","Libya","LBY","Africa","Libya","LBY","Africa",8,800,7595490.30627209,47839673439.6647
"RCP 8.5","2051",8378,"Algerian Exclusive Economic Zone","200NM","Algeria","DZA","Africa","Algeria","DZA","Africa",467,46700,443386746.628633,2796495765654.43
"RCP 8.5","2051",8382,"Tristan Da Cunha Exclusive Economic Zone","200NM","Tristan da Cunha","TAA","S Atlantic Ocean","United Kingdom","GBR","Europe",3409,340900,3791465372.28644,32148998258815.4
"RCP 8.5","2051",8383,"Overlapping claim South Georgia and South Sandwich Exclusive Economic Zone: UK / Argentina","Overlapping claim","South Georgia and the South Sandwich Islands","SGS","S Atlantic Ocean","United Kingdom","GBR","Europe",5872,587200,856146625.024378,5085955150689.8
"RCP 8.5","2051",8384,"South African Exclusive Economic Zone (Prince Edward Islands)","200NM","Prince Edward Islands","ZAF","Africa","South Africa","ZAF","Africa",3884,388400,3689486700.93565,22913410976740.2
"RCP 8.5","2051",8385,"Crozet Islands Exclusive Economic Zone","200NM","Crozet Islands","ATF","Indian Ocean","France","FRA","Europe",4814,481400,4621175619.54384,29034738229974.9
"RCP 8.5","2051",8387,"Kerguelen Exclusive Economic Zone","200NM","Kerguélen","ATF","Indian Ocean","France","FRA","Europe",3724,372400,3237638499.17035,19282063831192.5
"RCP 8.5","2051",8388,"Heard and McDonald Islands Exclusive Economic Zone","200NM","Heard and McDonald Islands","HMD","Indian Ocean","Australia","AUS","Oceania",1618,161800,308372420.106772,1637082992944.8
"RCP 8.5","2051",8389,"Overlapping claim Falkland / Malvinas Islands Exclusive Economic Zone: UK / Argentina","Overlapping claim","Falkland / Malvinas Islands","FLK","Americas","United Kingdom","GBR","Europe",4400,440000,4172278529.95085,25132656946137
"RCP 8.5","2051",8395,"Namibian Exclusive Economic Zone","200NM","Namibia","NAM","Africa","Namibia","NAM","Africa",963,96300,914307145.617502,5679081428917.64
"RCP 8.5","2051",8396,"South African Exclusive Economic Zone","200NM","South Africa","ZAF","Africa","South Africa","ZAF","Africa",2105,210500,2199242208.13261,17026567894625.1
"RCP 8.5","2051",8399,"Bouvet Exclusive Economic Zone","200NM","Bouvet","BVT","S Atlantic Ocean","Norway","NOR","Europe",3095,309500,463586355.427194,2205919597901.38
"RCP 8.5","2051",8401,"Clipperton Exclusive Economic Zone","200NM","Clipperton Island","CPT","Americas","France","FRA","Europe",983,98300,933295871.383183,5487508849492.8
"RCP 8.5","2051",8403,"Ecuadorian Exclusive Economic Zone (Galapagos)","200NM","Galapagos","ECU","Americas","Ecuador","ECU","Americas",4800,480000,4349585399.0492,28272487400550.8
"RCP 8.5","2051",8423,"Panamanian Exclusive Economic Zone","200NM","Panama","PAN","Americas","Panama","PAN","Americas",2312,231200,2190663889.08276,13709043016292.6
"RCP 8.5","2051",8424,"Costa Rican Exclusive Economic Zone","200NM","Costa Rica","CRI","Americas","Costa Rica","CRI","Americas",3963,396300,3762616010.46953,23381150811239.9
"RCP 8.5","2051",8425,"Nicaraguan Exclusive Economic Zone","200NM","Nicaragua","NIC","Americas","Nicaragua","NIC","Americas",1208,120800,1128871169.2826,7179052878047.29
"RCP 8.5","2051",8426,"Colombian Exclusive Economic Zone","200NM","Colombia","COL","Americas","Colombia","COL","Americas",775,77500,646840305.577655,4470856605299.8
"RCP 8.5","2051",8427,"Honduran Exclusive Economic Zone","200NM","Honduras","HND","Americas","Honduras","HND","Americas",1,100,632807.043293075,5539056641.78115
"RCP 8.5","2051",8428,"El Salvador Exclusive Economic Zone","200NM","El Salvador","SLV","Americas","El Salvador","SLV","Americas",949,94900,900381779.091544,5623993366385.88
"RCP 8.5","2051",8430,"Guatemalan Exclusive Economic Zone","200NM","Guatemala","GTM","Americas","Guatemala","GTM","Americas",552,55200,524088831.132774,3255368295040.87
"RCP 8.5","2051",8432,"Peruvian Exclusive Economic Zone","200NM","Peru","PER","Americas","Peru","PER","Americas",351,35100,290190559.868921,1989426265079.23
"RCP 8.5","2051",8440,"French Polynesian Exclusive Economic Zone","200NM","French Polynesia","PYF","Oceania","France","FRA","Europe",18072,1807200,17158212601.8686,103869294215211
"RCP 8.5","2051",8441,"Kiribati Exclusive Economic Zone (Line Islands)","200NM","Line Group","KIR","Oceania","Kiribati","KIR","Oceania",16504,1650400,15669496501.8393,97383024891632.3
"RCP 8.5","2051",8442,"Jarvis Island Exclusive Economic Zone","200NM","Jarvis Island","UMI","Oceania","United States","USA","Americas",3259,325900,3094212863.51759,18285289712877.4
"RCP 8.5","2051",8443,"Palmyra Atoll Exclusive Economic Zone","200NM","Palmyra Atoll","UMI","Oceania","United States","USA","Americas",3510,351000,3332521371.87688,19680595394488.9
"RCP 8.5","2051",8446,"Cook Islands Exclusive Economic Zone","200NM","Cook Islands","COK","Oceania","New Zealand","NZL","Oceania",4439,443900,4214547683.69272,25309832879908
"RCP 8.5","2051",8449,"Tokelau Exclusive Economic Zone","200NM","Tokelau","TKL","Oceania","New Zealand","NZL","Oceania",999,99900,948486851.995727,5746586509052.13
"RCP 8.5","2051",8450,"Kiribati Exclusive Economic Zone (Phoenix Islands)","200NM","Phoenix Group","KIR","Oceania","Kiribati","KIR","Oceania",7332,733200,6961266865.69837,43369826850872.7
"RCP 8.5","2051",8451,"Howland and Baker Islands Exclusive Economic Zone","200NM","Howland and Baker islands","UMI","Oceania","United States","USA","Americas",4371,437100,4149986016.08941,24391951012574.8
"RCP 8.5","2051",8452,"Johnston Atoll Exclusive Economic Zone","200NM","Johnston Atoll","UMI","Oceania","United States","USA","Americas",71,7100,67409976.4681648,376709983323.025
"RCP 8.5","2051",8455,"New Zealand Exclusive Economic Zone","200NM","New Zealand","NZL","Oceania","New Zealand","NZL","Oceania",13915,1391500,14456168015.7562,108671175725874
"RCP 8.5","2051",8456,"United States Exclusive Economic Zone","200NM","United States","USA","Americas","United States","USA","Americas",1706,170600,1519970315.65212,9392331334529.47
"RCP 8.5","2051",8463,"United States Exclusive Economic Zone (Alaska)","200NM","Alaska","USA","Americas","United States","USA","Americas",14271,1427100,6116128977.76951,35152024025780
"RCP 8.5","2051",8465,"Chilean Exclusive Economic Zone","200NM","Chile","CHL","Americas","Chile","CHL","Americas",15864,1586400,15492310592.8628,104184094897393
"RCP 8.5","2051",8466,"Argentinean Exclusive Economic Zone","200NM","Argentina","ARG","Americas","Argentina","ARG","Americas",7065,706500,6710823019.0804,41532978264717.4
"RCP 8.5","2051",8467,"Uruguayan Exclusive Economic Zone","200NM","Uruguay","URY","Americas","Uruguay","URY","Americas",39,3900,37028015.2430764,222735715612.366
"RCP 8.5","2051",8482,"Myanmar Exclusive Economic Zone","200NM","Myanmar","MMR","Asia","Myanmar","MMR","Asia",74,7400,46827721.2036875,409756140535.805
"RCP 8.5","2051",8483,"Malaysian Exclusive Economic Zone","200NM","Malaysia","MYS","Asia","Malaysia","MYS","Asia",40,4000,18588653.6798596,124657754807.195
"RCP 8.5","2051",8486,"Chinese Exclusive Economic Zone","200NM","China","CHN","Asia","China","CHN","Asia",557,55700,418553759.822244,3148809975480.79
"RCP 8.5","2051",8487,"Japanese Exclusive Economic Zone","200NM","Japan","JPN","Asia","Japan","JPN","Asia",1580,158000,976209545.982986,6100046637088.65
"RCP 8.5","2051",8488,"Kiribati Exclusive Economic Zone (Gilbert Islands)","200NM","Gilbert Islands","KIR","Oceania","Kiribati","KIR","Oceania",9803,980300,9307323934.04816,58133054777351.2
"RCP 8.5","2051",8489,"Antarctic 200NM zone beyond the coastline","200NM","Antarctica","ATA","Antarctica","Antarctica","ATA","Antarctica",1409,140900,110733023.570263,464638140070.886
"RCP 8.5","2051",8492,"Indonesian Exclusive Economic Zone","200NM","Indonesia","IDN","Asia","Indonesia","IDN","Asia",5929,592900,3649135306.41324,31298151454951.2
"RCP 8.5","2051",8493,"Canadian Exclusive Economic Zone","200NM","Canada","CAN","Americas","Canada","CAN","Americas",3372,337200,715363123.708936,3833649579567.19
"RCP 8.5","2051",21788,"Guernsey Exclusive Economic Zone","200NM","Guernsey","GGY","Europe","United Kingdom","GBR","Europe",1,100,949436.288284011,5874710865.95809
"RCP 8.5","2051",21789,"Jersey Exclusive Economic Zone","200NM","Jersey","JEY","Europe","United Kingdom","GBR","Europe",12,1200,11393235.4594081,71387211095.4971
"RCP 8.5","2051",21796,"Joint regime area Japan / Korea","Joint regime","South Korea","KOR","Asia","South Korea","KOR","Asia",5,500,3164035.21646537,26508514028.9057
"RCP 8.5","2051",22756,"Chilean Exclusive Economic Zone (San Felix and San Ambrosio islands)","200NM","Islas San Félix and San Ambrosio","CHL","Americas","Chile","CHL","Americas",2727,272700,2589112758.1505,15983430857883.7
"RCP 8.5","2051",48950,"Overlapping claim Kuril Islands: Japan / Russia","Overlapping claim","Japan","JPN","Asia","Japan","JPN","Asia",923,92300,111063383.358328,523502878019.438
"RCP 8.5","2051",48955,"Overlapping claim Liancourt Rocks: Japan / South Korea","Overlapping claim","Japan","JPN","Asia","Japan","JPN","Asia",15,1500,14241544.3242602,87891413565.3714
"RCP 8.5","2100",3293,"Belgian Exclusive Economic Zone","200NM","Belgium","BEL","Europe","Belgium","BEL","Europe",38,3800,36078578.9547924,225560789946.408
"RCP 8.5","2100",5668,"Dutch Exclusive Economic Zone","200NM","Netherlands","NLD","Europe","Netherlands","NLD","Europe",402,40200,381673387.890172,2364785061851.15
"RCP 8.5","2100",5669,"German Exclusive Economic Zone","200NM","Germany","DEU","Europe","Germany","DEU","Europe",2,200,1898872.57656802,11943828707.9162
"RCP 8.5","2100",5673,"Croatian Exclusive Economic Zone","200NM","Croatia","HRV","Europe","Croatia","HRV","Europe",232,23200,220269218.88189,1383127503486.28
"RCP 8.5","2100",5677,"French Exclusive Economic Zone","200NM","France","FRA","Europe","France","FRA","Europe",1235,123500,1232285468.4356,8566101132522.99
"RCP 8.5","2100",5679,"Greek Exclusive Economic Zone","200NM","Greece","GRC","Europe","Greece","GRC","Europe",71,7100,67409976.4681648,424347197731.025
"RCP 8.5","2100",5681,"Irish Exclusive Economic Zone","200NM","Ireland","IRL","Europe","Ireland","IRL","Europe",587,58700,559109423.229399,3435555759345.83
"RCP 8.5","2100",5682,"Italian Exclusive Economic Zone","200NM","Italy","ITA","Europe","Italy","ITA","Europe",1098,109800,1042481044.53584,6487944818173.99
"RCP 8.5","2100",5688,"Portuguese Exclusive Economic Zone","200NM","Portugal","PRT","Europe","Portugal","PRT","Europe",94,9400,89247011.098697,543450066536.061
"RCP 8.5","2100",5690,"Russian Exclusive economic Zone","200NM","Russia","RUS","Europe","Russia","RUS","Europe",1377,137700,1175748739.31972,7359333930656.23
"RCP 8.5","2100",5693,"Spanish Exclusive Economic Zone","200NM","Spain","ESP","Europe","Spain","ESP","Europe",1613,161300,1531440733.00211,9556022028958.4
"RCP 8.5","2100",5696,"United Kingdom Exclusive Economic Zone","200NM","United Kingdom","GBR","Europe","United Kingdom","GBR","Europe",1826,182600,1740180924.24909,10862524698706.5
"RCP 8.5","2100",5697,"Turkish Exclusive Economic Zone","200NM","Turkey","TUR","Asia","Turkey","TUR","Asia",56,5600,53168432.1439046,335437271709.653
