"level","species_id","species_orig","species","comm_name","type","class","order","family","genus","forage"
"species","3072","Centriscops humerosus","Centriscops humerosus","Banded yellowfish","fish","Actinopterygii","Syngnathiformes","Centriscidae","Centriscops","forage fish"
"species","3075","Centroberyx affinis","Centroberyx affinis","Redfish","fish","Actinopterygii","Beryciformes","Berycidae","Centroberyx","not forage fish"
"species","3077","Centroberyx gerrardi","Centroberyx gerrardi","Bight redfish","fish","Actinopterygii","Beryciformes","Berycidae","Centroberyx","not forage fish"
"species","3090","Centrophorus granulosus","Centrophorus granulosus","Gulper shark","fish","Elasmobranchii","Squaliformes","Centrophoridae","Centrophorus","not forage fish"
"species","3096","Centrophorus squamosus","Centrophorus squamosus","Leafscale gulper shark","fish","Elasmobranchii","Squaliformes","Centrophoridae","Centrophorus","not forage fish"
"species","3111","Centropomus undecimalis","Centropomus undecimalis","Common snook","fish","Actinopterygii","Perciformes","Centropomidae","Centropomus","not forage fish"
"species","3116","Centropristis striata","Centropristis striata","Black seabass","fish","Actinopterygii","Perciformes","Serranidae","Centropristis","not forage fish"
"species","3151","Cephalopholis argus","Cephalopholis argus","Peacock hind","fish","Actinopterygii","Perciformes","Serranidae","Cephalopholis","not forage fish"
"species","3153","Cephalopholis boenak","Cephalopholis boenak","Chocolate hind","fish","Actinopterygii","Perciformes","Serranidae","Cephalopholis","forage fish"
"species","3157","Cephalopholis fulva","Cephalopholis fulva","Coney","fish","Actinopterygii","Perciformes","Serranidae","Cephalopholis","not forage fish"
"species","3158","Cephalopholis hemistiktos","Cephalopholis hemistiktos","Yellowfin hind","fish","Actinopterygii","Perciformes","Serranidae","Cephalopholis","forage fish"
"species","3162","Cephalopholis miniata","Cephalopholis miniata","Coral hind","fish","Actinopterygii","Perciformes","Serranidae","Cephalopholis","not forage fish"
"species","3182","Cephaloscyllium isabellum","Cephaloscyllium isabellum","Draughtsboard shark","fish","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Cephaloscyllium","not forage fish"
"species","3194","Cepola macrophthalma","Cepola macrophthalma","Red bandfish","fish","Actinopterygii","Perciformes","Cepolidae","Cepola","forage fish"
"species","3205","Cerastoderma edule","Cerastoderma edule","Common edible cockle","invert","Bivalvia","Veneroida","Cardiidae","Cerastoderma","not forage fish"
"species","3260","Cetengraulis edentulus","Cetengraulis edentulus","Atlantic anchoveta","fish","Actinopterygii","Clupeiformes","Engraulidae","Cetengraulis","forage fish"
"species","3261","Cetengraulis mysticetus","Cetengraulis mysticetus","Pacific anchoveta","fish","Actinopterygii","Clupeiformes","Engraulidae","Cetengraulis","forage fish"
"species","3270","Chaceon affinis","Chaceon affinis","Deep-sea red crab","invert","Malacostraca","Decapoda","Geryonidae","Chaceon","not forage fish"
"species","3273","Chaceon quinquedens","Chaceon quinquedens","Red crab","invert","Malacostraca","Decapoda","Geryonidae","Chaceon","not forage fish"
"species","3401","Chamelea gallina","Chamelea gallina","Striped venus","invert","Bivalvia","Veneroida","Veneridae","Chamelea","not forage fish"
"species","3404","Champsocephalus gunnari","Champsocephalus gunnari","Mackerel icefish","fish","Actinopterygii","Perciformes","Channichthyidae","Champsocephalus","not forage fish"
"species","3420","Channichthys rhinoceratus","Channichthys rhinoceratus","Unicorn icefish","fish","Actinopterygii","Perciformes","Channichthyidae","Channichthys","forage fish"
"species","3423","Chanos chanos","Chanos chanos","Milkfish","fish","Actinopterygii","Gonorynchiformes","Chanidae","Chanos","not forage fish"
"species","3467","Cheilinus undulatus","Cheilinus undulatus","Humphead wrasse","fish","Actinopterygii","Perciformes","Labridae","Cheilinus","not forage fish"
"species","3512","Cheimerius nufar","Cheimerius nufar","Santer seabream","fish","Actinopterygii","Perciformes","Sparidae","Cheimerius","not forage fish"
"species","3520","Chelidonichthys capensis","Chelidonichthys capensis","Cape gurnard","fish","Actinopterygii","Scorpaeniformes","Triglidae","Chelidonichthys","not forage fish"
"species","3521","Chelidonichthys cuculus","Chelidonichthys cuculus","Red gurnard","fish","Actinopterygii","Scorpaeniformes","Triglidae","Chelidonichthys","not forage fish"
"species","3523","Chelidonichthys kumu","Chelidonichthys kumu","Bluefin gurnard","fish","Actinopterygii","Scorpaeniformes","Triglidae","Chelidonichthys","not forage fish"
"species","16679","Trigloporus lastoviza","Chelidonichthys lastoviza","Streaked gurnard","fish","Actinopterygii","Scorpaeniformes","Triglidae","Chelidonichthys","forage fish"
"species","3524","Chelidonichthys lucerna","Chelidonichthys lucerna","Tub gurnard","fish","Actinopterygii","Scorpaeniformes","Triglidae","Chelidonichthys","not forage fish"
"species","9220","Liza aurata","Chelon auratus","Golden grey mullet","fish","Actinopterygii","Mugiliformes","Mugilidae","Chelon","not forage fish"
"species","9226","Liza saliens","Chelon saliens","Leaping mullet","fish","Actinopterygii","Mugiliformes","Mugilidae","Chelon","forage fish"
"species","3581","Chimaera monstrosa","Chimaera monstrosa","Rabbit fish","fish","Holocephali","Chimaeriformes","Chimaeridae","Chimaera","not forage fish"
"species","3591","Chionoecetes opilio","Chionoecetes opilio","Queen crab","invert","Malacostraca","Decapoda","Oregoniidae","Chionoecetes","not forage fish"
"species","3595","Chirocentrus dorab","Chirocentrus dorab","Dorab wolf-herring","fish","Actinopterygii","Clupeiformes","Chirocentridae","Chirocentrus","not forage fish"
"species","3596","Chirocentrus nudus","Chirocentrus nudus","Whitefin wolf-herring","fish","Actinopterygii","Clupeiformes","Chirocentridae","Chirocentrus","forage fish"
"species","3622","Chlamys islandica","Chlamys islandica","Iceland scallop","invert","Bivalvia","Ostreoida","Pectinidae","Chlamys","not forage fish"
"species","3652","Chloroscombrus chrysurus","Chloroscombrus chrysurus","Atlantic bumper","fish","Actinopterygii","Perciformes","Carangidae","Chloroscombrus","forage fish"
"species","3653","Chloroscombrus orqueta","Chloroscombrus orqueta","Pacific bumper","fish","Actinopterygii","Perciformes","Carangidae","Chloroscombrus","forage fish"
"species","3927","Citharichthys sordidus","Citharichthys sordidus","Pacific sanddab","fish","Actinopterygii","Pleuronectiformes","Paralichthyidae","Citharichthys","forage fish"
"species","4011","Clupanodon thrissa","Clupanodon thrissa","Chinese gizzard shad","fish","Actinopterygii","Clupeiformes","Clupeidae","Clupanodon","forage fish"
"species","4012","Clupea harengus","Clupea harengus","Atlantic herring","fish","Actinopterygii","Clupeiformes","Clupeidae","Clupea","forage fish"
"species","4097","Coelorinchus chilensis","Coelorinchus chilensis","Chilean grenadier","fish","Actinopterygii","Gadiformes","Macrouridae","Coelorinchus","not forage fish"
"species","4169","Cololabis saira","Cololabis saira","Pacific saury","fish","Actinopterygii","Beloniformes","Scomberesocidae","Cololabis","forage fish"
"species","4237","Conger conger","Conger conger","European conger","fish","Actinopterygii","Anguilliformes","Congridae","Conger","not forage fish"
"species","4239","Conger myriaster","Conger myriaster","Whitespotted conger","fish","Actinopterygii","Anguilliformes","Congridae","Conger","not forage fish"
"species","4240","Conger oceanicus","Conger oceanicus","American conger","fish","Actinopterygii","Anguilliformes","Congridae","Conger","not forage fish"
"species","4242","Conger orbignianus","Conger orbignianus","Argentine conger","fish","Actinopterygii","Anguilliformes","Congridae","Conger","not forage fish"
"species","4266","Conodon nobilis","Conodon nobilis","Barred grunt","fish","Actinopterygii","Perciformes","Haemulidae","Conodon","forage fish"
"species","4407","Coregonus lavaretus","Coregonus lavaretus","European whitefish","fish","Actinopterygii","Salmoniformes","Salmonidae","Coregonus","not forage fish"
"species","4442","Coryphaena hippurus","Coryphaena hippurus","Common dolphinfish","fish","Actinopterygii","Perciformes","Coryphaenidae","Coryphaena","not forage fish"
"species","4471","Coryphaenoides rupestris","Coryphaenoides rupestris","Roundnose grenadier","fish","Actinopterygii","Gadiformes","Macrouridae","Coryphaenoides","not forage fish"
"species","4524","Cottoperca gobio","Cottoperca gobio","Channel bull blenny","fish","Actinopterygii","Perciformes","Bovichtidae","Cottoperca","not forage fish"
"species","4531","Crangon crangon","Crangon crangon","Common shrimp","invert","Malacostraca","Decapoda","Crangonidae","Crangon","not forage fish"
"species","4544","Crassostrea gigas","Crassostrea gigas","Pacific cupped oyster","invert","Bivalvia","Ostreoida","Ostreidae","Crassostrea","not forage fish"
"species","4546","Crassostrea virginica","Crassostrea virginica","American cupped oyster","invert","Bivalvia","Ostreoida","Ostreidae","Crassostrea","not forage fish"
"species","4560","Crenidens crenidens","Crenidens crenidens","Karanteen seabream","fish","Actinopterygii","Perciformes","Sparidae","Crenidens","forage fish"
"species","10283","Moolgarda seheli","Crenimugil seheli","Bluespot mullet","fish","Actinopterygii","Mugiliformes","Mugilidae","Crenimugil","not forage fish"
"species","4582","Cromileptes altivelis","Cromileptes altivelis","Humpback grouper","fish","Actinopterygii","Perciformes","Serranidae","Cromileptes","not forage fish"
"species","4668","Ctenolabrus rupestris","Ctenolabrus rupestris","Goldsinny-wrasse","fish","Actinopterygii","Perciformes","Labridae","Ctenolabrus","forage fish"
"species","4720","Cyclopterus lumpus","Cyclopterus lumpus","Lumpfish(=Lumpsucker)","fish","Actinopterygii","Scorpaeniformes","Cyclopteridae","Cyclopterus","not forage fish"
"species","4773","Cymatoceps nasutus","Cymatoceps nasutus","Black musselcracker","fish","Actinopterygii","Perciformes","Sparidae","Cymatoceps","not forage fish"
"species","4816","Cynoponticus coniceps","Cynoponticus coniceps","Red pike conger","fish","Actinopterygii","Anguilliformes","Muraenesocidae","Cynoponticus","not forage fish"
"species","4819","Cynoscion acoupa","Cynoscion acoupa","Acoupa weakfish","fish","Actinopterygii","Perciformes","Sciaenidae","Cynoscion","not forage fish"
"species","4821","Cynoscion arenarius","Cynoscion arenarius","Sand weakfish","fish","Actinopterygii","Perciformes","Sciaenidae","Cynoscion","not forage fish"
"species","4822","Cynoscion guatucupa","Cynoscion guatucupa","Stripped weakfish","fish","Actinopterygii","Perciformes","Sciaenidae","Cynoscion","not forage fish"
"species","4823","Cynoscion leiarchus","Cynoscion leiarchus","Smooth weakfish","fish","Actinopterygii","Perciformes","Sciaenidae","Cynoscion","not forage fish"
"species","4826","Cynoscion nebulosus","Cynoscion nebulosus","Spotted weakfish","fish","Actinopterygii","Perciformes","Sciaenidae","Cynoscion","not forage fish"
"species","4831","Cynoscion regalis","Cynoscion regalis","Squeteague(=Gray weakfish)","fish","Actinopterygii","Perciformes","Sciaenidae","Cynoscion","not forage fish"
"species","4835","Cynoscion striatus","Cynoscion striatus","Striped weakfish","fish","Actinopterygii","Perciformes","Sciaenidae","Cynoscion","not forage fish"
"species","4836","Cynoscion virescens","Cynoscion virescens","Green weakfish","fish","Actinopterygii","Perciformes","Sciaenidae","Cynoscion","not forage fish"
"species","4912","Cyttus traversi","Cyttus traversi","King dory","fish","Actinopterygii","Zeiformes","Cyttidae","Cyttus","not forage fish"
"species","4926","Dactylopterus volitans","Dactylopterus volitans","Flying gurnard","fish","Actinopterygii","Scorpaeniformes","Dactylopteridae","Dactylopterus","not forage fish"
"species","4943","Dalatias licha","Dalatias licha","Kitefin shark","fish","Elasmobranchii","Squaliformes","Dalatiidae","Dalatias","not forage fish"
"species","4984","Dasyatis pastinaca","Dasyatis pastinaca","Common stingray","fish","Elasmobranchii","Myliobatiformes","Dasyatidae","Dasyatis","not forage fish"
"species","5004","Decapterus macrosoma","Decapterus macrosoma","Shortfin scad","fish","Actinopterygii","Perciformes","Carangidae","Decapterus","forage fish"
"species","5005","Decapterus maruadsi","Decapterus maruadsi","Japanese scad","fish","Actinopterygii","Perciformes","Carangidae","Decapterus","forage fish"
"species","5008","Decapterus russelli","Decapterus russelli","Indian scad","fish","Actinopterygii","Perciformes","Carangidae","Decapterus","forage fish"
"species","5074","Dentex angolensis","Dentex angolensis","Angolan dentex","fish","Actinopterygii","Perciformes","Sparidae","Dentex","forage fish"
"species","5077","Dentex congoensis","Dentex congoensis","Congo dentex","fish","Actinopterygii","Perciformes","Sparidae","Dentex","not forage fish"
"species","5078","Dentex dentex","Dentex dentex","Common dentex","fish","Actinopterygii","Perciformes","Sparidae","Dentex","not forage fish"
"species","5081","Dentex macrophthalmus","Dentex macrophthalmus","Large-eye dentex","fish","Actinopterygii","Perciformes","Sparidae","Dentex","not forage fish"
"species","5124","Diagramma pictum","Diagramma pictum","Painted sweetlips","fish","Actinopterygii","Perciformes","Haemulidae","Diagramma","not forage fish"
"species","5204","Diapterus auratus","Diapterus auratus","Irish mojarra","fish","Actinopterygii","Perciformes","Gerreidae","Diapterus","forage fish"
"species","5208","Diastobranchus capensis","Diastobranchus capensis","Basketwork eel","fish","Actinopterygii","Anguilliformes","Synaphobranchidae","Diastobranchus","not forage fish"
"species","5228","Dicentrarchus labrax","Dicentrarchus labrax","European seabass","fish","Actinopterygii","Perciformes","Moronidae","Dicentrarchus","not forage fish"
"species","5229","Dicentrarchus punctatus","Dicentrarchus punctatus","Spotted seabass","fish","Actinopterygii","Perciformes","Moronidae","Dicentrarchus","not forage fish"
"species","5235","Dicologlossa cuneata","Dicologlossa cuneata","Wedge sole","fish","Actinopterygii","Pleuronectiformes","Soleidae","Dicologlossa","forage fish"
"species","5323","Diplodus annularis","Diplodus annularis","Annular seabream","fish","Actinopterygii","Perciformes","Sparidae","Diplodus","forage fish"
"species","5332","Diplodus vulgaris","Diplodus vulgaris","Common two-banded seabream","fish","Actinopterygii","Perciformes","Sparidae","Diplodus","not forage fish"
"species","5360","Dipturus batis","Dipturus batis","Common skate","fish","Elasmobranchii","Rajiformes","Rajidae","Dipturus","not forage fish"
"species","5370","Dipturus innominatus","Dipturus innominatus","New Zealand smooth skate","fish","Elasmobranchii","Rajiformes","Rajidae","Dipturus","not forage fish"
"species","5379","Dipturus oxyrinchus","Dipturus oxyrinchus","Longnosed skate","fish","Elasmobranchii","Rajiformes","Rajidae","Dipturus","not forage fish"
"species","5411","Dissostichus eleginoides","Dissostichus eleginoides","Patagonian toothfish","fish","Actinopterygii","Perciformes","Nototheniidae","Dissostichus","not forage fish"
"species","5412","Dissostichus mawsoni","Dissostichus mawsoni","Antarctic toothfish","fish","Actinopterygii","Perciformes","Nototheniidae","Dissostichus","not forage fish"
"species","5475","Doryteuthis pealeii","Doryteuthis pealeii","Longfin inshore squid","invert","Cephalopoda","Teuthida","Loliginidae","Doryteuthis","not forage fish"
"species","5478","Dosidicus gigas","Dosidicus gigas","Jumbo flying squid","invert","Cephalopoda","Teuthida","Ommastrephidae","Dosidicus","not forage fish"
"species","5492","Drepane africana","Drepane africana","African sicklefish","fish","Actinopterygii","Perciformes","Drepaneidae","Drepane","forage fish"
"species","5494","Drepane punctata","Drepane punctata","Spotted sicklefish","fish","Actinopterygii","Perciformes","Drepaneidae","Drepane","not forage fish"
"species","5520","Dussumieria acuta","Dussumieria acuta","Rainbow sardine","fish","Actinopterygii","Clupeiformes","Dussumieriidae","Dussumieria","forage fish"
"species","5521","Dussumieria elopsoides","Dussumieria elopsoides","Slender rainbow sardine","fish","Actinopterygii","Clupeiformes","Dussumieriidae","Dussumieria","forage fish"
"species","5672","Elagatis bipinnulata","Elagatis bipinnulata","Rainbow runner","fish","Actinopterygii","Perciformes","Carangidae","Elagatis","not forage fish"
"species","5685","Eledone cirrhosa","Eledone cirrhosa","Horned octopus","invert","Cephalopoda","Octopoda","Octopodidae","Eledone","not forage fish"
"species","5688","Eleginops maclovinus","Eleginops maclovinus","Patagonian blennie","fish","Actinopterygii","Perciformes","Eleginopsidae","Eleginops","not forage fish"
"species","5689","Eleginus gracilis","Eleginus gracilis","Saffron cod","fish","Actinopterygii","Gadiformes","Gadidae","Eleginus","not forage fish"
"species","5702","Eleutheronema tetradactylum","Eleutheronema tetradactylum","Fourfinger threadfin","fish","Actinopterygii","Perciformes","Polynemidae","Eleutheronema","not forage fish"
"species","5708","Elops lacerta","Elops lacerta","West African ladyfish","fish","Actinopterygii","Elopiformes","Elopidae","Elops","not forage fish"
"species","5710","Elops saurus","Elops saurus","Ladyfish","fish","Actinopterygii","Elopiformes","Elopidae","Elops","not forage fish"
"species","5756","Encrasicholina punctifer","Encrasicholina punctifer","Buccaneer anchovy","fish","Actinopterygii","Clupeiformes","Engraulidae","Encrasicholina","forage fish"
"species","5768","Engraulis anchoita","Engraulis anchoita","Argentine anchovy","fish","Actinopterygii","Clupeiformes","Engraulidae","Engraulis","forage fish"
"species","5771","Engraulis encrasicolus","Engraulis encrasicolus","European anchovy","fish","Actinopterygii","Clupeiformes","Engraulidae","Engraulis","forage fish"
"species","5773","Engraulis japonicus","Engraulis japonicus","Japanese anchovy","fish","Actinopterygii","Clupeiformes","Engraulidae","Engraulis","forage fish"
"species","5774","Engraulis mordax","Engraulis mordax","Californian anchovy","fish","Actinopterygii","Clupeiformes","Engraulidae","Engraulis","forage fish"
"species","5775","Engraulis ringens","Engraulis ringens","Anchoveta(=Peruvian anchovy)","fish","Actinopterygii","Clupeiformes","Engraulidae","Engraulis","forage fish"
"species","5846","Ensis directus","Ensis directus","Atl.jackknife(=Atl.razor clam)","invert","Bivalvia","Veneroida","Pharidae","Ensis","not forage fish"
"species","5874","Eopsetta jordani","Eopsetta jordani","Petrale sole","fish","Actinopterygii","Pleuronectiformes","Pleuronectidae","Eopsetta","not forage fish"
"species","5898","Epigonus telescopus","Epigonus telescopus","Black cardinal fish","fish","Actinopterygii","Perciformes","Epigonidae","Epigonus","not forage fish"
"species","5904","Epinephelus aeneus","Epinephelus aeneus","White grouper","fish","Actinopterygii","Perciformes","Serranidae","Epinephelus","not forage fish"
"species","5910","Epinephelus areolatus","Epinephelus areolatus","Areolate grouper","fish","Actinopterygii","Perciformes","Serranidae","Epinephelus","not forage fish"
"species","5916","Epinephelus chlorostigma","Epinephelus chlorostigma","Brownspotted grouper","fish","Actinopterygii","Perciformes","Serranidae","Epinephelus","not forage fish"
"species","5931","Epinephelus fuscoguttatus","Epinephelus fuscoguttatus","Brown-marbled grouper","fish","Actinopterygii","Perciformes","Serranidae","Epinephelus","not forage fish"
"species","5932","Epinephelus goreensis","Epinephelus goreensis","Dungat grouper","fish","Actinopterygii","Perciformes","Serranidae","Epinephelus","not forage fish"
"species","5946","Epinephelus marginatus","Epinephelus marginatus","Dusky grouper","fish","Actinopterygii","Perciformes","Serranidae","Epinephelus","not forage fish"
"species","5948","Epinephelus merra","Epinephelus merra","Honeycomb grouper","fish","Actinopterygii","Perciformes","Serranidae","Epinephelus","forage fish"
"species","5950","Epinephelus morio","Epinephelus morio","Red grouper","fish","Actinopterygii","Perciformes","Serranidae","Epinephelus","not forage fish"
"species","5951","Epinephelus morrhua","Epinephelus morrhua","Comet grouper","fish","Actinopterygii","Perciformes","Serranidae","Epinephelus","not forage fish"
"species","5955","Epinephelus polylepis","Epinephelus polylepis","Smallscaled grouper","fish","Actinopterygii","Perciformes","Serranidae","Epinephelus","not forage fish"
"species","5965","Epinephelus striatus","Epinephelus striatus","Nassau grouper","fish","Actinopterygii","Perciformes","Serranidae","Epinephelus","not forage fish"
"species","5966","Epinephelus summana","Epinephelus summana","Summan grouper","fish","Actinopterygii","Perciformes","Serranidae","Epinephelus","not forage fish"
"species","5967","Epinephelus tauvina","Epinephelus tauvina","Greasy grouper","fish","Actinopterygii","Perciformes","Serranidae","Epinephelus","not forage fish"
"species","6006","Eptatretus cirrhatus","Eptatretus cirrhatus","Broadgilled hagfish","fish","Myxini","Myxiniformes","Myxinidae","Eptatretus","not forage fish"
"species","6052","Erimacrus isenbeckii","Erimacrus isenbeckii","Hair crab","invert","Malacostraca","Decapoda","Cheiragonidae","Erimacrus","not forage fish"
"species","6097","Ethmalosa fimbriata","Ethmalosa fimbriata","Bonga shad","fish","Actinopterygii","Clupeiformes","Clupeidae","Ethmalosa","forage fish"
"species","6098","Ethmidium maculatum","Ethmidium maculatum","Pacific menhaden","fish","Actinopterygii","Clupeiformes","Clupeidae","Ethmidium","forage fish"
"species","6123","Etmopterus spinax","Etmopterus spinax","Velvet belly","fish","Elasmobranchii","Squaliformes","Etmopteridae","Etmopterus","forage fish"
"species","6130","Etrumeus whiteheadi","Etrumeus whiteheadi","Whitehead's round herring","fish","Actinopterygii","Clupeiformes","Dussumieriidae","Etrumeus","forage fish"
"species","6388","Euthynnus affinis","Euthynnus affinis","Kawakawa","fish","Actinopterygii","Perciformes","Scombridae","Euthynnus","not forage fish"
"species","6389","Euthynnus alletteratus","Euthynnus alletteratus","Little tunny(=Atl.black skipj)","fish","Actinopterygii","Perciformes","Scombridae","Euthynnus","not forage fish"
"species","6390","Euthynnus lineatus","Euthynnus lineatus","Black skipjack","fish","Actinopterygii","Perciformes","Scombridae","Euthynnus","not forage fish"
"species","6392","Eutrigla gurnardus","Eutrigla gurnardus","Grey gurnard","fish","Actinopterygii","Scorpaeniformes","Triglidae","Eutrigla","forage fish"
"species","6469","Farfantepenaeus aztecus","Farfantepenaeus aztecus","Brown shrimp","invert","Malacostraca","Decapoda","Penaeidae","Farfantepenaeus","not forage fish"
"species","6470","Farfantepenaeus brevirostris","Farfantepenaeus brevirostris","Crystal shrimp","invert","Malacostraca","Decapoda","Penaeidae","Farfantepenaeus","not forage fish"
"species","6472","Farfantepenaeus duorarum","Farfantepenaeus duorarum","Pink shrimp ","invert","Malacostraca","Decapoda","Penaeidae","Farfantepenaeus","not forage fish"
"species","6473","Farfantepenaeus notialis","Farfantepenaeus notialis","Southern pink shrimp","invert","Malacostraca","Decapoda","Penaeidae","Farfantepenaeus","not forage fish"
"species","6527","Fenneropenaeus chinensis","Fenneropenaeus chinensis","Fleshy prawn","invert","Malacostraca","Decapoda","Penaeidae","Fenneropenaeus",NA
"species","6529","Fenneropenaeus penicillatus","Fenneropenaeus penicillatus","Redtail prawn","invert","Malacostraca","Decapoda","Penaeidae","Fenneropenaeus",NA
"species","6580","Fistularia corneta","Fistularia corneta","Pacific cornetfish","fish","Actinopterygii","Syngnathiformes","Fistulariidae","Fistularia","forage fish"
"species","6712","Gadiculus argenteus","Gadiculus argenteus","Silvery pout","fish","Actinopterygii","Gadiformes","Gadidae","Gadiculus","forage fish"
"species","16410","Theragra chalcogramma","Gadus chalcogrammus","Alaska pollock(=Walleye poll.)","fish","Actinopterygii","Gadiformes","Gadidae","Gadus","not forage fish"
"species","6745","Gadus macrocephalus","Gadus macrocephalus","Pacific cod","fish","Actinopterygii","Gadiformes","Gadidae","Gadus","not forage fish"
"species","6747","Gadus ogac","Gadus macrocephalus","Greenland cod","fish","Actinopterygii","Gadiformes","Gadidae","Gadus","not forage fish"
"species","6746","Gadus morhua","Gadus morhua","Atlantic cod","fish","Actinopterygii","Gadiformes","Gadidae","Gadus","not forage fish"
"species","6782","Galeocerdo cuvier","Galeocerdo cuvier","Tiger shark","fish","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Galeocerdo","not forage fish"
"species","6784","Galeoides decadactylus","Galeoides decadactylus","Lesser African threadfin","fish","Actinopterygii","Perciformes","Polynemidae","Galeoides","not forage fish"
"species","6787","Galeorhinus galeus","Galeorhinus galeus","Tope shark","fish","Elasmobranchii","Carcharhiniformes","Triakidae","Galeorhinus","not forage fish"
"species","6792","Galeus melastomus","Galeus melastomus","Blackmouth catshark","fish","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Galeus","not forage fish"
"species","6811","Gasterochisma melampus","Gasterochisma melampus","Butterfly kingfish","fish","Actinopterygii","Perciformes","Scombridae","Gasterochisma","not forage fish"
"species","6870","Genyonemus lineatus","Genyonemus lineatus","White croaker","fish","Actinopterygii","Perciformes","Sciaenidae","Genyonemus","forage fish"
"species","6871","Genypterus blacodes","Genypterus blacodes","Pink cusk-eel","fish","Actinopterygii","Ophidiiformes","Ophidiidae","Genypterus","not forage fish"
"species","6873","Genypterus capensis","Genypterus capensis","Kingklip","fish","Actinopterygii","Ophidiiformes","Ophidiidae","Genypterus","not forage fish"
"species","6875","Genypterus maculatus","Genypterus maculatus","Black cusk-eel","fish","Actinopterygii","Ophidiiformes","Ophidiidae","Genypterus","not forage fish"
"species","6890","Gerres nigri","Gerres nigri","Guinean striped mojarra","fish","Actinopterygii","Perciformes","Gerreidae","Gerres","forage fish"
"species","6891","Gerres oblongus","Gerres oblongus","Slender silver-biddy","fish","Actinopterygii","Perciformes","Gerreidae","Gerres","forage fish"
"species","6892","Gerres oyena","Gerres oyena","Common silver-biddy","fish","Actinopterygii","Perciformes","Gerreidae","Gerres","forage fish"
"species","6922","Ginglymostoma cirratum","Ginglymostoma cirratum","Nurse shark","fish","Elasmobranchii","Orectolobiformes","Ginglymostomatidae","Ginglymostoma","not forage fish"
"species","6936","Girella tricuspidata","Girella tricuspidata","Parore","fish","Actinopterygii","Perciformes","Kyphosidae","Girella","not forage fish"
"species","6975","Glycymeris glycymeris","Glycymeris glycymeris","Common European bittersweet","invert","Bivalvia","Arcoida","Glycymerididae","Glycymeris","not forage fish"
"species","6996","Glyptocephalus cynoglossus","Glyptocephalus cynoglossus","Witch flounder","fish","Actinopterygii","Pleuronectiformes","Pleuronectidae","Glyptocephalus","not forage fish"
"species","6998","Glyptocephalus zachirus","Glyptocephalus zachirus","Rex sole","fish","Actinopterygii","Pleuronectiformes","Pleuronectidae","Glyptocephalus","not forage fish"
"species","7173","Grammoplites suppositus","Grammoplites suppositus","Spotfin flathead","fish","Actinopterygii","Scorpaeniformes","Platycephalidae","Grammoplites","forage fish"
"species","7241","Gymnosarda unicolor","Gymnosarda unicolor","Dogtooth tuna","fish","Actinopterygii","Perciformes","Scombridae","Gymnosarda","not forage fish"
"species","7325","Gymnura altavela","Gymnura altavela","Spiny butterfly ray","fish","Elasmobranchii","Myliobatiformes","Gymnuridae","Gymnura","not forage fish"
"species","7350","Haemulon plumierii","Haemulon plumierii","White grunt","fish","Actinopterygii","Perciformes","Haemulidae","Haemulon","not forage fish"
"species","7483","Haliotis rubra","Haliotis rubra","Blacklip abalone","invert","Gastropoda","Patellogastropoda","Haliotidae","Haliotis","not forage fish"
"species","7484","Haliotis tuberculata","Haliotis tuberculata","Tuberculate abalone","invert","Gastropoda","Patellogastropoda","Haliotidae","Haliotis","not forage fish"
"species","7562","Harpadon nehereus","Harpadon nehereus","Bombay-duck","fish","Actinopterygii","Aulopiformes","Synodontidae","Harpadon","forage fish"
"species","7617","Helicolenus dactylopterus","Helicolenus dactylopterus","Blackbelly rosefish","fish","Actinopterygii","Scorpaeniformes","Sebastidae","Helicolenus","not forage fish"
"species","7660","Hemiramphus balao","Hemiramphus balao","Balao halfbeak","fish","Actinopterygii","Beloniformes","Hemiramphidae","Hemiramphus","forage fish"
"species","7661","Hemiramphus brasiliensis","Hemiramphus brasiliensis","Ballyhoo halfbeak","fish","Actinopterygii","Beloniformes","Hemiramphidae","Hemiramphus","forage fish"
"species","7704","Herklotsichthys quadrimaculatus","Herklotsichthys quadrimaculatus","Bluestripe herring","fish","Actinopterygii","Clupeiformes","Clupeidae","Herklotsichthys","forage fish"
"species","7785","Hexagrammos decagrammus","Hexagrammos decagrammus","Kelp greenling","fish","Actinopterygii","Scorpaeniformes","Hexagrammidae","Hexagrammos","not forage fish"
"species","7789","Hexanchus griseus","Hexanchus griseus","Bluntnose sixgill shark","fish","Elasmobranchii","Hexanchiformes","Hexanchidae","Hexanchus","not forage fish"
"species","7794","Hilsa kelee","Hilsa kelee","Kelee shad","fish","Actinopterygii","Clupeiformes","Clupeidae","Hilsa","forage fish"
"species","7863","Hippoglossoides elassodon","Hippoglossoides elassodon","Flathead sole","fish","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossoides","not forage fish"
"species","7864","Hippoglossoides platessoides","Hippoglossoides platessoides","Amer. plaice(=Long rough dab)","fish","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossoides","not forage fish"
"species","7866","Hippoglossus hippoglossus","Hippoglossus hippoglossus","Atlantic halibut","fish","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus","not forage fish"
