Mapping parameters for Diplodus sargus (White seabream)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 27 |  34 |  37 |  47 |  51,
Bounding Box (NSWE): ,48,-36,-18,42

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,0,50,50
Temperature (°C),1,13.76,16.82,22.66,27.21
Salinity (psu),1,16.33,34.71,38.71,39.25
Primary Production (mgC·m-3·day-1) ,1,0.08,0.48,38.27,139.39
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,37.5,183.67,250.05,309.22
Distance to Land (km),0,0,5,79,594
 

Map data (HSPEC) for predicted occurrences (n = 1282): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
Diplodus,sargus,46.25,-1.25,7400:361:1,0.30
Diplodus,sargus,20.25,-17.25,7201:207:1,0.28
Diplodus,sargus,20.25,-16.75,7201:206:2,0.32
Diplodus,sargus,13.75,-16.25,7101:236:3,0.39
Diplodus,sargus,13.25,-16.75,7101:236:2,0.37
Diplodus,sargus,13.25,-16.25,7101:236:1,0.32
Diplodus,sargus,13.75,-15.75,7101:235:4,0.38
Diplodus,sargus,13.25,-15.75,7101:235:2,0.31
Diplodus,sargus,12.75,-17.75,7101:227:4,0.39
Diplodus,sargus,12.25,-17.25,7101:227:1,0.36
Diplodus,sargus,12.75,-16.75,7101:226:4,0.30
Diplodus,sargus,12.75,-16.25,7101:226:3,0.24
Diplodus,sargus,12.25,-16.75,7101:226:2,0.21
Diplodus,sargus,11.75,-17.25,7101:217:3,0.30
Diplodus,sargus,11.25,-17.25,7101:217:1,0.26
Diplodus,sargus,10.75,-16.75,7101:206:4,0.20
Diplodus,sargus,12.25,-14.75,7101:124:2,0.20
Diplodus,sargus,-7.75,-14.25,5001:374:3,0.24
Diplodus,sargus,-32.75,18.25,3301:228:3,0.36
Diplodus,sargus,-32.25,18.25,3301:228:1,0.23
Diplodus,sargus,-31.75,18.25,3301:218:3,0.33
Diplodus,sargus,-31.25,18.25,3301:218:1,0.36
Diplodus,sargus,-31.75,17.75,3301:217:4,0.34
Diplodus,sargus,-31.25,17.75,3301:217:2,0.29
Diplodus,sargus,-30.75,17.75,3301:207:4,0.30
Diplodus,sargus,-30.75,17.25,3301:207:3,0.33
Diplodus,sargus,-30.25,17.25,3301:207:1,0.24
Diplodus,sargus,-22.25,40.25,3204:120:1,0.22
Diplodus,sargus,-25.25,35.25,3203:455:1,0.38
Diplodus,sargus,-24.25,35.75,3203:245:2,0.32
Diplodus,sargus,-23.75,35.75,3203:235:4,0.30
Diplodus,sargus,-23.75,35.25,3203:235:3,0.38
Diplodus,sargus,-23.25,35.75,3203:235:2,0.28
Diplodus,sargus,-23.25,35.25,3203:235:1,0.34
Diplodus,sargus,-22.75,35.75,3203:225:4,0.25
Diplodus,sargus,-22.25,35.75,3203:225:2,0.22
Diplodus,sargus,-22.25,35.25,3203:225:1,0.27
Diplodus,sargus,-21.75,35.75,3203:215:4,0.20
Diplodus,sargus,-21.75,35.25,3203:215:3,0.24
Diplodus,sargus,-21.25,35.25,3203:215:1,0.22
Diplodus,sargus,-29.75,17.25,3201:497:3,0.24
Diplodus,sargus,-29.25,17.25,3201:497:1,0.25
Diplodus,sargus,-27.75,15.25,3201:475:3,0.28
Diplodus,sargus,-21.75,14.25,3201:114:3,0.23
Diplodus,sargus,-21.75,13.75,3201:113:4,0.28
Diplodus,sargus,-21.25,13.75,3201:113:2,0.30
Diplodus,sargus,-20.75,13.75,3201:103:4,0.38
Diplodus,sargus,-20.75,13.25,3201:103:3,0.38
Diplodus,sargus,-7.25,12.75,3001:372:2,0.37
Diplodus,sargus,-7.25,12.25,3001:372:1,0.30
Diplodus,sargus,-6.75,12.75,3001:362:4,0.29
Diplodus,sargus,-6.25,12.75,3001:362:2,0.26
Diplodus,sargus,-5.75,12.75,3001:352:4,0.23
Diplodus,sargus,-4.25,11.25,3001:141:1,0.21
Diplodus,sargus,-4.25,10.75,3001:140:2,0.21
Diplodus,sargus,-3.75,10.75,3001:130:4,0.26
Diplodus,sargus,-3.25,10.25,3001:130:1,0.28
Diplodus,sargus,-2.75,10.25,3001:120:3,0.20
Diplodus,sargus,-3.25,9.75,3000:239:2,0.25
Diplodus,sargus,-2.75,9.75,3000:229:4,0.26
Diplodus,sargus,-2.75,9.25,3000:229:3,0.24
Diplodus,sargus,-2.25,9.75,3000:229:2,0.21
Diplodus,sargus,-2.25,9.25,3000:229:1,0.24
Diplodus,sargus,-1.75,9.25,3000:219:3,0.20
Diplodus,sargus,40.75,40.25,1404:100:3,0.22
Diplodus,sargus,41.25,36.25,1403:216:1,0.21
Diplodus,sargus,40.75,38.75,1403:208:4,0.26
Diplodus,sargus,40.75,38.25,1403:208:3,0.26
Diplodus,sargus,42.25,27.25,1402:227:1,0.21
Diplodus,sargus,41.25,28.25,1402:218:1,0.20
Diplodus,sargus,41.25,27.75,1402:217:2,0.27
Diplodus,sargus,40.75,29.75,1402:209:4,0.21
Diplodus,sargus,40.75,29.25,1402:209:3,0.32
Diplodus,sargus,40.75,28.75,1402:208:4,0.24
Diplodus,sargus,40.75,28.25,1402:208:3,0.32
Diplodus,sargus,44.75,12.25,1401:142:3,0.32
Diplodus,sargus,36.25,35.25,1303:465:1,0.25
Diplodus,sargus,35.75,35.75,1303:455:4,0.27
Diplodus,sargus,35.25,35.75,1303:455:2,0.23
Diplodus,sargus,36.75,34.75,1303:364:4,0.22
Diplodus,sargus,36.25,33.25,1303:363:1,0.21
Diplodus,sargus,36.25,32.75,1303:362:2,0.20
Diplodus,sargus,34.75,35.75,1303:245:4,0.23
Diplodus,sargus,32.25,30.75,1303:120:2,0.33
Diplodus,sargus,37.25,27.25,1302:477:1,0.26
Diplodus,sargus,37.25,26.75,1302:476:2,0.31
Diplodus,sargus,36.25,27.25,1302:467:1,0.20
Diplodus,sargus,36.75,26.75,1302:466:4,0.29
Diplodus,sargus,35.75,27.25,1302:457:3,0.23
Diplodus,sargus,35.25,27.25,1302:457:1,0.27
Diplodus,sargus,28.25,35.25,1203:485:1,0.36
Diplodus,sargus,27.75,35.75,1203:475:4,0.25
Diplodus,sargus,28.25,34.75,1203:384:2,0.35
Diplodus,sargus,28.25,34.25,1203:384:1,0.22
Diplodus,sargus,27.75,34.75,1203:374:4,0.22
Diplodus,sargus,27.75,34.25,1203:374:3,0.25
