Mapping parameters for Acanthopagrus latus (Yellowfin seabream)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. "

Map type: Team reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  61 ,
Bounding Box (NSWE): ,34,15,105,137

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,5,26,50
Temperature (°C),1,17.5,23.57,26.42,30.62
Salinity (psu),1,32.45,33.52,34.52,35.02
Primary Production,1,429,499,1488,2163
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,2,8,97,269
 

Map data (HSPEC) for predicted occurrences (n = 3221): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Acanthopagrus,latus,5.75,120.25,1012:350:3,0.02,1,0.019999999999996,1,1,1,1
Acanthopagrus,latus,5.75,120.75,1012:350:4,0.02,1,0.019999999999996,1,1,1,1
Acanthopagrus,latus,6.25,120.25,1012:360:1,0.16,1,0.16,1,1,1,1
Acanthopagrus,latus,6.25,120.75,1012:360:2,0.16,1,0.16,1,1,1,1
Acanthopagrus,latus,6.75,120.75,1012:360:4,0.16,1,0.16,1,1,1,1
Acanthopagrus,latus,6.25,121.25,1012:361:1,0.16,1,0.16,1,1,1,1
Acanthopagrus,latus,6.25,121.75,1012:361:2,0.15,1,0.16,1,0.95938104448743,1,1
Acanthopagrus,latus,6.75,121.25,1012:361:3,0.16,1,0.16,1,1,1,1
Acanthopagrus,latus,6.75,121.75,1012:361:4,0.16,1,0.16,1,1,1,1
Acanthopagrus,latus,6.25,122.25,1012:362:1,0.18,1,0.18,1,1,1,1
Acanthopagrus,latus,6.75,122.25,1012:362:3,0.18,1,0.18,1,1,1,1
Acanthopagrus,latus,6.25,124.25,1012:364:1,0.09,1,0.12,1,0.74274661508704,1,1
Acanthopagrus,latus,6.25,124.75,1012:364:2,0.07,1,0.12,1,0.6247582205029,1,1
Acanthopagrus,latus,6.75,124.25,1012:364:3,0.08,1,0.12,1,0.65183752417795,1,1
Acanthopagrus,latus,5.25,125.25,1012:455:1,0.06,1,0.1,1,0.57833655705996,1,1
Acanthopagrus,latus,5.25,125.75,1012:455:2,0.06,1,0.1,1,0.55512572533849,1,1
Acanthopagrus,latus,5.75,125.25,1012:455:3,0.07,1,0.1,1,0.68085106382979,1,1
Acanthopagrus,latus,5.75,125.75,1012:455:4,0.06,1,0.1,1,0.58800773694391,1,1
Acanthopagrus,latus,5.75,126.75,1012:456:4,0.13,1,0.2,1,0.64796905222437,1,1
Acanthopagrus,latus,6.25,125.25,1012:465:1,0.05,1,0.079999999999998,1,0.60928433268859,1,1
Acanthopagrus,latus,6.25,125.75,1012:465:2,0.06,1,0.079999999999998,1,0.74081237911025,1,1
Acanthopagrus,latus,6.75,125.25,1012:465:3,0.04,1,0.079999999999998,1,0.52611218568665,1,1
Acanthopagrus,latus,6.75,125.75,1012:465:4,0.07,1,0.079999999999998,1,0.88781431334623,1,1
Acanthopagrus,latus,6.25,126.25,1012:466:1,0.10,1,0.14,1,0.68471953578337,1,1
Acanthopagrus,latus,6.75,126.25,1012:466:3,0.08,1,0.14,1,0.59187620889749,1,1
Acanthopagrus,latus,7.25,125.75,1012:475:2,0.09,1,0.16,1,0.53384912959381,1,1
Acanthopagrus,latus,7.25,126.25,1012:476:1,0.06,1,0.12,1,0.52998065764023,1,1
Acanthopagrus,latus,7.25,126.75,1012:476:2,0.04,1,0.12,1,0.34429400386847,1,1
Acanthopagrus,latus,7.75,126.25,1012:476:3,0.07,1,0.12,1,0.54932301740812,1,1
Acanthopagrus,latus,7.75,126.75,1012:476:4,0.04,1,0.12,1,0.33268858800774,1,1
Acanthopagrus,latus,8.75,125.25,1012:485:3,0.12,1,0.24,1,0.48549323017408,1,1
Acanthopagrus,latus,8.25,126.25,1012:486:1,0.05,1,0.1,1,0.54545454545455,1,1
Acanthopagrus,latus,8.25,126.75,1012:486:2,0.03,1,0.1,1,0.34042553191489,1,1
Acanthopagrus,latus,8.75,126.25,1012:486:3,0.05,1,0.1,1,0.50870406189555,1,1
Acanthopagrus,latus,9.25,126.25,1012:496:1,0.12,1,0.22,1,0.52998065764023,1,1
Acanthopagrus,latus,9.75,126.25,1012:496:3,0.14,1,0.22,1,0.642166344294,1,1
Acanthopagrus,latus,7.25,134.25,1013:374:1,0.02,1,0.019999999999996,1,0.81237911025145,1,1
Acanthopagrus,latus,7.25,134.75,1013:374:2,0.01,1,0.019999999999996,1,0.3926499032882,1,1
Acanthopagrus,latus,7.75,134.25,1013:374:3,0.02,1,0.019999999999996,1,0.76015473887814,1,1
Acanthopagrus,latus,7.75,134.75,1013:374:4,0.01,1,0.019999999999996,1,0.49903288201161,1,1
Acanthopagrus,latus,8.25,134.75,1013:384:2,0.05,1,0.1,1,0.51257253384913,1,1
Acanthopagrus,latus,8.25,137.25,1013:487:1,0.03,1,0.059999999999995,1,0.4294003868472,1,1
Acanthopagrus,latus,8.25,137.75,1013:487:2,0.03,1,0.059999999999995,1,0.42166344294004,1,1
Acanthopagrus,latus,8.75,137.25,1013:487:3,0.03,1,0.059999999999995,1,0.44100580270793,1,1
Acanthopagrus,latus,8.75,137.75,1013:487:4,0.02,1,0.059999999999995,1,0.41392649903288,1,1
Acanthopagrus,latus,9.25,138.25,1013:498:1,0.08,1,0.2,1,0.3926499032882,1,1
Acanthopagrus,latus,9.75,138.25,1013:498:3,0.08,1,0.2,1,0.37717601547389,1,1
Acanthopagrus,latus,9.75,139.75,1013:499:4,0.07,1,0.18,1,0.37911025145068,1,1
Acanthopagrus,latus,8.25,147.25,1014:487:1,0.01,1,0.019999999999996,1,0.44100580270793,1,1
Acanthopagrus,latus,8.25,147.75,1014:487:2,0.01,1,0.019999999999996,1,0.46615087040619,1,1
