Mapping parameters for Crassostrea virginica (American cupped oyster)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO
FAOAreas: 21 |  31 |  37 |  41,
Bounding Box (NSWE): ,,,,

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Crassostrea,virginica,41.25,19.25,1401:219:1,0.10
Crassostrea,virginica,42.25,15.75,1401:225:2,0.13
Crassostrea,virginica,42.75,15.25,1401:225:3,0.14
Crassostrea,virginica,42.75,15.75,1401:225:4,0.13
Crassostrea,virginica,42.25,16.25,1401:226:1,0.13
Crassostrea,virginica,42.75,16.25,1401:226:3,0.10
Crassostrea,virginica,42.75,16.75,1401:226:4,0.06
Crassostrea,virginica,42.75,17.25,1401:227:3,0.05
Crassostrea,virginica,42.75,17.75,1401:227:4,0.05
Crassostrea,virginica,42.25,18.25,1401:228:1,0.04
Crassostrea,virginica,42.25,18.75,1401:228:2,0.12
Crassostrea,virginica,42.75,18.75,1401:228:4,0.09
Crassostrea,virginica,43.25,15.25,1401:235:1,0.13
Crassostrea,virginica,43.25,15.75,1401:235:2,0.12
Crassostrea,virginica,43.75,15.75,1401:235:4,0.17
Crassostrea,virginica,43.25,16.25,1401:236:1,0.10
Crassostrea,virginica,43.25,16.75,1401:236:2,0.07
Crassostrea,virginica,43.75,16.75,1401:236:4,0.08
Crassostrea,virginica,44.25,15.75,1401:245:2,0.08
Crassostrea,virginica,44.75,15.25,1401:245:3,0.11
Crassostrea,virginica,45.75,12.25,1401:352:3,0.02
Crassostrea,virginica,41.25,28.75,1402:218:2,0.11
Crassostrea,virginica,42.25,27.25,1402:227:1,0.03
Crassostrea,virginica,41.25,31.75,1403:111:2,0.11
Crassostrea,virginica,41.75,32.75,1403:112:4,0.05
Crassostrea,virginica,41.75,33.25,1403:113:3,0.08
Crassostrea,virginica,41.75,34.25,1403:114:3,0.09
Crassostrea,virginica,41.75,34.75,1403:114:4,0.05
Crassostrea,virginica,41.25,36.25,1403:216:1,0.15
Crassostrea,virginica,41.25,36.75,1403:216:2,0.09
Crassostrea,virginica,40.75,40.25,1404:100:3,0.19
Crassostrea,virginica,41.25,41.25,1404:111:1,0.04
Crassostrea,virginica,41.75,41.75,1404:111:4,0.11
Crassostrea,virginica,42.25,41.75,1404:121:2,0.09
Crassostrea,virginica,42.75,41.75,1404:121:4,0.08
Crassostrea,virginica,-1.75,-38.75,5003:218:4,0.10
Crassostrea,virginica,-3.75,-35.75,5003:235:4,0.04
Crassostrea,virginica,-8.25,-34.25,5003:384:1,0.17
Crassostrea,virginica,-2.75,-43.25,5004:123:3,0.09
Crassostrea,virginica,-2.25,-44.75,5004:124:2,0.18
Crassostrea,virginica,-3.25,-44.75,5004:134:2,0.19
Crassostrea,virginica,-0.75,-48.75,5004:208:4,0.08
Crassostrea,virginica,-1.25,-48.25,5004:218:1,0.18
Crassostrea,virginica,-1.25,-48.75,5004:218:2,0.08
Crassostrea,virginica,-1.75,-48.25,5004:218:3,0.02
Crassostrea,virginica,-1.75,-48.75,5004:218:4,0.06
Crassostrea,virginica,-1.75,-49.25,5004:219:3,0.01
Crassostrea,virginica,-13.75,-39.25,5103:239:3,0.09
Crassostrea,virginica,-14.25,-39.25,5103:249:1,0.17
Crassostrea,virginica,-15.25,-39.25,5103:459:1,0.16
Crassostrea,virginica,-17.75,-35.75,5103:475:4,0.18
Crassostrea,virginica,-20.75,-29.75,5202:209:4,0.08
Crassostrea,virginica,-20.25,-30.75,5203:100:2,0.08
Crassostrea,virginica,-20.25,-34.75,5203:104:2,0.05
Crassostrea,virginica,-20.75,-34.75,5203:104:4,0.11
Crassostrea,virginica,-20.25,-35.75,5203:205:2,0.04
Crassostrea,virginica,-20.75,-35.25,5203:205:3,0.13
Crassostrea,virginica,-20.25,-36.25,5203:206:1,0.16
Crassostrea,virginica,-20.25,-36.75,5203:206:2,0.18
Crassostrea,virginica,-20.25,-38.25,5203:208:1,0.12
Crassostrea,virginica,-22.25,-37.75,5203:227:2,0.01
Crassostrea,virginica,-25.25,-48.75,5204:458:2,0.12
Crassostrea,virginica,-29.75,-51.25,5205:391:3,0.02
Crassostrea,virginica,-30.75,-51.25,5305:101:3,0.04
Crassostrea,virginica,-33.25,-50.75,5305:130:2,0.18
Crassostrea,virginica,-34.75,-55.75,5305:245:4,0.18
