Mapping parameters for Mimachlamys varia (variegated scallop)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas:  27 |  34 |  37 ,
Bounding Box (NSWE): ,69,15,-25,36

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Mimachlamys,varia,57.75,21.75,1502:371:4,0.02
Mimachlamys,varia,58.25,20.25,1502:380:1,0.04
Mimachlamys,varia,58.25,20.75,1502:380:2,0.04
Mimachlamys,varia,58.75,20.25,1502:380:3,0.04
Mimachlamys,varia,58.75,20.75,1502:380:4,0.04
Mimachlamys,varia,58.25,21.25,1502:381:1,0.04
Mimachlamys,varia,58.25,21.75,1502:381:2,0.02
Mimachlamys,varia,58.75,21.25,1502:381:3,0.04
Mimachlamys,varia,58.75,21.75,1502:381:4,0.03
Mimachlamys,varia,58.75,22.25,1502:382:3,0.02
Mimachlamys,varia,59.25,20.25,1502:390:1,0.03
Mimachlamys,varia,59.25,20.75,1502:390:2,0.02
Mimachlamys,varia,59.75,20.25,1502:390:3,0.01
Mimachlamys,varia,59.25,21.25,1502:391:1,0.02
Mimachlamys,varia,59.25,21.75,1502:391:2,0.01
Mimachlamys,varia,59.25,22.25,1502:392:1,0.01
Mimachlamys,varia,60.75,4.25,1600:104:3,0.19
Mimachlamys,varia,61.25,4.25,1600:114:1,0.07
Mimachlamys,varia,60.75,5.75,1600:205:4,0.04
Mimachlamys,varia,60.75,6.75,1600:206:4,0.04
Mimachlamys,varia,60.75,7.25,1600:207:3,0.04
Mimachlamys,varia,61.75,5.75,1600:215:4,0.12
Mimachlamys,varia,61.75,6.75,1600:216:4,0.04
Mimachlamys,varia,61.25,7.75,1600:217:2,0.04
Mimachlamys,varia,62.75,8.75,1600:228:4,0.04
Mimachlamys,varia,64.75,7.25,1600:247:3,0.01
Mimachlamys,varia,65.25,8.25,1600:458:1,0.04
Mimachlamys,varia,65.25,8.75,1600:458:2,0.07
Mimachlamys,varia,65.25,9.25,1600:459:1,0.12
Mimachlamys,varia,62.25,17.25,1601:227:1,0.01
Mimachlamys,varia,65.25,12.75,1601:352:2,0.04
Mimachlamys,varia,66.25,10.25,1601:360:1,0.03
Mimachlamys,varia,67.25,10.25,1601:370:1,0.08
Mimachlamys,varia,67.75,10.25,1601:370:3,0.06
Mimachlamys,varia,15.75,-17.25,7101:457:3,0.19
Mimachlamys,varia,19.75,-17.25,7101:497:3,0.15
Mimachlamys,varia,20.75,-17.25,7201:207:3,0.06
Mimachlamys,varia,21.25,-16.75,7201:216:2,0.03
Mimachlamys,varia,21.75,-17.25,7201:217:3,0.05
Mimachlamys,varia,35.25,-6.75,7300:456:2,0.19
Mimachlamys,varia,31.25,-13.75,7301:113:2,0.16
Mimachlamys,varia,33.75,-14.25,7301:134:3,0.01
Mimachlamys,varia,42.75,-8.75,7400:228:4,0.18
Mimachlamys,varia,43.75,-9.25,7400:239:3,0.05
Mimachlamys,varia,44.25,-6.75,7400:246:2,0.17
Mimachlamys,varia,47.75,-2.25,7400:372:3,0.16
Mimachlamys,varia,47.75,-7.75,7400:477:4,0.18
Mimachlamys,varia,51.75,-2.25,7500:112:3,0.04
Mimachlamys,varia,52.75,-3.75,7500:123:4,0.05
Mimachlamys,varia,53.75,-0.75,7500:130:4,0.04
Mimachlamys,varia,54.25,-0.75,7500:140:2,0.09
Mimachlamys,varia,52.75,-8.75,7500:228:4,0.05
Mimachlamys,varia,55.25,-3.25,7500:353:1,0.13
Mimachlamys,varia,55.25,-3.75,7500:353:2,0.09
Mimachlamys,varia,55.75,-4.25,7500:354:3,0.05
Mimachlamys,varia,56.25,-3.75,7500:363:2,0.09
Mimachlamys,varia,56.25,-4.75,7500:364:2,0.09
Mimachlamys,varia,58.25,-4.75,7500:384:2,0.05
Mimachlamys,varia,57.25,-5.25,7500:475:1,0.05
Mimachlamys,varia,50.75,-11.25,7501:101:3,0.04
Mimachlamys,varia,52.75,-13.25,7501:123:3,0.02
Mimachlamys,varia,53.75,-11.75,7501:131:4,0.06
Mimachlamys,varia,53.75,-13.75,7501:133:4,0.19
Mimachlamys,varia,54.75,-10.75,7501:140:4,0.08
Mimachlamys,varia,56.75,-13.75,7501:363:4,0.04
Mimachlamys,varia,56.25,-15.25,7501:465:1,0.09
Mimachlamys,varia,61.75,-4.75,7600:114:4,0.06
Mimachlamys,varia,60.75,-7.75,7600:207:4,0.06
Mimachlamys,varia,60.75,-9.75,7600:209:4,0.19
Mimachlamys,varia,61.25,-5.25,7600:215:1,0.12
Mimachlamys,varia,61.25,-5.75,7600:215:2,0.16
