Mapping parameters for Pomatomus saltatrix (Bluefish)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 21 |  27 |  31 |  34 |  37 |  41 |  47 |  51 |  57 |  81,
Bounding Box (NSWE): ,45,-44,-180,180

Pelagic: True,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Pomatomus,saltatrix,32.75,-24.75,7302:124:4,0.14
Pomatomus,saltatrix,32.75,-24.25,7302:124:3,0.13
Pomatomus,saltatrix,32.25,-24.75,7302:124:2,0.14
Pomatomus,saltatrix,32.25,-24.25,7302:124:1,0.13
Pomatomus,saltatrix,32.75,-23.75,7302:123:4,0.13
Pomatomus,saltatrix,32.75,-23.25,7302:123:3,0.12
Pomatomus,saltatrix,32.25,-23.75,7302:123:2,0.13
Pomatomus,saltatrix,32.25,-23.25,7302:123:1,0.12
Pomatomus,saltatrix,32.75,-22.75,7302:122:4,0.12
Pomatomus,saltatrix,32.75,-22.25,7302:122:3,0.12
Pomatomus,saltatrix,32.25,-22.75,7302:122:2,0.12
Pomatomus,saltatrix,32.25,-22.25,7302:122:1,0.12
Pomatomus,saltatrix,32.75,-21.75,7302:121:4,0.12
Pomatomus,saltatrix,32.75,-21.25,7302:121:3,0.12
Pomatomus,saltatrix,32.25,-21.75,7302:121:2,0.12
Pomatomus,saltatrix,32.25,-21.25,7302:121:1,0.12
Pomatomus,saltatrix,32.75,-20.75,7302:120:4,0.12
Pomatomus,saltatrix,32.75,-20.25,7302:120:3,0.11
Pomatomus,saltatrix,32.25,-20.75,7302:120:2,0.12
Pomatomus,saltatrix,32.25,-20.25,7302:120:1,0.12
Pomatomus,saltatrix,31.75,-24.75,7302:114:4,0.14
Pomatomus,saltatrix,31.75,-24.25,7302:114:3,0.13
Pomatomus,saltatrix,31.25,-24.75,7302:114:2,0.14
Pomatomus,saltatrix,31.25,-24.25,7302:114:1,0.13
Pomatomus,saltatrix,31.75,-23.75,7302:113:4,0.13
Pomatomus,saltatrix,31.75,-23.25,7302:113:3,0.12
Pomatomus,saltatrix,31.25,-23.75,7302:113:2,0.13
Pomatomus,saltatrix,31.25,-23.25,7302:113:1,0.12
Pomatomus,saltatrix,31.75,-22.75,7302:112:4,0.12
Pomatomus,saltatrix,31.75,-22.25,7302:112:3,0.12
Pomatomus,saltatrix,31.25,-22.75,7302:112:2,0.12
